proteinID,all_MT,unique_MT
Q8BXK8,7723,5282
Q8BXL7,1819,1249
Q8BXN7,3358,2294
Q8BXQ2,5248,3559
Q8BXQ6,7363,5062
Q8BXQ8,3547,2408
Q8BXR6,4015,2730
Q8BXR9,8641,5967
Q8BXT1,1630,1114
Q8BXX2,6814,4692
Q8BXZ0,730,490
Q8BXZ1,4114,2839
Q8BY02,6220,4338
Q8BY71,3754,2605
Q8BY87,12394,8596
Q8BYA0,10774,7347
Q8BYB9,3538,2450
Q8BYC6,8092,5662
Q8BYG9,2638,1786
Q8BYH3,4339,3007
Q8BYH7,5815,3939
Q8BYH8,25975,17896
Q8BYI6,4906,3335
Q8BYI8,5626,3786
Q8BYI9,12232,8359
Q8BYK4,2854,1933
Q8BYK6,5275,3630
Q8BYL4,4258,2890
Q8BYM5,7435,5074
Q8BYM7,6454,4464
Q8BYM8,4969,3385
Q8BYN3,3781,2592
Q8BYN5,1189,838
Q8BYR1,6184,4159
Q8BYR2,10171,7027
Q8BYU6,4528,3114
Q8BYW1,5842,4032
Q8BYW9,4753,3299
Q8BYY4,5563,3834
Q8BYZ1,3313,2229
Q8BYZ7,6490,4412
Q8BZ03,7885,5404
Q8BZ09,2692,1824
Q8BZ25,6715,4611
Q8BZ33,6274,4272
Q8BZ34,3808,2614
Q8BZ36,7138,4904
Q8BZ52,6238,4306
Q8BZ60,8065,5540
Q8BZ64,5347,3623
Q8BZ71,3250,2250
Q8BZ89,3700,2618
Q8BZ94,2071,1424
Q8BZA9,2431,1665
Q8BZB2,1846,1252
Q8BZF8,5113,3480
Q8BZG5,4285,2895
Q8BZH4,12691,8665
Q8BZI0,6922,4779
Q8BZI6,2161,1491
Q8BZL1,4312,2900
Q8BZM0,5122,3494
Q8BZM1,5374,3727
Q8BZN4,5761,3925
Q8BZN6,19576,13582
Q8BZQ2,4465,3071
Q8BZQ7,7543,5133
Q8BZR9,5545,3829
Q8BZS9,6679,4619
Q8BZT2,6625,4504
Q8BZT7,4546,3119
Q8BZT9,3880,2679
Q8BZW2,6850,4645
Q8BZW8,6535,4465
Q8BZX4,4456,3081
Q8C006,4519,3098
Q8C008,7012,4830
Q8C015,6481,4452
Q8C033,12115,8316
Q8C042,5581,3824
Q8C050,7777,5342
Q8C078,5302,3623
Q8C079,7543,5191
Q8C080,3106,2129
Q8C088,5320,3716
Q8C092,7219,4917
Q8C0C0,7534,5163
Q8C0C4,8065,5491
Q8C0C7,4582,3137
Q8C0D0,3052,2063
Q8C0D4,7552,5218
Q8C0D5,10153,7003
Q8C0D7,2251,1571
Q8C0D9,6607,4497
Q8C0E3,5779,3918
Q8C0E6,4681,3268
Q8C0F9,3691,2527
Q8C0G2,4627,3200
Q8C0I1,5815,3997
Q8C0I4,7282,5040
Q8C0J2,5473,3752
Q8C0J6,4618,3125
Q8C0L6,4546,3060
Q8C0L8,7471,5117
Q8C0L9,6085,4210
Q8C0M0,8776,6016
Q8C0M8,6319,4390
Q8C0M9,2944,2002
Q8C0P0,7795,5391
Q8C0P5,4726,3258
Q8C0P7,9514,6630
Q8C0Q2,8569,5874
Q8C0Q4,5662,3911
Q8C0Q5,5473,3823
Q8C0Q9,7336,5093
Q8C0R0,8821,6087
Q8C0R7,6634,4476
Q8C0R9,7687,5338
Q8C0S1,9487,6566
Q8C0S4,11836,8190
Q8C0T5,16048,10995
Q8C0T9,14536,10076
Q8C0V0,6904,4774
Q8C0V1,6922,4813
Q8C0V9,5608,3882
Q8C0W1,8164,5632
Q8C0X0,6679,4636
Q8C0Y0,7885,5428
Q8C0Y1,2143,1453
Q8C0Z1,5005,3408
Q8C102,8380,5784
Q8C110,7570,5230
Q8C115,13429,9264
Q8C119,5122,3528
Q8C120,7912,5353
Q8C129,9235,6346
Q8C142,2782,1897
Q8C147,18910,13018
Q8C152,3853,2596
Q8C159,5122,3483
Q8C160,6175,4182
Q8C165,4537,3114
Q8C166,4834,3297
Q8C167,6535,4535
Q8C170,22888,15853
Q8C176,5500,3800
Q8C180,4582,3137
Q8C181,3367,2300
Q8C186,4591,3156
Q8C190,5851,3962
Q8C196,13510,9282
Q8C1A3,6274,4291
Q8C1A5,6193,4256
Q8C1A9,4186,2884
Q8C1B1,13159,9097
Q8C1B2,5923,4117
Q8C1B7,3889,2713
Q8C1D8,6904,4809
Q8C1E1,4168,2798
Q8C1F4,4888,3382
Q8C1F5,6913,4754
Q8C1M2,1594,1083
Q8C1Q6,730,498
Q8C1R3,1711,1168
Q8C1S0,2206,1511
Q8C1W1,3385,2295
Q8C1Y8,4330,3015
Q8C1Z7,4690,3250
Q8C208,5284,3621
Q8C267,6427,4463
Q8C2B3,8452,5712
Q8C2E4,6265,4259
Q8C2E7,10441,7238
Q8C2K1,5680,3900
Q8C2P3,4285,2941
Q8C2Q3,6031,4101
Q8C2S5,6220,4297
Q8C341,8803,6074
Q8C351,3439,2382
Q8C3F2,9829,6705
Q8C3F7,5239,3556
Q8C3I9,3925,2696
Q8C3J5,16462,11424
Q8C3L1,3070,2115
Q8C3M9,2089,1421
Q8C3P7,5230,3602
Q8C3Q9,4096,2794
Q8C3R1,7408,4979
Q8C3S2,9721,6584
Q8C3U9,4546,3118
Q8C3X4,5869,4050
Q8C3Y4,19873,13699
Q8C436,2062,1411
Q8C437,5545,3834
Q8C456,6508,4454
Q8C460,3043,2071
Q8C4B4,2269,1562
Q8C4H2,2710,1880
Q8C4J7,7219,4886
Q8C4M7,3700,2559
Q8C4P0,6454,4437
Q8C4Q6,2755,1908
Q8C4S8,9010,6168
Q8C4U3,2836,1966
Q8C4V1,5896,4072
Q8C4V4,3862,2659
Q8C4W3,1468,990
Q8C4X1,712,484
Q8C4X7,1369,936
Q8C4Y3,5230,3561
Q8C525,3862,2661
Q8C547,18640,12637
Q8C551,3043,2093
Q8C552,2557,1764
Q8C569,3169,2189
Q8C570,3322,2296
Q8C5D8,5599,3821
Q8C5H8,4069,2765
Q8C5K5,2890,2002
Q8C5L3,4870,3314
Q8C5L7,3385,2305
Q8C5N3,8182,5679
Q8C5N5,3286,2251
Q8C5P7,1648,1121
Q8C5Q4,4321,2942
Q8C5R2,4249,2892
Q8C5S7,5329,3617
Q8C5T4,2179,1514
Q8C5T8,3403,2377
Q8C5U4,4537,3115
Q8C5U9,5932,4015
Q8C5W0,9478,6554
Q8C5W3,3826,2627
Q8C5X1,9541,6527
Q8C624,1198,840
Q8C632,1495,1031
Q8C636,5149,3546
Q8C669,3772,2586
Q8C6B0,2206,1493
Q8C6B2,5086,3456
Q8C6C7,2134,1496
Q8C6C9,3043,2085
Q8C6D4,3799,2632
Q8C6E0,3097,2162
Q8C6G1,2251,1524
Q8C6G8,5779,3955
Q8C6I2,1486,1034
Q8C6K9,20395,13927
Q8C6M1,8254,5684
Q8C6N3,3772,2568
Q8C726,5518,3801
Q8C735,4366,3011
Q8C739,3304,2274
Q8C753,14500,9975
Q8C754,6517,4456
Q8C761,9001,6227
Q8C767,2566,1774
Q8C790,2719,1873
Q8C796,4717,3204
Q8C7B8,9919,6684
Q8C7D2,4015,2785
Q8C7D3,3439,2363
Q8C7E7,3052,2069
Q8C7E9,5698,3848
Q8C7G5,3322,2281
Q8C7H1,3745,2525
Q8C7K6,4465,3032
Q8C7M3,7363,5064
Q8C7R4,9487,6558
Q8C7R7,8353,5759
Q8C7U1,4843,3290
Q8C7U7,5608,3865
Q8C7V3,4762,3270
Q8C7V8,2071,1434
Q8C7W7,4879,3331
Q8C7X2,8983,6103
Q8C804,7750,5302
Q8C827,8236,5846
Q8C828,4132,2777
Q8C850,5464,3703
Q8C854,5329,3635
Q8C863,7786,5367
Q8C879,5779,3994
Q8C886,3241,2208
Q8C8B0,2944,2028
Q8C8C1,2377,1640
Q8C8K3,2404,1610
Q8C8M1,1999,1382
Q8C8N2,5464,3771
Q8C8R3,9352,6469
Q8C8S0,4069,2842
Q8C8T7,7462,5091
Q8C8T8,1729,1186
Q8C8U0,8731,5990
Q8C8V1,7732,5242
Q8C963,3709,2568
Q8C966,4393,2991
Q8C9H6,7606,5212
Q8C9J3,7885,5485
Q8C9S4,8263,5803
Q8C9V1,4006,2686
Q8C9W3,10927,7495
Q8C9X1,1333,916
Q8C9X6,7327,5014
Q8CA72,5383,3702
Q8CA95,7120,4944
Q8CAA5,1522,1036
Q8CAA7,5599,3848
Q8CAE9,4861,3290
Q8CAF4,14293,9713
Q8CAI1,6652,4430
Q8CAK3,2620,1803
Q8CAL5,5158,3531
Q8CAM5,2413,1663
Q8CAQ8,6823,4679
Q8CAS9,7480,5163
Q8CAT8,1459,1024
Q8CAV0,1486,1025
Q8CAY6,3583,2422
Q8CB14,4744,3302
Q8CB27,3097,2116
Q8CB49,2521,1728
Q8CB59,5311,3648
Q8CB67,4357,2938
Q8CB76,4672,3242
Q8CB77,6967,4827
Q8CB87,6535,4441
Q8CB96,2908,1988
Q8CBB9,3268,2251
Q8CBC4,6409,4432
Q8CBC6,6373,4419
Q8CBC7,2926,2010
Q8CBD1,10459,7205
Q8CBE3,4474,3063
Q8CBF3,8866,6085
Q8CBQ5,4231,2930
Q8CBR6,3196,2129
Q8CBW3,4339,2979
Q8CBY0,1405,951
Q8CBY1,6409,4386
Q8CBY3,7075,4845
Q8CBY8,4213,2914
Q8CC12,11161,7497
Q8CC21,3295,2263
Q8CC27,5905,4074
Q8CC35,8371,5640
Q8CC70,2413,1666
Q8CC84,2647,1807
Q8CC86,4852,3236
Q8CC88,17155,11758
Q8CC96,6031,4121
Q8CCB4,7498,5175
Q8CCB5,3277,2225
Q8CCF0,4501,3082
Q8CCG4,2674,1830
Q8CCH2,3133,2125
Q8CCH7,10369,7200
Q8CCJ3,7147,4926
Q8CCJ9,9127,6333
Q8CCK0,3358,2303
Q8CCM6,2251,1523
Q8CCN5,8362,5684
Q8CCP0,9586,6662
Q8CCT7,3142,2154
Q8CCX5,2656,1857
Q8CD10,3898,2662
Q8CD15,4195,2880
Q8CD19,3790,2600
Q8CD60,2638,1796
Q8CD91,4033,2795
Q8CD92,7633,5261
Q8CDA1,10198,7058
Q8CDB0,4141,2867
Q8CDC0,3511,2414
Q8CDC7,4141,2806
Q8CDD8,3781,2630
Q8CDE2,5302,3660
Q8CDE8,2134,1463
Q8CDF7,5140,3545
Q8CDG1,8749,5996
Q8CDG3,10990,7533
Q8CDG5,5770,4007
Q8CDI6,9991,6933
Q8CDI7,10000,6993
Q8CDJ3,4438,3055
Q8CDJ8,6580,4523
Q8CDK3,7102,4959
Q8CDL9,7705,5259
Q8CDM1,9370,6487
Q8CDM4,9604,6670
Q8CDM8,6886,4730
Q8CDN6,2611,1814
Q8CDN8,5077,3546
Q8CDN9,13114,9061
Q8CDR2,6382,4393
Q8CDS7,2269,1576
Q8CDT5,1189,829
Q8CDT7,1882,1309
Q8CDU5,7687,5291
Q8CDU6,6976,4795
Q8CDV6,4393,3055
Q8CDW1,2701,1854
Q8CDY7,1981,1305
Q8CDZ2,2206,1533
Q8CE08,3439,2357
Q8CE13,5095,3445
Q8CE33,6391,4389
Q8CE46,6328,4373
Q8CE50,3943,2708
Q8CE64,5536,3793
Q8CE72,28936,19849
Q8CE96,4483,3096
Q8CEC0,6787,4668
Q8CEC5,1738,1196
Q8CEC6,5824,4007
Q8CEE0,4510,3129
Q8CEE6,12457,8516
Q8CEE7,3016,2045
Q8CEF1,5563,3839
Q8CEG5,1810,1238
Q8CEG8,3952,2731
Q8CEI1,1000,689
Q8CEI3,1738,1197
Q8CEK7,901,619
Q8CEQ0,3178,2195
Q8CEZ0,2404,1634
Q8CEZ1,1936,1334
Q8CEZ4,4078,2777
Q8CF02,811,544
Q8CF25,2719,1853
Q8CF31,901,607
Q8CF36,730,491
Q8CF60,6130,4239
Q8CF66,901,606
Q8CF89,4528,3089
Q8CF98,2503,1723
Q8CFA2,3637,2435
Q8CFA7,3079,2099
Q8CFB4,5320,3686
Q8CFC2,10153,7030
Q8CFC7,6022,4122
Q8CFD4,4141,2844
Q8CFD5,3583,2462
Q8CFE2,3124,2179
Q8CFE4,8380,5757
Q8CFE8,4204,2841
Q8CFG0,7885,5462
Q8CFG4,4420,2978
Q8CFH6,8389,5741
Q8CFI0,7705,5313
Q8CFI5,4285,2935
Q8CFJ7,2602,1740
Q8CFJ9,7120,4890
Q8CFK2,6094,4199
Q8CFK6,7084,4812
Q8CFL8,6265,4316
Q8CFN5,4276,2910
Q8CFP6,2467,1717
Q8CFQ3,13339,9237
Q8CFR0,2593,1749
Q8CFU8,1999,1364
Q8CFV2,7093,4777
Q8CFV4,1288,885
Q8CFV9,1405,980
Q8CFW7,14707,10109
Q8CFX1,7111,4850
Q8CFZ4,5221,3609
Q8CG03,7795,5439
Q8CG14,6202,4278
Q8CG16,6373,4419
Q8CG19,15418,10711
Q8CG46,9919,6907
Q8CG47,11584,8149
Q8CG48,10729,7505
Q8CG70,6598,4448
Q8CG71,6337,4366
Q8CG72,3340,2264
Q8CG73,11386,7931
Q8CG85,6184,4240
Q8CGA0,4078,2776
Q8CGA2,6121,4215
Q8CGA4,1189,831
Q8CGB3,12727,8867
Q8CGB6,12610,8534
Q8CGC4,3475,2374
Q8CGC6,6760,4679
Q8CGC7,13618,9419
Q8CGD2,4510,3120
Q8CGE9,12439,8476
Q8CGF1,11404,7879
Q8CGF6,8290,5714
Q8CGF7,9910,6828
Q8CGI1,11089,7669
Q8CGK3,8551,5844
Q8CGK5,4825,3275
Q8CGK7,3439,2409
Q8CGN5,4663,3134
Q8CGQ2,6877,4746
Q8CGR4,2296,1566
Q8CGR5,2260,1533
Q8CGR6,2494,1703
Q8CGR7,2890,2000
Q8CGS6,22906,15679
Q8CGT6,7642,5233
Q8CGU1,6229,4259
Q8CGV2,4402,3042
Q8CGV8,4690,3167
Q8CGV9,9739,6733
Q8CGW4,7048,4785
Q8CGW9,3340,2241
Q8CGY6,8389,5766
Q8CGY8,9424,6550
Q8CH02,5797,4010
Q8CH09,9613,6567
Q8CH18,10324,7158
Q8CH25,9289,6432
Q8CH40,2827,1906
Q8CH62,1243,854
Q8CHB8,11962,8200
Q8CHC4,14248,9723
Q8CHC8,10495,7141
Q8CHE4,15193,10339
Q8CHG3,6049,4287
Q8CHG5,7417,5088
Q8CHH5,9676,6634
Q8CHI8,10675,7283
Q8CHK2,1279,856
Q8CHK4,4627,3195
Q8CHP0,8560,5797
Q8CHP5,1837,1257
Q8CHP6,8839,6012
Q8CHQ0,3475,2376
Q8CHR6,9235,6342
Q8CHR9,2845,1977
Q8CHS4,3115,2109
Q8CHS7,2809,1909
Q8CHS8,3583,2468
Q8CHT0,5068,3451
Q8CHT1,6400,4421
Q8CHT3,9172,6108
Q8CHU3,5365,3629
Q8CHV6,3997,2778
Q8CHW1,1900,1340
Q8CHW4,6463,4436
Q8CHW5,4573,3096
Q8CHY3,6031,4132
Q8CHY6,5671,3820
Q8CHZ8,1891,1263
Q8CI03,6067,4120
Q8CI04,7390,5114
Q8CI08,5239,3540
Q8CI11,4852,3377
Q8CI12,4114,2773
Q8CI15,3448,2305
Q8CI17,3871,2647
Q8CI19,3115,2125
Q8CI32,4033,2805
Q8CI33,4843,3352
Q8CI43,1873,1288
Q8CI51,5329,3647
Q8CI61,4123,2811
Q8CI66,3601,2413
Q8CI70,1666,1139
Q8CI71,8686,6032
Q8CI75,7840,5393
Q8CI78,4060,2793
Q8CI85,3196,2206
Q8CI96,6346,4331
Q8CIB5,6130,4248
Q8CIB9,5338,3705
Q8CIC2,3790,2549
Q8CID0,7021,4804
Q8CID3,4879,3346
Q8CIE0,3826,2588
Q8CIE2,8290,5589
Q8CIE4,8650,5823
Q8CIE6,11026,7588
Q8CIF4,4771,3275
Q8CIG0,7246,5027
Q8CIG3,7444,5127
Q8CIG8,5743,3949
Q8CIG9,3376,2269
Q8CIH5,11395,7914
Q8CII0,4366,3016
Q8CII2,3034,2123
Q8CII8,3502,2359
Q8CIK8,6976,4781
Q8CIL4,2539,1747
Q8CIM1,6040,4142
Q8CIM3,4825,3248
Q8CIM8,8686,5956
Q8CIN4,4726,3255
Q8CIN6,4195,2865
Q8CIP4,6778,4582
Q8CIS0,10396,7176
Q8CIT0,1693,1141
Q8CIT9,6310,4370
Q8CIV3,4069,2795
Q8CIV7,2476,1715
Q8CIV8,4726,3254
Q8CIW5,6175,4174
Q8CIX8,5077,3507
Q8CIZ8,25327,17500
Q8CJ00,4006,2729
Q8CJ19,17947,12310
Q8CJ26,2062,1401
Q8CJ27,28108,19358
Q8CJ53,5437,3741
Q8CJ67,5140,3536
Q8CJ96,3781,2609
Q8CJC5,2296,1563
Q8CJF7,20197,13765
Q8CJF8,7759,5321
Q8CJF9,7750,5305
Q8CJG0,7750,5338
Q8CJG1,7723,5333
Q8CJH3,19081,12888
Q8HWB0,3079,2106
Q8JZK6,4159,2880
Q8JZK9,4690,3233
Q8JZL1,6652,4588
Q8JZL3,2026,1367
Q8JZL7,4267,2970
Q8JZM0,3115,2142
Q8JZM4,6643,4602
Q8JZM7,4789,3299
Q8JZN7,5590,3799
Q8JZP2,5221,3563
Q8JZP3,5347,3648
Q8JZP9,6112,4067
Q8JZQ5,6769,4614
Q8JZR0,6157,4243
Q8JZS0,2107,1436
Q8JZS6,5185,3651
Q8JZS9,1909,1296
Q8JZU0,3178,2162
Q8JZU2,2809,1903
Q8JZU6,2089,1446
Q8JZV4,3727,2581
Q8JZV7,3691,2487
Q8JZV9,2215,1523
Q8JZW4,5347,3675
Q8JZW5,3871,2606
Q8JZX3,3655,2487
Q8JZX4,3655,2516
Q8JZX9,1936,1317
Q8JZY2,1828,1258
Q8JZY4,5266,3655
Q8JZZ6,2800,1911
Q8K004,4645,3184
Q8K009,8317,5686
Q8K010,11602,7830
Q8K012,3349,2350
Q8K013,3304,2265
Q8K015,2692,1849
Q8K019,8281,5707
Q8K031,9181,6270
Q8K039,1405,981
Q8K045,7912,5347
Q8K083,11728,8071
Q8K088,3817,2664
Q8K093,9235,6319
Q8K0C1,8677,5919
Q8K0C4,4537,3104
Q8K0C5,1513,1030
Q8K0C8,838,589
Q8K0C9,3358,2317
Q8K0D0,4717,3239
Q8K0D2,4663,3230
Q8K0D5,6769,4657
Q8K0E1,2557,1740
Q8K0E8,4339,3013
Q8K0F1,6166,4263
Q8K0G5,3484,2404
Q8K0G8,6463,4326
Q8K0H5,1972,1327
Q8K0L0,5716,3920
Q8K0L9,6679,4610
Q8K0M7,2134,1463
Q8K0P3,4105,2807
Q8K0Q5,5977,4151
Q8K0R6,2899,1923
Q8K0S0,2980,2062
Q8K0S9,3511,2432
Q8K0T2,3169,2182
Q8K0T4,4402,3028
Q8K0T7,19900,13782
Q8K0V2,2746,1890
Q8K0V4,6769,4659
Q8K0W3,2395,1626
Q8K0W9,748,531
Q8K0X8,3538,2465
Q8K0Y2,3646,2533
Q8K0Z7,2656,1835
Q8K114,5932,4084
Q8K124,4465,3056
Q8K126,4024,2800
Q8K129,748,496
Q8K135,9442,6453
Q8K136,2071,1420
Q8K157,3088,2101
Q8K158,3673,2469
Q8K182,5293,3663
Q8K183,2818,1936
Q8K190,1702,1151
Q8K194,1405,956
Q8K199,721,507
Q8K1A0,1891,1307
Q8K1A6,8497,5797
Q8K1B8,5995,4086
Q8K1B9,5608,3866
Q8K1C0,4906,3394
Q8K1C9,7273,4891
Q8K1D8,694,477
Q8K1E0,3205,2215
Q8K1E3,3448,2355
Q8K1E6,2584,1765
Q8K1F9,5104,3517
Q8K1G2,10990,7486
Q8K1H1,9784,6756
Q8K1I3,1837,1248
Q8K1I7,4447,2952
Q8K1J5,4042,2769
Q8K1K4,6724,4619
Q8K1K9,4537,3147
Q8K1L0,3223,2216
Q8K1L2,2251,1557
Q8K1L5,1189,812
Q8K1L6,694,482
Q8K1M4,7111,4844
Q8K1M6,1999,1376
Q8K1N1,6994,4837
Q8K1N2,11251,7754
Q8K1N4,4915,3371
Q8K1R7,8866,6067
Q8K1S1,4843,3255
Q8K1S2,8614,5930
Q8K1S3,8515,5803
Q8K1S5,4528,3077
Q8K1S6,6472,4384
Q8K1S7,4159,2795
Q8K1T1,2683,1818
Q8K1T4,1756,1200
Q8K1Y2,8011,5531
Q8K1Z0,2827,1923
Q8K202,4348,3003
Q8K203,5464,3759
Q8K205,9415,6440
Q8K207,1099,779
Q8K212,8659,5890
Q8K214,6364,4338
Q8K221,3079,2103
Q8K224,9226,6318
Q8K245,6292,4332
Q8K248,3349,2249
Q8K259,4672,3244
Q8K262,982,654
Q8K268,6391,4372
Q8K274,2791,1909
Q8K285,7867,5309
Q8K296,10774,7422
Q8K297,5563,3792
Q8K298,10099,6950
Q8K2A1,2746,1910
Q8K2A6,3808,2621
Q8K2B0,3997,2750
Q8K2B3,5986,4085
Q8K2C6,2800,1899
Q8K2C7,6058,4188
Q8K2D0,3502,2418
Q8K2D6,1612,1134
Q8K2F0,6544,4504
Q8K2G4,6445,4443
Q8K2H1,3439,2374
Q8K2H2,2656,1855
Q8K2H3,7669,5329
Q8K2H4,6670,4543
Q8K2I1,3943,2718
Q8K2I3,4825,3306
Q8K2I4,7921,5464
Q8K2I9,9388,6462
Q8K2J0,7075,4815
Q8K2K6,5059,3428
Q8K2M0,3430,2336
Q8K2M3,2251,1522
Q8K2P1,1999,1358
Q8K2P6,1423,1000
Q8K2Q0,1792,1223
Q8K2Q5,775,541
Q8K2Q7,3709,2579
Q8K2Q9,5689,3972
Q8K2R5,5581,3808
Q8K2T1,2791,1902
Q8K2T4,811,540
Q8K2T8,4825,3388
Q8K2V1,5428,3732
Q8K2V6,8785,6026
Q8K2W3,8542,5812
Q8K2W6,2674,1843
Q8K2W9,4879,3323
Q8K2X2,3349,2308
Q8K2X3,3412,2364
Q8K2Y0,5815,4033
Q8K2Y3,1486,998
Q8K2Y7,2278,1573
Q8K2Y9,4087,2799
Q8K2Z2,2449,1718
Q8K2Z8,3412,2359
Q8K301,5392,3722
Q8K305,2539,1756
Q8K310,7624,5295
Q8K327,7228,4982
Q8K330,5851,3968
Q8K337,8947,6169
Q8K339,3529,2442
Q8K341,3799,2569
Q8K342,3925,2738
Q8K349,2755,1895
Q8K352,3430,2342
Q8K354,2503,1705
Q8K363,5950,4113
Q8K368,11980,8224
Q8K370,9631,6538
Q8K371,6958,4737
Q8K375,4978,3375
Q8K382,9154,6241
Q8K387,7327,5065
Q8K389,16408,11400
Q8K394,10162,7041
Q8K396,1855,1289
Q8K3A0,2116,1465
Q8K3A2,2251,1523
Q8K3A4,2125,1449
Q8K3A6,2719,1856
Q8K3A9,6004,4077
Q8K3B1,2584,1756
Q8K3C3,1720,1181
Q8K3E5,9055,6271
Q8K3F2,5122,3505
Q8K3F7,3367,2293
Q8K3G5,4087,2778
Q8K3G9,5968,4120
Q8K3H0,6373,4391
Q8K3I4,7714,5278
Q8K3I8,757,522
Q8K3I9,4843,3279
Q8K3J1,1918,1330
Q8K3J5,5581,3902
Q8K3K8,5266,3680
Q8K3M5,4294,2918
Q8K3P1,4375,2998
Q8K3Q3,4699,3204
Q8K3R3,7273,5016
Q8K3U4,613,425
Q8K3V1,2665,1836
Q8K3V4,6148,4227
Q8K3V7,8263,5738
Q8K3W0,3457,2384
Q8K3W3,6292,4300
Q8K3X4,6985,4707
Q8K3X6,3817,2641
Q8K3Y3,1891,1299
Q8K3Z0,9190,6251
Q8K3Z9,10810,7147
Q8K400,10378,7124
Q8K402,4663,3212
Q8K409,3025,2114
Q8K410,6796,4725
Q8K411,9334,6451
Q8K419,2944,2010
Q8K443,1432,1010
Q8K479,2197,1476
Q8K480,5266,3587
Q8K4B0,6445,4417
Q8K4B4,5806,4032
Q8K4C2,6292,4252
Q8K4D7,5833,4043
Q8K4E0,29269,20131
Q8K4F0,3007,2069
Q8K4F5,2773,1874
Q8K4F6,4195,2852
Q8K4G2,4798,3203
Q8K4G5,7759,5364
Q8K4H1,2755,1877
Q8K4J0,6355,4383
Q8K4J2,5401,3675
Q8K4K2,3196,2160
Q8K4K3,3097,2126
Q8K4K4,3358,2295
Q8K4L0,7876,5345
Q8K4L4,5293,3706
Q8K4M5,1702,1168
Q8K4P0,11980,8159
Q8K4P1,1081,718
Q8K4P8,14446,9917
Q8K4Q0,12025,8231
Q8K4Q6,3511,2380
Q8K4Q7,4789,3267
Q8K4Q8,6688,4615
Q8K4R4,2998,2082
Q8K4R9,4078,2810
Q8K4S1,20548,14159
Q8K4T1,3592,2480
Q8K4T3,3772,2562
Q8K4T5,1990,1365
Q8K4Z0,4960,3420
Q8K4Z2,1891,1295
Q8K4Z3,2548,1724
Q8K4Z5,7129,4930
Q8K558,2863,1913
Q8K561,10243,6982
Q8K592,5122,3474
Q8K5A4,1837,1242
Q8K5B1,6454,4420
Q8K5B2,1315,924
Q8K5B8,2530,1724
Q8N7N5,5329,3664
Q8N7N6,5005,3428
Q8QZR1,4096,2832
Q8QZR4,2548,1741
Q8QZR5,4474,3051
Q8QZR7,3079,2119
Q8QZR8,2260,1555
Q8QZS1,3475,2382
Q8QZS3,5221,3579
Q8QZS5,1720,1171
Q8QZT1,3826,2602
Q8QZV0,2980,1987
Q8QZV2,2665,1804
Q8QZV4,4402,3016
Q8QZV6,4042,2798
Q8QZV7,6598,4557
Q8QZW3,5482,3702
Q8QZX0,3763,2521
Q8QZX2,5140,3591
Q8QZX5,1108,759
Q8QZY1,5086,3555
Q8QZY2,4717,3155
Q8QZY9,3826,2590
Q8QZZ8,1909,1323
Q8R001,2944,2059
Q8R003,3088,2125
Q8R007,4582,3087
Q8R010,2890,1971
Q8R015,1675,1159
Q8R016,4105,2853
Q8R023,2341,1626
Q8R034,676,472
Q8R035,1864,1277
Q8R040,1360,943
Q8R043,928,628
Q8R054,4222,2888
Q8R059,3133,2144
Q8R060,5311,3674
Q8R071,4141,2792
Q8R080,6679,4512
Q8R081,5284,3632
Q8R086,4924,3340
Q8R087,2953,2019
Q8R088,2575,1749
Q8R0A0,2251,1565
Q8R0A7,3673,2537
Q8R0E5,1927,1343
Q8R0F3,3358,2301
Q8R0F5,2944,2061
Q8R0F8,2053,1402
Q8R0F9,3637,2494
Q8R0H9,5725,3919
Q8R0I0,7255,5023
Q8R0J1,7093,4798
Q8R0J7,2575,1744
Q8R0J8,1666,1129
Q8R0K4,2620,1792
Q8R0K9,3700,2519
Q8R0L1,3709,2515
Q8R0L9,3898,2683
Q8R0P4,1108,751
Q8R0P8,3961,2681
Q8R0S2,8659,5936
Q8R0T2,5122,3546
Q8R0V5,3655,2492
Q8R0W1,3898,2633
Q8R0X2,3403,2351
Q8R0X7,5122,3524
Q8R0Y6,8128,5547
Q8R0Y8,2872,1928
Q8R0Z2,5392,3748
Q8R0Z5,3286,2221
Q8R104,3016,2020
Q8R105,3178,2149
Q8R107,1963,1337
Q8R116,4537,3082
Q8R121,4042,2763
Q8R123,4438,3016
Q8R124,5527,3781
Q8R127,3871,2644
Q8R146,6598,4474
Q8R149,5743,3960
Q8R151,17191,11931
Q8R164,2629,1796
Q8R179,4816,3291
Q8R180,4186,2904
Q8R184,2674,1777
Q8R197,2395,1667
Q8R1B0,3682,2512
Q8R1B4,8209,5712
Q8R1B5,1432,987
Q8R1C3,1558,1054
Q8R1C6,3547,2413
Q8R1C9,4384,2977
Q8R1F0,856,582
Q8R1F5,2503,1684
Q8R1F6,7102,4832
Q8R1F9,3277,2264
Q8R1G1,3790,2578
Q8R1G2,2215,1548
Q8R1G6,3151,2144
Q8R1H8,2503,1700
Q8R1I1,586,405
Q8R1I2,1324,897
Q8R1J3,2449,1693
Q8R1J9,2899,1974
Q8R1K4,4213,2903
Q8R1M0,3187,2196
Q8R1N0,3277,2253
Q8R1N4,3277,2265
Q8R1P4,1945,1342
Q8R1Q3,3043,2114
Q8R1Q8,4717,3216
Q8R1Q9,2917,1984
