proteinID_x	organism_x	description_x	valid_cds_x	proteinID_y	organism_y	description_y	valid_cds_y
G5BKW4	HG	standard	True	Q8R326	MM	standard	True
G5BKW6	HG	standard	True	Q8BUV6	MM	standard	True
G5BKW7	HG	standard	True	Q9CY52	MM	standard	True
G5BKW8	HG	standard	True	Q8CGW4	MM	standard	True
G5BKX3	HG	standard	True	Q03526	MM	standard	True
G5BKY2	HG	standard	True	P00688	MM	standard	True
G5BKY5	HG	standard	True	Q9JJZ5	MM	standard	True
G5BKY9	HG	standard	True	Q9D0S9	MM	standard	True
G5BKZ0	HG	standard	True	Q3V0Q6	MM	standard	True
G5BKZ1	HG	standard	True	Q6VVW5	MM	standard	True
G5BKZ3	HG	standard	True	Q8VE01	MM	standard	True
G5BKZ4	HG	standard	True	B1AWI6	MM	standard	True
G5BKZ5	HG	standard	True	Q8BHT7	MM	standard	True
G5BKZ6	HG	standard	True	Q69ZF3	MM	standard	True
G5BKZ8	HG	standard	True	P26039	MM	standard	True
G5BL01	HG	standard	True	Q66JY6	MM	standard	True
G5BL02	HG	standard	True	Q9DCC3	MM	standard	True
G5BL05	HG	standard	True	O70146	MM	standard	True
G5BL06	HG	standard	True	Q80U22	MM	standard	True
G5BL08	HG	standard	True	Q9Z1N9	MM	standard	True
G5BL13	HG	standard	True	Q3UPP8	MM	standard	True
G5BL14	HG	standard	True	Q8R034	MM	standard	True
G5BL15	HG	standard	True	Q8K371	MM	standard	True
G5BL20	HG	standard	True	Q8K3Q3	MM	standard	True
G5BL22	HG	standard	True	Q3UU96	MM	standard	True
G5BL23	HG	standard	True	Q60936	MM	standard	True
G5BL24	HG	standard	True	Q9QZ11	MM	standard	True
G5BL25	HG	standard	True	Q9D565	MM	standard	True
G5BL26	HG	standard	True	Q9QZD5	MM	standard	True
G5BL29	HG	standard	True	P97807	MM	standard	True
G5BL31	HG	standard	True	P11930	MM	standard	True
G5BL34	HG	standard	True	Q3UMR0	MM	standard	True
G5BL37	HG	standard	True	Q6ZPY5	MM	standard	True
G5BL38	HG	standard	True	Q8CGV9	MM	standard	True
G5BL40	HG	standard	True	Q8K083	MM	standard	True
G5BL41	HG	standard	True	Q3TLD5	MM	standard	True
G5BL42	HG	standard	True	Q61457	MM	standard	True
G5BL44	HG	standard	True	Q3TB82	MM	standard	True
G5BL45	HG	standard	True	Q9CR08	MM	standard	True
G5BL47	HG	standard	True	Q9CR68	MM	standard	True
G5BL49	HG	standard	True	Q3UMG5	MM	standard	True
G5BL54	HG	standard	True	Q6P6J0	MM	standard	True
G5BL56	HG	standard	True	Q9QXY9	MM	standard	True
G5BL57	HG	standard	True	Q99KR8	MM	standard	True
G5BL59	HG	standard	True	B1AVP0	MM	standard	True
G5BL60	HG	standard	True	Q6NSQ7	MM	standard	True
G5BL61	HG	standard	True	Q9D534	MM	standard	True
G5BL63	HG	standard	True	Q923D4	MM	standard	True
G5BL64	HG	standard	True	Q9D3G5	MM	standard	True
G5BL67	HG	standard	True	Q9WUA5	MM	standard	True
G5BL68	HG	standard	True	Q8BJL1	MM	standard	True
G5BL69	HG	standard	True	Q7TPQ3	MM	standard	True
G5BL73	HG	standard	True	Q9Z180	MM	standard	True
G5BL79	HG	standard	True	Q80TA9	MM	standard	True
G5BL80	HG	standard	True	Q99M15	MM	standard	True
G5BL81	HG	standard	True	Q03265	MM	standard	True
G5BL82	HG	standard	True	Q8BHX1	MM	standard	True
G5BL83	HG	standard	True	Q8BH50	MM	standard	True
G5BL84	HG	standard	True	E9QAU8	MM	standard	True
G5BL88	HG	standard	True	Q9CQY1	MM	standard	True
G5BL89	HG	standard	True	P60334	MM	standard	True
G5BL93	HG	standard	True	Q9D8Z6	MM	standard	True
G5BL95	HG	standard	True	Q0VBK2	MM	standard	True
G5BL96	HG	standard	True	Q9DCV7	MM	standard	True
G5BLA1	HG	standard	True	Q8CFV9	MM	standard	True
G5BLA3	HG	standard	True	Q52KR3	MM	standard	True
G5BLA4	HG	standard	True	Q5H8C4	MM	standard	True
G5BLA5	HG	standard	True	P30677	MM	standard	True
G5BLA6	HG	standard	True	P21279	MM	standard	True
G5BLA9	HG	standard	True	Q99K85	MM	standard	True
G5BLB7	HG	standard	True	P40630	MM	standard	True
G5BLB8	HG	standard	True	Q99MQ1	MM	standard	True
G5BLB9	HG	standard	True	Q8BGT8	MM	standard	True
G5BLC0	HG	standard	True	Q9DBR2	MM	standard	True
G5BLC2	HG	standard	True	Q8VIB5	MM	standard	True
G5BLC3	HG	standard	True	G3UW99	MM	standard	True
G5BLD0	HG	standard	True	P60897	MM	standard	True
G5BLD1	HG	standard	True	P70397	MM	standard	True
G5BLD2	HG	standard	True	P70396	MM	standard	True
G5BLD5	HG	standard	True	P41539	MM	standard	True
G5BLD6	HG	standard	True	Q61024	MM	standard	True
G5BLD7	HG	standard	True	Q99KZ6	MM	standard	True
G5BLE0	HG	standard	True	Q8BHH2	MM	standard	True
G5BLF4	HG	standard	True	A2ASZ8	MM	standard	True
G5BLF5	HG	standard	True	Q6PFD7	MM	standard	True
G5BLF6	HG	standard	True	Q78T81	MM	standard	True
G5BLF8	HG	standard	True	Q6U7H8	MM	standard	True
G5BLG1	HG	standard	True	Q9R0Y5	MM	standard	True
G5BLG3	HG	standard	True	P48760	MM	standard	True
G5BLG4	HG	standard	True	Q99J95	MM	standard	True
G5BLG5	HG	standard	True	Q9QZS8	MM	standard	True
G5BLG7	HG	standard	True	Q8C1F5	MM	standard	True
G5BLG8	HG	standard	True	Q8BW00	MM	standard	True
G5BLH0	HG	standard	True	O08599	MM	standard	True
G5BLH2	HG	standard	True	Q80ZI6	MM	standard	True
G5BLH5	HG	standard	True	Q3V0G7	MM	standard	True
G5BLH6	HG	standard	True	A2AR50	MM	standard	True
G5BLH7	HG	standard	True	A2ATY4	MM	standard	True
G5BLH8	HG	standard	True	Q9DAI4	MM	standard	True
G5BLI0	HG	standard	True	O88609	MM	standard	True
G5BLI1	HG	standard	True	Q6KAU4	MM	standard	True
G5BLI6	HG	standard	True	Q08943	MM	standard	True
G5BLI8	HG	standard	True	Q9JL95	MM	standard	True
G5BLJ2	HG	standard	True	P62073	MM	standard	True
G5BLJ3	HG	standard	True	Q99LM3	MM	standard	True
G5BLJ5	HG	standard	True	P97290	MM	standard	True
G5BLJ6	HG	standard	True	Q65Z93	MM	standard	True
G5BLJ7	HG	standard	True	Q99LI9	MM	standard	True
G5BLJ9	HG	standard	True	Q8C1S0	MM	standard	True
G5BLK2	HG	standard	True	P55302	MM	standard	True
G5BLK5	HG	standard	True	Q8C8U0	MM	standard	True
G5BLK7	HG	standard	True	Q8BFQ9	MM	standard	True
G5BLK8	HG	standard	True	P22858	MM	standard	True
G5BLL1	HG	standard	True	Q9CR89	MM	standard	True
G5BLL5	HG	standard	True	Q7TMY7	MM	standard	True
G5BLL6	HG	standard	True	Q05A80	MM	standard	True
G5BLL7	HG	standard	True	Q8C8M1	MM	standard	True
G5BLL9	HG	standard	True	A2RSQ0	MM	standard	True
G5BLM4	HG	standard	True	P62331	MM	standard	True
G5BLM5	HG	standard	True	Q8C436	MM	standard	True
G5BLM6	HG	standard	True	Q02384	MM	standard	True
G5BLM7	HG	standard	True	Q91YP0	MM	standard	True
G5BLM8	HG	standard	True	Q9CRA7	MM	standard	True
G5BLM9	HG	standard	True	Q8CEQ0	MM	standard	True
G5BLN0	HG	standard	True	Q8BPM2	MM	standard	True
G5BLN3	HG	standard	True	Q61043	MM	standard	True
G5BLN4	HG	standard	True	Q9ET01	MM	standard	True
G5BLN5	HG	standard	True	Q8C7M3	MM	standard	True
G5BLN8	HG	standard	True	Q8C0V9	MM	standard	True
G5BLP0	HG	standard	True	O88322	MM	standard	True
G5BLP2	HG	standard	True	Q7TN22	MM	standard	True
G5BLP4	HG	standard	True	Q8R180	MM	standard	True
G5BLP5	HG	standard	True	P62334	MM	standard	True
G5BLQ1	HG	standard	True	Q9QXK9	MM	standard	True
G5BLQ3	HG	standard	True	O55091	MM	standard	True
G5BLQ4	HG	standard	True	Q91XL9	MM	standard	True
G5BLQ5	HG	standard	True	Q9D424	MM	standard	True
G5BLQ7	HG	standard	True	Q8VE09	MM	standard	True
G5BLR1	HG	standard	True	B1AUR6	MM	standard	True
G5BLR9	HG	standard	True	Q9DBC7	MM	standard	True
G5BLS0	HG	standard	True	Q8R3E3	MM	standard	True
G5BLS1	HG	standard	True	Q3TYD4	MM	standard	True
G5BLS3	HG	standard	True	Q400C8	MM	standard	True
G5BLS4	HG	standard	True	P27601	MM	standard	True
G5BLS5	HG	standard	True	O54828	MM	standard	True
G5BLT0	HG	standard	True	Q9R0G7	MM	standard	True
G5BLT1	HG	standard	True	O35601	MM	standard	True
G5BLU0	HG	standard	True	Q3UYK3	MM	standard	True
G5BLU2	HG	standard	True	P97401	MM	standard	True
G5BLU8	HG	standard	True	Q80W03	MM	standard	True
G5BLV2	HG	standard	True	Q3TRR0	MM	standard	True
G5BLV3	HG	standard	True	Q9ERL9	MM	standard	True
G5BLV4	HG	standard	True	O54865	MM	standard	True
G5BLV6	HG	standard	True	P48776	MM	standard	True
G5BLV7	HG	standard	True	Q8BM88	MM	standard	True
G5BLW0	HG	standard	True	Q8CI19	MM	standard	True
G5BLW3	HG	standard	True	O08689	MM	standard	True
G5BLW7	HG	standard	True	Q1EG27	MM	standard	True
G5BLX0	HG	standard	True	P48318	MM	standard	True
G5BLX1	HG	standard	True	Q99JX3	MM	standard	True
G5BLX2	HG	standard	True	Q8C0V0	MM	standard	True
G5BLX5	HG	standard	True	Q3TUL7	MM	standard	True
G5BLY0	HG	standard	True	Q9QZ05	MM	standard	True
G5BLY1	HG	standard	True	P16254	MM	standard	True
G5BLY2	HG	standard	True	Q9Z1S0	MM	standard	True
G5BLY3	HG	standard	True	Q3ULB5	MM	standard	True
G5BLY4	HG	standard	True	A3KGF7	MM	standard	True
G5BLY5	HG	standard	True	A3KGF9	MM	standard	True
G5BLY9	HG	standard	True	Q9JHI5	MM	standard	True
G5BLZ1	HG	standard	True	Q80V53	MM	standard	True
G5BLZ2	HG	standard	True	Q8BS39	MM	standard	True
G5BLZ3	HG	standard	True	Q149F1	MM	standard	True
G5BLZ4	HG	standard	True	Q66JQ7	MM	standard	True
G5BLZ5	HG	standard	True	Q08297	MM	standard	True
G5BLZ8	HG	standard	True	P99025	MM	standard	True
G5BLZ9	HG	standard	True	Q91WT4	MM	standard	True
G5BM00	HG	standard	True	Q9DAZ9	MM	standard	True
G5BM04	HG	standard	True	Q8VDU1	MM	standard	True
G5BM05	HG	standard	True	Q8R307	MM	standard	True
G5BM07	HG	standard	True	Q8R3J5	MM	standard	True
G5BM08	HG	standard	True	Q6ZPV2	MM	standard	True
G5BM09	HG	standard	True	Q8CDF7	MM	standard	True
G5BM10	HG	standard	True	P61022	MM	standard	True
G5BM11	HG	standard	True	A2AQ14	MM	standard	True
G5BM12	HG	standard	True	Q9ERH4	MM	standard	True
G5BM13	HG	standard	True	Q9CWX2	MM	standard	True
G5BM15	HG	standard	True	Q8R071	MM	standard	True
G5BM17	HG	standard	True	Q80TE0	MM	standard	True
G5BM19	HG	standard	True	Q6NS57	MM	standard	True
G5BM20	HG	standard	True	B7ZCM9	MM	standard	True
G5BM21	HG	standard	True	Q9EQP2	MM	standard	True
G5BM22	HG	standard	True	Q50L42	MM	standard	True
G5BM23	HG	standard	True	Q50L43	MM	standard	True
G5BM24	HG	standard	True	Q50L41	MM	standard	True
G5BM25	HG	standard	True	Q8R5L3	MM	standard	True
G5BM27	HG	standard	True	Q8BVW0	MM	standard	True
G5BM28	HG	standard	True	Q64691	MM	standard	True
G5BM29	HG	standard	True	O88466	MM	standard	True
G5BM31	HG	standard	True	O09044	MM	standard	True
G5BM32	HG	standard	True	Q9D1G5	MM	standard	True
G5BM33	HG	standard	True	Q9CQS9	MM	standard	True
G5BM34	HG	standard	True	Q80TF6	MM	standard	True
G5BM35	HG	standard	True	Q8CC12	MM	standard	True
G5BM36	HG	standard	True	Q3UVR3	MM	standard	True
G5BM39	HG	standard	True	O70481	MM	standard	True
G5BM41	HG	standard	True	Q3TVC7	MM	standard	True
G5BM42	HG	standard	True	P49222	MM	standard	True
G5BM43	HG	standard	True	Q9D7I9	MM	standard	True
G5BM44	HG	standard	True	A2ART8	MM	standard	True
G5BM45	HG	standard	True	Q8BYR1	MM	standard	True
G5BM46	HG	standard	True	Q80SY6	MM	standard	True
G5BM47	HG	standard	True	E9Q5B4	MM	standard	True
G5BM48	HG	standard	True	Q9D4F8	MM	standard	True
G5BM49	HG	standard	True	P70399	MM	standard	True
G5BM50	HG	standard	True	Q9QYR6	MM	standard	True
G5BM51	HG	standard	True	A2ARP1	MM	standard	True
G5BM52	HG	standard	True	P30275	MM	standard	True
G5BM53	HG	standard	True	P27773	MM	standard	True
G5BM54	HG	standard	True	Q80VR2	MM	standard	True
G5BM56	HG	standard	True	Q9CR41	MM	standard	True
G5BM57	HG	standard	True	C0HKD9	MM	standard	True
G5BM59	HG	standard	True	Q6P5H6	MM	standard	True
G5BM63	HG	standard	True	Q9D3V5	MM	standard	True
G5BM66	HG	standard	True	Q7TN08	MM	standard	True
G5BM67	HG	standard	True	Q8CD91	MM	standard	True
G5BM71	HG	standard	True	P06909	MM	standard	True
G5BM72	HG	standard	True	Q07968	MM	standard	True
G5BM73	HG	standard	True	Q8CJ27	MM	standard	True
G5BM74	HG	standard	True	Q811F1	MM	standard	True
G5BM78	HG	standard	True	Q9ES74	MM	standard	True
G5BM79	HG	standard	True	Q91V51	MM	standard	True
G5BM81	HG	standard	True	Q8R3F5	MM	standard	True
G5BM83	HG	standard	True	Q3UDE2	MM	standard	True
G5BM84	HG	standard	True	Q6NZL8	MM	standard	True
G5BM85	HG	standard	True	Q91ZG2	MM	standard	True
G5BMC3	HG	standard	True	P59808	MM	standard	True
G5BMC5	HG	standard	True	Q99K90	MM	standard	True
G5BMC7	HG	standard	True	Q8BIY3	MM	standard	True
G5BMC8	HG	standard	True	Q9CXG3	MM	standard	True
G5BMD0	HG	standard	True	Q9WV86	MM	standard	True
G5BMD1	HG	standard	True	Q8BYR2	MM	standard	True
G5BMD2	HG	standard	True	P59235	MM	standard	True
G5BMD3	HG	standard	True	P23506	MM	standard	True
G5BMD6	HG	standard	True	Q8C8R3	MM	standard	True
G5BMD7	HG	standard	True	Q05CL8	MM	standard	True
G5BME0	HG	standard	True	O35719	MM	standard	True
G5BME2	HG	standard	True	Q9CXB8	MM	standard	True
G5BME3	HG	standard	True	E9PYF7	MM	standard	True
G5BME8	HG	standard	True	P58196	MM	standard	True
G5BME9	HG	standard	True	Q9R0B9	MM	standard	True
G5BMF6	HG	standard	True	P60605	MM	standard	True
G5BMG1	HG	standard	True	Q91ZS8	MM	standard	True
G5BMG2	HG	standard	True	Q8VHI3	MM	standard	True
G5BMG4	HG	standard	True	Q8R2I5	MM	standard	True
G5BMH1	HG	standard	True	Q80X90	MM	standard	True
G5BMH2	HG	standard	True	O55070	MM	standard	True
G5BMH3	HG	standard	True	Q8CIF4	MM	standard	True
G5BMH4	HG	standard	True	Q505D1	MM	standard	True
G5BMH6	HG	standard	True	Q8K0W9	MM	standard	True
G5BMH7	HG	standard	True	Q8VE38	MM	standard	True
G5BMH8	HG	standard	True	Q6A0D4	MM	standard	True
G5BMI0	HG	standard	True	Q64368	MM	standard	True
G5BMI1	HG	standard	True	Q8K394	MM	standard	True
G5BMI2	HG	standard	True	Q80XQ2	MM	standard	True
G5BMI7	HG	standard	True	Q8R519	MM	standard	True
G5BMJ2	HG	standard	True	Q99JT1	MM	standard	True
G5BMJ4	HG	standard	True	Q8VBV4	MM	standard	True
G5BMJ6	HG	standard	True	G5E8V9	MM	standard	True
G5BMJ9	HG	standard	True	Q9ESN6	MM	standard	True
G5BMK0	HG	standard	True	Q8K396	MM	standard	True
G5BMK4	HG	standard	True	P97299	MM	standard	True
G5BML0	HG	standard	True	Q922V4	MM	standard	True
G5BML1	HG	standard	True	Q8VCM7	MM	standard	True
G5BML2	HG	standard	True	E9PV24	MM	standard	True
G5BML3	HG	standard	True	Q8K0E8	MM	standard	True
G5BML5	HG	standard	True	Q6NZF1	MM	standard	True
G5BML6	HG	standard	True	P62305	MM	standard	True
G5BML7	HG	standard	True	Q04891	MM	standard	True
G5BML8	HG	standard	True	A7MCT6	MM	standard	True
G5BMM0	HG	standard	True	Q6Y4S4	MM	standard	True
G5BMM2	HG	standard	True	Q7TQG1	MM	standard	True
G5BMM3	HG	standard	True	Q8BFW3	MM	standard	True
G5BMM4	HG	standard	True	E9QAN8	MM	standard	True
G5BMM5	HG	standard	True	O35618	MM	standard	True
G5BMN2	HG	standard	True	Q99J83	MM	standard	True
G5BMN4	HG	standard	True	A0A0G2JG52	MM	standard	True
G5BMN5	HG	standard	True	Q924D0	MM	standard	True
G5BMN6	HG	standard	True	Q9CZN8	MM	standard	True
G5BMN9	HG	standard	True	P24807	MM	standard	True
G5BMP0	HG	standard	True	Q9CQF4	MM	standard	True
G5BMP1	HG	standard	True	Q6PAL0	MM	standard	True
G5BMP2	HG	standard	True	Q33DR3	MM	standard	True
G5BMP4	HG	standard	True	Q80VG1	MM	standard	True
G5BMQ1	HG	standard	True	Q9CR04	MM	standard	True
G5BMQ3	HG	standard	True	Q80T23	MM	standard	True
G5BMQ4	HG	standard	True	Q9R0M3	MM	standard	True
G5BMQ8	HG	standard	True	Q9R0X5	MM	standard	True
G5BMQ9	HG	standard	True	P11725	MM	standard	True
G5BMR4	HG	standard	True	P18872	MM	standard	True
G5BMR8	HG	standard	True	Q3U0K8	MM	standard	True
G5BMR9	HG	standard	True	Q9CWF6	MM	standard	True
G5BMS3	HG	standard	True	Q920Q2	MM	standard	True
G5BMS4	HG	standard	True	Q05D44	MM	standard	True
G5BMS5	HG	standard	True	Q9CQ79	MM	standard	True
G5BMS6	HG	standard	True	Q9D7Q0	MM	standard	True
G5BMS8	HG	standard	True	Q3V1I0	MM	standard	True
G5BMS9	HG	standard	True	Q9D7N6	MM	standard	True
G5BMT0	HG	standard	True	Q8VDV8	MM	standard	True
G5BMT1	HG	standard	True	Q8VCM4	MM	standard	True
G5BMT6	HG	standard	True	Q99M07	MM	standard	True
G5BMT7	HG	standard	True	Q9EPW0	MM	standard	True
G5BMU3	HG	standard	True	P43404	MM	standard	True
G5BMU5	HG	standard	True	Q24JP3	MM	standard	True
G5BMU7	HG	standard	True	Q9D2X0	MM	standard	True
G5BMU8	HG	standard	True	Q812A3	MM	standard	True
G5BMV3	HG	standard	True	A2RSY1	MM	standard	True
G5BMV4	HG	standard	True	Q3U108	MM	standard	True
G5BMV5	HG	standard	True	Q8CJC5	MM	standard	True
G5BMV8	HG	standard	True	A2ASA8	MM	standard	True
G5BMV9	HG	standard	True	Q6P4T2	MM	standard	True
G5BMW0	HG	standard	True	Q99KN2	MM	standard	True
G5BMW2	HG	standard	True	Q8VCS6	MM	standard	True
G5BMW3	HG	standard	True	O35626	MM	standard	True
G5BMW5	HG	standard	True	Q61818	MM	standard	True
G5BMW7	HG	standard	True	Q5SRX1	MM	standard	True
G5BMW8	HG	standard	True	Q9D5E4	MM	standard	True
G5BMX0	HG	standard	True	Q9CPY6	MM	standard	True
G5BMX2	HG	standard	True	Q9QXB9	MM	standard	True
G5BMX3	HG	standard	True	Q9QZZ4	MM	standard	True
G5BMX4	HG	standard	True	Q3TSG4	MM	standard	True
G5BMX5	HG	standard	True	Q80Y17	MM	standard	True
G5BMX6	HG	standard	True	Q9JJ28	MM	standard	True
G5BMX8	HG	standard	True	O70157	MM	standard	True
G5BMY0	HG	standard	True	Q3UMB5	MM	standard	True
G5BMY1	HG	standard	True	P50431	MM	standard	True
G5BMY6	HG	standard	True	P46460	MM	standard	True
G5BMZ1	HG	standard	True	P10637	MM	standard	True
G5BMZ2	HG	standard	True	Q80TG1	MM	standard	True
G5BMZ4	HG	standard	True	A2A6Q5	MM	standard	True
G5BMZ7	HG	standard	True	O55189	MM	standard	True
G5BMZ8	HG	standard	True	O55196	MM	standard	True
G5BN00	HG	standard	True	Q9JI13	MM	standard	True
G5BN01	HG	standard	True	Q9D394	MM	standard	True
G5BN02	HG	standard	True	Q8C5Q4	MM	standard	True
G5BN03	HG	standard	True	Q8BPB0	MM	standard	True
G5BN04	HG	standard	True	P43346	MM	standard	True
G5BN06	HG	standard	True	Q61316	MM	standard	True
G5BN07	HG	standard	True	Q5STE3	MM	standard	True
G5BN09	HG	standard	True	Q60932	MM	standard	True
G5BN10	HG	standard	True	Q00417	MM	standard	True
G5BN11	HG	standard	True	Q9WTX5	MM	standard	True
G5BN14	HG	standard	True	Q9D211	MM	standard	True
G5BN15	HG	standard	True	Q6ZQF7	MM	standard	True
G5BN16	HG	standard	True	Q9CQC9	MM	standard	True
G5BN17	HG	standard	True	Q3U2P1	MM	standard	True
G5BN22	HG	standard	True	P07214	MM	standard	True
G5BN23	HG	standard	True	O08997	MM	standard	True
G5BN24	HG	standard	True	P97855	MM	standard	True
G5BN26	HG	standard	True	Q8CGD2	MM	standard	True
G5BN27	HG	standard	True	Q8BS03	MM	standard	True
G5BN28	HG	standard	True	Q61048	MM	standard	True
G5BN32	HG	standard	True	Q3UZZ4	MM	standard	True
G5BN38	HG	standard	True	Q7TPQ9	MM	standard	True
G5BN40	HG	standard	True	O89112	MM	standard	True
G5BN41	HG	standard	True	Q8C196	MM	standard	True
G5BN45	HG	standard	True	P69566	MM	standard	True
G5BN46	HG	standard	True	Q9D7Z3	MM	standard	True
G5BN47	HG	standard	True	Q8K2C6	MM	standard	True
G5BN49	HG	standard	True	Q3UHD2	MM	standard	True
G5BN50	HG	standard	True	Q9D0K0	MM	standard	True
G5BN51	HG	standard	True	Q2M3X8	MM	standard	True
G5BN52	HG	standard	True	P22387	MM	standard	True
G5BN55	HG	standard	True	O35177	MM	standard	True
G5BN58	HG	standard	True	A0A0M3U1B0	MM	standard	True
G5BN59	HG	standard	True	O09102	MM	standard	True
G5BN60	HG	standard	True	Q04859	MM	standard	True
G5BN62	HG	standard	True	Q9DCE5	MM	standard	True
G5BN72	HG	standard	True	Q32P12	MM	standard	True
G5BN73	HG	standard	True	Q9Z2V6	MM	standard	True
G5BN75	HG	standard	True	Q9D0R8	MM	standard	True
G5BN83	HG	standard	True	O88910	MM	standard	True
G5BN84	HG	standard	True	Q9DAN9	MM	standard	True
G5BN85	HG	standard	True	Q9D7X3	MM	standard	True
G5BN88	HG	standard	True	A2A4P0	MM	standard	True
G5BN90	HG	standard	True	A2A4P4	MM	standard	True
G5BN91	HG	standard	True	P61358	MM	standard	True
G5BN93	HG	standard	True	Q62465	MM	standard	True
G5BN94	HG	standard	True	Q9QYM5	MM	standard	True
G5BN96	HG	standard	True	P97432	MM	standard	True
G5BN97	HG	standard	True	A2A870	MM	standard	True
G5BN98	HG	standard	True	Q8K2M0	MM	standard	True
G5BN99	HG	standard	True	Q8BFW4	MM	standard	True
G5BNA0	HG	standard	True	Q8C0E3	MM	standard	True
G5BNA1	HG	standard	True	P97765	MM	standard	True
G5BNA2	HG	standard	True	B2RUP2	MM	standard	True
G5BNA3	HG	standard	True	Q8BL48	MM	standard	True
G5BNA5	HG	standard	True	Q9R0N0	MM	standard	True
G5BNA7	HG	standard	True	Q02614	MM	standard	True
G5BNA8	HG	standard	True	Q8VID5	MM	standard	True
G5BNB1	HG	standard	True	Q3TJ91	MM	standard	True
G5BNB3	HG	standard	True	Q8VHK1	MM	standard	True
G5BNB5	HG	standard	True	Q60631	MM	standard	True
G5BNB7	HG	standard	True	Q9DAM5	MM	standard	True
G5BNB8	HG	standard	True	Q3UBZ5	MM	standard	True
G5BNC0	HG	standard	True	Q8BMI3	MM	standard	True
G5BNC1	HG	standard	True	Q8R480	MM	standard	True
G5BNC3	HG	standard	True	P97825	MM	standard	True
G5BNC4	HG	standard	True	Q9JM14	MM	standard	True
G5BNC5	HG	standard	True	Q3UJZ3	MM	standard	True
G5BND1	HG	standard	True	Q8CEZ0	MM	standard	True
G5BND2	HG	standard	True	Q9DCX2	MM	standard	True
G5BND3	HG	standard	True	Q8R035	MM	standard	True
G5BND4	HG	standard	True	A2A6T1	MM	standard	True
G5BND5	HG	standard	True	Q8R1F6	MM	standard	True
G5BND8	HG	standard	True	Q80T11	MM	standard	True
G5BNE0	HG	standard	True	Q61578	MM	standard	True
G5BNE2	HG	standard	True	Q3UG98	MM	standard	True
G5BNE3	HG	standard	True	P70441	MM	standard	True
G5BNE4	HG	standard	True	Q9DBS8	MM	standard	True
G5BNE5	HG	standard	True	Q7TN83	MM	standard	True
G5BNF2	HG	standard	True	Q08775	MM	standard	True
G5BNF7	HG	standard	True	Q9JKJ9	MM	standard	True
G5BNF8	HG	standard	True	Q9D6D0	MM	standard	True
G5BNF9	HG	standard	True	P61407	MM	standard	True
G5BNG0	HG	standard	True	Q60963	MM	standard	True
G5BNG1	HG	standard	True	J3QNN4	MM	standard	True
G5BNG6	HG	standard	True	Q6R653	MM	standard	True
G5BNG8	HG	standard	True	Q9WV35	MM	standard	True
G5BNG9	HG	standard	True	Q8R5F3	MM	standard	True
G5BNH0	HG	standard	True	P23708	MM	standard	True
G5BNI0	HG	standard	True	Q9DBY0	MM	standard	True
G5BNI3	HG	standard	True	Q9D7R7	MM	standard	True
G5BNI4	HG	standard	True	Q91WJ0	MM	standard	True
G5BNI5	HG	standard	True	D3Z6Q6	MM	standard	True
G5BNI6	HG	standard	True	Q9CQN3	MM	standard	True
G5BNI8	HG	standard	True	Q9R0X0	MM	standard	True
G5BNI9	HG	standard	True	O54825	MM	standard	True
G5BNJ0	HG	standard	True	P30282	MM	standard	True
G5BNJ1	HG	standard	True	Q9EQH4	MM	standard	True
G5BNJ5	HG	standard	True	P43081	MM	standard	True
G5BNJ7	HG	standard	True	Q80ZK0	MM	standard	True
G5BNJ8	HG	standard	True	Q8BXJ2	MM	standard	True
G5BNJ9	HG	standard	True	Q6WKZ8	MM	standard	True
G5BNK1	HG	standard	True	Q8VCN9	MM	standard	True
G5BNK2	HG	standard	True	Q8CHH5	MM	standard	True
G5BNK3	HG	standard	True	Q9D8M4	MM	standard	True
G5BNK4	HG	standard	True	Q9D727	MM	standard	True
G5BNK6	HG	standard	True	Q9DAU1	MM	standard	True
G5BNK7	HG	standard	True	Q9QXF8	MM	standard	True
G5BNK8	HG	standard	True	Q99LC9	MM	standard	True
G5BNK9	HG	standard	True	Q7TNL5	MM	standard	True
G5BNL0	HG	standard	True	Q64327	MM	standard	True
G5BNL1	HG	standard	True	Q8VEM9	MM	standard	True
G5BNL2	HG	standard	True	Q3UFY0	MM	standard	True
G5BNL3	HG	standard	True	Q8VE73	MM	standard	True
G5BNL4	HG	standard	True	Q9DBS5	MM	standard	True
G5BNL7	HG	standard	True	Q80TT8	MM	standard	True
G5BNL8	HG	standard	True	Q80VJ3	MM	standard	True
G5BNL9	HG	standard	True	Q6PCN3	MM	standard	True
G5BNM1	HG	standard	True	Q6Q6R3	MM	standard	True
G5BNM2	HG	standard	True	Q99PP2	MM	standard	True
G5BNM5	HG	standard	True	Q9DCD5	MM	standard	True
G5BNM6	HG	standard	True	B2RWC4	MM	standard	True
G5BNM8	HG	standard	True	P52432	MM	standard	True
G5BNM9	HG	standard	True	Q924C1	MM	standard	True
G5BNN0	HG	standard	True	Q9JJN0	MM	standard	True
