clusterNumber	bestScore_x	Organism_x	Score_x	proteinID_x	Bootstrap_x	bestScore_y	Organism_y	Score_y	proteinID_y	Bootstrap_y
7519	823	H.sapiens	1.0	Q8NFW8	100%	823	M.musculus	1.0	Q99KK2	100%
7520	823	H.sapiens	1.0	Q9Y2C2	100%	823	M.musculus	1.0	Q8BUB6	100%
7521	823	H.sapiens	1.0	Q9UHG3	100%	823	M.musculus	1.0	Q9CQF9	100%
7522	823	H.sapiens	1.0	Q9Y697	100%	823	M.musculus	1.0	Q9Z1J3	100%
7523	822	H.sapiens	1.0	O95544	100%	822	M.musculus	1.0	P58058	100%
7524	822	H.sapiens	1.0	P34998	100%	822	M.musculus	1.0	P35347	100%
7525	822	H.sapiens	1.0	P0CAP1	100%	822	M.musculus	1.0	Q3UIJ9	100%
7526	822	H.sapiens	1.0	O60320	100%	822	M.musculus	1.0	Q6A044	100%
7527	822	H.sapiens	1.0	O43505	100%	822	M.musculus	1.0	Q8BWP8	100%
7528	822	H.sapiens	1.0	O75063	100%	822	M.musculus	1.0	Q8VCS3	100%
7529	822	H.sapiens	1.0	Q8WUX1	100%	822	M.musculus	1.0	Q3U1J0	100%
7530	822	H.sapiens	1.0	Q4G163	100%	822	M.musculus	1.0	Q8CDI2	100%
7531	822	H.sapiens	1.0	Q6QHF9	100%	822	M.musculus	1.0	Q8C0L6	100%
7532	822	H.sapiens	1.0	P45984	99%	822	M.musculus	1.0	Q9WTU6	100%
7533	822	H.sapiens	1.0	Q8WWH4	100%	822	M.musculus	1.0	Q8VD46	100%
7534	822	H.sapiens	1.0	Q6BEB4	100%	822	M.musculus	1.0	Q9JHX2	100%
7535	822	H.sapiens	1.0	Q9H0X4	100%	822	M.musculus	1.0	Q8C0Z1	100%
7536	822	H.sapiens	1.0	Q8NC51	100%	822	M.musculus	1.0	Q9CY58	100%
7537	822	H.sapiens	1.0	Q9BRR3	100%	822	M.musculus	1.0	Q91YV9	100%
7538	821	H.sapiens	1.0	P11474	100%	821	M.musculus	1.0	O08580	100%
7539	821	H.sapiens	1.0	A6NHZ5	100%	821	M.musculus	1.0	Q3UJB3	100%
7540	821	H.sapiens	1.0	O00470	100%	821	M.musculus	1.0	Q60954	100%
7541	821	H.sapiens	1.0	P31689	100%	821	M.musculus	1.0	P63037	100%
7542	821	H.sapiens	1.0	O60240	100%	821	M.musculus	1.0	Q8CGN5	100%
7543	821	H.sapiens	1.0	O00591	100%	821	M.musculus	1.0	Q8QZW7	100%
7544	821	H.sapiens	1.0	P78368	100%	821	M.musculus	1.0	Q8BVP5	100%
7545	821	H.sapiens	1.0	O15393	100%	821	M.musculus	1.0	Q9JIQ8	100%
7546	821	H.sapiens	1.0	Q86UN3	100%	821	M.musculus	1.0	Q7M6Z0	100%
7547	821	H.sapiens	1.0	Q86YJ6	100%	821	M.musculus	1.0	Q80W22	100%
7548	821	H.sapiens	1.0	Q9BZ67	100%	821	M.musculus	1.0	Q3UFK8	100%
7549	821	H.sapiens	1.0	Q13133	100%	821	M.musculus	1.0	Q9Z0Y9	100%
7550	821	H.sapiens	1.0	Q9BVA6	100%	821	M.musculus	1.0	Q8BIX9	100%
7551	821	H.sapiens	1.0	Q96S37	100%	821	M.musculus	1.0	Q8CFZ5	100%
7552	821	H.sapiens	1.0	Q8TBX8	100%	821	M.musculus	1.0	Q91XU3	100%
7553	821	H.sapiens	1.0	Q969R8	100%	821	M.musculus	1.0	Q91WI7	100%
7554	821	H.sapiens	1.0	Q9Y6E0	100%	821	M.musculus	1.0	Q99KH8	100%
7555	820	H.sapiens	1.0	Q15758	100%	820	M.musculus	1.0	P51912	100%
7556	820	H.sapiens	1.0	Q96G42	100%	820	M.musculus	1.0	E9Q9M9	100%
7557	820	H.sapiens	1.0	Q92785	100%	820	M.musculus	1.0	Q61103	100%
7558	820	H.sapiens	1.0	Q8N720	100%	820	M.musculus	1.0	Q9CZP3	100%
7559	820	H.sapiens	1.0	Q8WV16	100%	820	M.musculus	1.0	Q99LF7	100%
7560	820	H.sapiens	1.0	Q9C0K1	100%	820	M.musculus	1.0	Q91W10	100%
7561	820	H.sapiens	1.0	Q9Y6E2	100%	820	M.musculus	1.0	Q91VK1	100%
7562	819	H.sapiens	1.0	K7ELQ4	100%	819	M.musculus	1.0	Q8R0S1	100%
7563	819	H.sapiens	1.0	O43615	100%	819	M.musculus	1.0	O35857	100%
7564	819	H.sapiens	1.0	P27918	100%	819	M.musculus	1.0	P11680	100%
7565	819	H.sapiens	1.0	P61812	100%	819	M.musculus	1.0	P27090	100%
7566	819	H.sapiens	1.0	P41212	100%	819	M.musculus	1.0	P97360	100%
7567	819	H.sapiens	1.0	Q53QZ3	100%	819	M.musculus	1.0	Q811M1	100%
7568	819	H.sapiens	1.0	P07099	100%	819	M.musculus	1.0	Q9D379	100%
7569	819	H.sapiens	1.0	Q8NAP8	100%	819	M.musculus	1.0	Q8CII0	100%
7570	819	H.sapiens	1.0	Q9HCJ6	100%	819	M.musculus	1.0	Q80TB8	100%
7571	819	H.sapiens	1.0	Q9Y6M4	100%	819	M.musculus	1.0	Q8C4X2	100%
7572	819	H.sapiens	1.0	Q9P289	100%	819	M.musculus	1.0	Q99JT2	100%
7573	818	H.sapiens	1.0	Q1L5Z9	100%	818	M.musculus	1.0	B2RT44	100%
7574	818	H.sapiens	1.0	Q86T29	99%	818	M.musculus	1.0	E9QAH2	99%
7575	818	H.sapiens	1.0	Q5T8D3	100%	818	M.musculus	1.0	Q5XG73	100%
7576	818	H.sapiens	1.0	Q99972	100%	818	M.musculus	1.0	O70624	100%
7577	818	H.sapiens	1.0	Q86UN2	100%	818	M.musculus	1.0	Q8K0S5	100%
7578	818	H.sapiens	1.0	Q8IXW5	100%	818	M.musculus	1.0	Q8VC34	100%
7579	817	H.sapiens	1.0	Q0VFZ6	100%	817	M.musculus	1.0	A0JLY1	100%
7580	817	H.sapiens	1.0	Q12934	100%	817	M.musculus	1.0	A2AMT1	100%
7581	817	H.sapiens	1.0	Q13087	100%	817	M.musculus	1.0	D3Z6P0	100%
7582	817	H.sapiens	1.0	P04181	100%	817	M.musculus	1.0	P29758	100%
7583	817	H.sapiens	1.0	P43686	100%	817	M.musculus	1.0	P54775	100%
7584	817	H.sapiens	1.0	Q14184	100%	817	M.musculus	1.0	P70169	100%
7585	817	H.sapiens	1.0	Q15842	100%	817	M.musculus	1.0	P97794	100%
7586	817	H.sapiens	1.0	P42785	100%	817	M.musculus	1.0	Q7TMR0	100%
7587	817	H.sapiens	1.0	Q8NDZ4	100%	817	M.musculus	1.0	Q3USZ8	100%
7588	817	H.sapiens	1.0	Q8TDB6	100%	817	M.musculus	1.0	Q3UIR3	100%
7589	817	H.sapiens	1.0	P29083	100%	817	M.musculus	1.0	Q9D0D5	100%
7590	817	H.sapiens	1.0	Q9UJU2	100%	817	M.musculus	1.0	P27782	100%
7591	817	H.sapiens	1.0	Q8IY84	100%	817	M.musculus	1.0	Q8BHI9	100%
7592	817	H.sapiens	1.0	Q9BZI7	100%	817	M.musculus	1.0	Q3ULL6	100%
7593	817	H.sapiens	1.0	Q9C073	100%	817	M.musculus	1.0	Q7TNF9	100%
7594	817	H.sapiens	1.0	Q8IU60	100%	817	M.musculus	1.0	Q9CYC6	100%
7595	817	H.sapiens	1.0	Q9NR20	100%	817	M.musculus	1.0	Q8BI55	100%
7596	817	H.sapiens	1.0	Q8N6Y2	100%	817	M.musculus	1.0	Q9CXD9	100%
7597	817	H.sapiens	1.0	Q9NQ69	100%	817	M.musculus	1.0	Q9WUH2	100%
7598	817	H.sapiens	1.0	Q9Y6Q5	100%	817	M.musculus	1.0	Q9WVP1	100%
7599	816	H.sapiens	1.0	P12644	100%	816	M.musculus	1.0	P21275	100%
7600	816	H.sapiens	1.0	P48426	100%	816	M.musculus	1.0	O70172	100%
7601	816	H.sapiens	1.0	P14317	100%	816	M.musculus	1.0	P49710	100%
7602	816	H.sapiens	1.0	Q8TF39	100%	816	M.musculus	1.0	A2ALW2	100%
7603	816	H.sapiens	1.0	P21728	100%	816	M.musculus	1.0	Q61616	100%
7604	816	H.sapiens	1.0	P58335	100%	816	M.musculus	1.0	Q6DFX2	100%
7605	816	H.sapiens	1.0	Q14254	100%	816	M.musculus	1.0	Q60634	100%
7606	816	H.sapiens	1.0	Q9NRM2	100%	816	M.musculus	1.0	E9Q6D6	100%
7607	816	H.sapiens	1.0	Q8ND07	100%	816	M.musculus	1.0	Q3V079	100%
7608	816	H.sapiens	1.0	Q52LD8	100%	816	M.musculus	1.0	Q8CHX7	100%
7609	816	H.sapiens	1.0	Q76N32	100%	816	M.musculus	1.0	Q8C0D9	100%
7610	816	H.sapiens	1.0	Q8NI17	100%	816	M.musculus	1.0	Q8K5B1	100%
7611	816	H.sapiens	1.0	Q9Y226	100%	816	M.musculus	1.0	Q6A4L0	100%
7612	816	H.sapiens	1.0	Q96Q11	100%	816	M.musculus	1.0	Q8K1J6	100%
7613	816	H.sapiens	1.0	Q9NSD7	100%	816	M.musculus	1.0	Q8BGE9	100%
7614	816	H.sapiens	1.0	Q8IWE2	100%	816	M.musculus	1.0	Q9D281	100%
7615	816	H.sapiens	1.0	Q9UL15	100%	816	M.musculus	1.0	Q8CI32	100%
7616	815	H.sapiens	1.0	P00966	100%	815	M.musculus	1.0	J3QNG0	100%
7617	815	H.sapiens	1.0	P00740	100%	815	M.musculus	1.0	P16294	100%
7618	815	H.sapiens	1.0	P46098	100%	815	M.musculus	1.0	P23979	100%
7619	815	H.sapiens	1.0	Q14774	100%	815	M.musculus	1.0	Q61670	100%
7620	815	H.sapiens	1.0	Q96KW2	100%	815	M.musculus	1.0	Q5SW25	100%
7621	815	H.sapiens	1.0	Q16719	100%	815	M.musculus	1.0	Q9CXF0	100%
7622	815	H.sapiens	1.0	Q9Y276	100%	815	M.musculus	1.0	Q9CZP5	100%
7623	815	H.sapiens	1.0	Q9NZ32	100%	815	M.musculus	1.0	Q9QZB7	100%
7624	814	H.sapiens	1.0	P11169	100%	814	M.musculus	1.0	P32037	100%
7625	814	H.sapiens	1.0	A5PLN9	100%	814	M.musculus	1.0	Q3TIR1	100%
7626	814	H.sapiens	1.0	O14775	100%	814	M.musculus	1.0	P62881	100%
7627	814	H.sapiens	1.0	A8MVW5	100%	814	M.musculus	1.0	Q4VAH7	100%
7628	814	H.sapiens	1.0	P55058	100%	814	M.musculus	1.0	P55065	100%
7629	814	H.sapiens	1.0	Q8N414	100%	814	M.musculus	1.0	D3YZI9	100%
7630	814	H.sapiens	1.0	Q08380	100%	814	M.musculus	1.0	Q07797	100%
7631	814	H.sapiens	1.0	Q2M3T9	100%	814	M.musculus	1.0	Q05A56	100%
7632	814	H.sapiens	1.0	Q8WXD2	100%	814	M.musculus	1.0	P47867	100%
7633	814	H.sapiens	1.0	Q8N9M5	100%	814	M.musculus	1.0	Q3UPR7	100%
7634	814	H.sapiens	1.0	Q8N5J2	100%	814	M.musculus	1.0	Q76LS9	100%
7635	814	H.sapiens	1.0	Q6ZNF0	100%	814	M.musculus	1.0	Q8BX37	100%
7636	814	H.sapiens	1.0	P22732	100%	814	M.musculus	1.0	Q9WV38	100%
7637	814	H.sapiens	1.0	Q8WXI3	100%	814	M.musculus	1.0	Q91ZT7	100%
7638	814	H.sapiens	1.0	Q9Y5X2	100%	814	M.musculus	1.0	Q8CFD4	100%
7639	814	H.sapiens	1.0	Q9P209	100%	814	M.musculus	1.0	Q9D3R3	100%
7640	814	H.sapiens	1.0	Q9UNW1	100%	814	M.musculus	1.0	Q9Z2L6	100%
7641	813	H.sapiens	1.0	P00558	100%	813	M.musculus	1.0	P09411	100%
7642	813	H.sapiens	1.0	P01008	100%	813	M.musculus	1.0	P32261	100%
7643	813	H.sapiens	1.0	Q5SQS7	100%	813	M.musculus	1.0	A6X942	100%
7644	813	H.sapiens	1.0	P28335	100%	813	M.musculus	1.0	P34968	100%
7645	813	H.sapiens	1.0	P39023	100%	813	M.musculus	1.0	P27659	100%
7646	813	H.sapiens	1.0	O43826	100%	813	M.musculus	1.0	Q9D1F9	100%
7647	813	H.sapiens	1.0	Q9H1Q7	100%	813	M.musculus	1.0	Q6P1Z5	100%
7648	813	H.sapiens	1.0	Q7Z698	100%	813	M.musculus	1.0	Q924S7	100%
7649	813	H.sapiens	1.0	Q9P2K3	100%	813	M.musculus	1.0	Q6PGA0	100%
7650	812	H.sapiens	1.0	O95718	100%	812	M.musculus	1.0	Q61539	100%
7651	812	H.sapiens	1.0	Q86XM0	100%	812	M.musculus	1.0	E9Q9F6	100%
7652	812	H.sapiens	1.0	Q7LGC8	100%	812	M.musculus	1.0	O88199	100%
7653	812	H.sapiens	1.0	Q6NUT3	100%	812	M.musculus	1.0	Q3U481	100%
7654	812	H.sapiens	1.0	Q92784	100%	812	M.musculus	1.0	P58269	100%
7655	812	H.sapiens	1.0	O94901	100%	812	M.musculus	1.0	Q9D666	100%
7656	812	H.sapiens	1.0	P05108	100%	812	M.musculus	1.0	Q9QZ82	100%
7657	812	H.sapiens	1.0	Q9HAD4	100%	812	M.musculus	1.0	Q3UDP0	100%
7658	812	H.sapiens	1.0	Q8TC44	100%	812	M.musculus	1.0	Q8BHD1	100%
7659	812	H.sapiens	1.0	Q96KN2	100%	812	M.musculus	1.0	Q8BUG2	100%
7660	812	H.sapiens	1.0	Q9NUD9	100%	812	M.musculus	1.0	Q7TPN3	100%
7661	812	H.sapiens	1.0	Q9UK97	100%	812	M.musculus	1.0	Q8BK06	100%
7662	812	H.sapiens	1.0	Q8N807	100%	812	M.musculus	1.0	Q9DAN1	100%
7663	812	H.sapiens	1.0	Q6ZWJ1	100%	812	M.musculus	1.0	Q9WV89	100%
7664	811	H.sapiens	1.0	A8MUX0	100%	811	M.musculus	1.0	A2A5X5	100%
7665	811	H.sapiens	1.0	P29371	100%	811	M.musculus	1.0	P47937	100%
7666	811	H.sapiens	1.0	Q12837	100%	811	M.musculus	1.0	Q63934	100%
7667	811	H.sapiens	1.0	O95363	100%	811	M.musculus	1.0	Q99M01	100%
7668	811	H.sapiens	1.0	Q08170	100%	811	M.musculus	1.0	Q8VE97	100%
7669	811	H.sapiens	1.0	Q5QJE6	100%	811	M.musculus	1.0	Q8R2M2	100%
7670	811	H.sapiens	1.0	Q8WV28	100%	811	M.musculus	1.0	Q9QUN3	100%
7671	810	H.sapiens	1.0	O75874	100%	810	M.musculus	1.0	O88844	100%
7672	810	H.sapiens	1.0	P49961	100%	810	M.musculus	1.0	P55772	100%
7673	810	H.sapiens	1.0	Q69YH5	100%	810	M.musculus	1.0	Q14B71	100%
7674	810	H.sapiens	1.0	Q99418	100%	810	M.musculus	1.0	P63034	100%
7675	810	H.sapiens	1.0	Q7Z3Z0	100%	810	M.musculus	1.0	Q8VCW2	100%
7676	810	H.sapiens	1.0	Q15119	100%	810	M.musculus	1.0	Q9JK42	100%
7677	810	H.sapiens	1.0	Q96JY0	100%	810	M.musculus	1.0	Q8BVN9	100%
7678	810	H.sapiens	1.0	Q5T2W1	100%	810	M.musculus	1.0	Q9JIL4	100%
7679	810	H.sapiens	1.0	Q96SA4	100%	810	M.musculus	1.0	Q8K0E7	100%
7680	810	H.sapiens	1.0	Q8N9V3	100%	810	M.musculus	1.0	Q9D0I6	100%
7681	809	H.sapiens	1.0	P04053	100%	809	M.musculus	1.0	P09838	100%
7682	809	H.sapiens	1.0	Q5T5S1	100%	809	M.musculus	1.0	A2AJB1	100%
7683	809	H.sapiens	1.0	O95947	100%	809	M.musculus	1.0	P70327	100%
7684	809	H.sapiens	1.0	P48544	100%	809	M.musculus	1.0	P48545	100%
7685	809	H.sapiens	1.0	A6NHM9	100%	809	M.musculus	1.0	Q7TT41	100%
7686	809	H.sapiens	1.0	Q13702	100%	809	M.musculus	1.0	P12672	100%
7687	809	H.sapiens	1.0	Q14240	100%	809	M.musculus	1.0	P10630	100%
7688	809	H.sapiens	1.0	P51991	100%	809	M.musculus	1.0	Q8BG05	100%
7689	809	H.sapiens	1.0	Q5VZ46	100%	809	M.musculus	1.0	Q6ZPL5	100%
7690	809	H.sapiens	1.0	Q49A92	100%	809	M.musculus	1.0	Q8BZJ8	100%
7691	809	H.sapiens	1.0	O43581	100%	809	M.musculus	1.0	Q9R0N7	100%
7692	809	H.sapiens	1.0	Q96FJ0	100%	809	M.musculus	1.0	Q76N33	100%
7693	809	H.sapiens	1.0	Q92685	100%	809	M.musculus	1.0	Q8K2A8	100%
7694	809	H.sapiens	1.0	Q9UHL4	100%	809	M.musculus	1.0	Q9ET22	100%
7695	809	H.sapiens	1.0	Q9UBB5	100%	809	M.musculus	1.0	Q9Z2E1	100%
7696	808	H.sapiens	1.0	P24278	100%	808	M.musculus	1.0	G3UW50	100%
7697	808	H.sapiens	1.0	Q03188	100%	808	M.musculus	1.0	P49452	100%
7698	808	H.sapiens	1.0	C9JR72	100%	808	M.musculus	1.0	Q8C828	100%
7699	808	H.sapiens	1.0	Q13451	100%	808	M.musculus	1.0	Q64378	100%
7700	808	H.sapiens	1.0	Q7Z794	100%	808	M.musculus	1.0	Q6IFZ6	100%
7701	808	H.sapiens	1.0	Q9BZ23	100%	808	M.musculus	1.0	Q3U4S0	100%
7702	808	H.sapiens	1.0	P38159	100%	808	M.musculus	1.0	Q9WV02	99%
7703	807	H.sapiens	1.0	O60663	100%	807	M.musculus	1.0	O88609	100%
7704	807	H.sapiens	1.0	O95907	100%	807	M.musculus	1.0	O35308	100%
7705	807	H.sapiens	1.0	P14222	100%	807	M.musculus	1.0	P10820	100%
7706	807	H.sapiens	1.0	P31323	100%	807	M.musculus	1.0	P31324	100%
7707	807	H.sapiens	1.0	O00231	100%	807	M.musculus	1.0	Q8BG32	100%
7708	807	H.sapiens	1.0	Q92901	100%	807	M.musculus	1.0	E9PWZ3	100%
7709	807	H.sapiens	1.0	Q6P3S1	100%	807	M.musculus	1.0	Q3U1T9	100%
7710	807	H.sapiens	1.0	Q969G3	100%	807	M.musculus	1.0	O54941	100%
7711	807	H.sapiens	1.0	P32121	100%	807	M.musculus	1.0	Q91YI4	100%
7712	807	H.sapiens	1.0	Q96A70	100%	807	M.musculus	1.0	Q8BVM4	100%
7713	807	H.sapiens	1.0	Q9H8Y8	100%	807	M.musculus	1.0	Q99JX3	100%
7714	807	H.sapiens	1.0	Q9NTK5	100%	807	M.musculus	1.0	Q9CZ30	100%
7715	806	H.sapiens	1.0	P05546	100%	806	M.musculus	1.0	P49182	100%
7716	806	H.sapiens	1.0	Q06587	100%	806	M.musculus	1.0	O35730	100%
7717	806	H.sapiens	1.0	Q96M02	100%	806	M.musculus	1.0	D2J0Y4	100%
7718	806	H.sapiens	1.0	Q9H4I0	100%	806	M.musculus	1.0	A2AU37	100%
7719	806	H.sapiens	1.0	Q5JXX5	100%	806	M.musculus	1.0	Q61603	100%
7720	806	H.sapiens	1.0	P38919	100%	806	M.musculus	1.0	Q91VC3	88%
7721	806	H.sapiens	1.0	Q6UWR7	100%	806	M.musculus	1.0	Q8BGN3	100%
7722	806	H.sapiens	1.0	Q8IUZ5	100%	806	M.musculus	1.0	Q8R1K4	100%
7723	806	H.sapiens	1.0	Q8NA47	100%	806	M.musculus	1.0	Q8CDV6	100%
7724	806	H.sapiens	1.0	Q15904	100%	806	M.musculus	1.0	Q9R1Q9	100%
7725	806	H.sapiens	1.0	Q6ZMD2	100%	806	M.musculus	1.0	Q9D232	100%
7726	805	H.sapiens	1.0	Q14642	100%	805	M.musculus	1.0	E9QAS7	100%
7727	805	H.sapiens	1.0	O75354	100%	805	M.musculus	1.0	Q3U0P5	100%
7728	805	H.sapiens	1.0	Q9H306	100%	805	M.musculus	1.0	D3YV89	100%
7729	805	H.sapiens	1.0	P53582	100%	805	M.musculus	1.0	Q8BP48	100%
7730	805	H.sapiens	1.0	Q9NSD4	100%	805	M.musculus	1.0	G3X904	100%
7731	805	H.sapiens	1.0	O94864	100%	805	M.musculus	1.0	Q9CZV5	100%
7732	805	H.sapiens	1.0	O60239	100%	805	M.musculus	1.0	Q9Z131	100%
7733	805	H.sapiens	1.0	Q8TDN1	100%	805	M.musculus	1.0	Q80XM3	100%
7734	805	H.sapiens	1.0	Q8IV04	100%	805	M.musculus	1.0	Q8C9V1	100%
7735	805	H.sapiens	1.0	Q9UDX4	100%	805	M.musculus	1.0	Q5SQ27	100%
7736	805	H.sapiens	1.0	Q8WXH5	100%	805	M.musculus	1.0	Q91ZA6	100%
7737	805	H.sapiens	1.0	Q9NXR8	100%	805	M.musculus	1.0	Q8VEK6	100%
7738	804	H.sapiens	1.0	P04180	100%	804	M.musculus	1.0	P16301	100%
7739	804	H.sapiens	1.0	Q06889	100%	804	M.musculus	1.0	P43300	100%
7740	804	H.sapiens	1.0	Q96RQ9	100%	804	M.musculus	1.0	O09046	100%
7741	804	H.sapiens	1.0	Q86VR8	100%	804	M.musculus	1.0	Q8BQB4	100%
7742	804	H.sapiens	1.0	Q15120	100%	804	M.musculus	1.0	Q922H2	100%
7743	804	H.sapiens	1.0	Q96LW4	100%	804	M.musculus	1.0	Q6P1E7	100%
7744	804	H.sapiens	1.0	Q9H6R7	100%	804	M.musculus	1.0	Q6NV72	100%
7745	804	H.sapiens	1.0	Q96DC7	100%	804	M.musculus	1.0	Q8BQX5	100%
7746	804	H.sapiens	1.0	Q9NR22	100%	804	M.musculus	1.0	Q6PAK3	100%
7747	804	H.sapiens	1.0	Q9Y2C5	100%	804	M.musculus	1.0	Q5NCM1	100%
7748	804	H.sapiens	1.0	Q96KJ4	100%	804	M.musculus	1.0	Q8C160	100%
7749	804	H.sapiens	1.0	Q8IYK2	100%	804	M.musculus	1.0	Q9D4K7	100%
7750	804	H.sapiens	1.0	Q9NQ84	100%	804	M.musculus	1.0	Q8K3J9	100%
7751	804	H.sapiens	1.0	Q9GZN1	100%	804	M.musculus	1.0	Q9D864	100%
7752	803	H.sapiens	1.0	Q14188	100%	803	M.musculus	1.0	Q64163	100%
7753	803	H.sapiens	1.0	P18754	100%	803	M.musculus	1.0	Q8VE37	100%
7754	803	H.sapiens	1.0	Q9Y661	100%	803	M.musculus	1.0	D3YVV6	100%
7755	803	H.sapiens	1.0	Q9UGQ3	100%	803	M.musculus	1.0	Q3UDF0	100%
7756	803	H.sapiens	1.0	Q15438	100%	803	M.musculus	1.0	Q9QX11	100%
7757	803	H.sapiens	1.0	Q9Y6N5	100%	803	M.musculus	1.0	Q9R112	100%
7758	802	H.sapiens	1.0	O43739	100%	802	M.musculus	1.0	O08967	100%
7759	802	H.sapiens	1.0	O94818	100%	802	M.musculus	1.0	P60954	100%
7760	802	H.sapiens	1.0	P32241	100%	802	M.musculus	1.0	P97751	100%
7761	802	H.sapiens	1.0	A1A5D9	100%	802	M.musculus	1.0	Q8CHW5	100%
7762	802	H.sapiens	1.0	Q14623	100%	802	M.musculus	1.0	P97812	100%
7763	802	H.sapiens	1.0	Q8IX04	100%	802	M.musculus	1.0	Q3U1V6	100%
7764	802	H.sapiens	1.0	Q15118	100%	802	M.musculus	1.0	Q8BFP9	100%
7765	802	H.sapiens	1.0	Q969G2	100%	802	M.musculus	1.0	P53776	100%
7766	802	H.sapiens	1.0	Q7L3T8	100%	802	M.musculus	1.0	Q8CFI5	100%
7767	802	H.sapiens	1.0	Q96GA3	100%	802	M.musculus	1.0	Q6NSQ7	100%
7768	802	H.sapiens	1.0	Q8IYB5	100%	802	M.musculus	1.0	Q91VZ6	100%
7769	802	H.sapiens	1.0	Q9NZC7	100%	802	M.musculus	1.0	Q91WL8	100%
7770	802	H.sapiens	1.0	Q9NWB1	100%	802	M.musculus	1.0	Q9JJ43	100%
7771	801	H.sapiens	1.0	P33260	89%	801	M.musculus	1.0	Q64458	60%
7772	801	H.sapiens	1.0	A6NFX1	100%	801	M.musculus	1.0	Q3T9M1	100%
7773	801	H.sapiens	1.0	Q16739	100%	801	M.musculus	1.0	O88693	100%
7774	801	H.sapiens	1.0	P47871	100%	801	M.musculus	1.0	Q61606	100%
7775	801	H.sapiens	1.0	Q6KF10	100%	801	M.musculus	1.0	P43028	100%
7776	801	H.sapiens	1.0	Q2MJR0	100%	801	M.musculus	1.0	Q6P6N5	100%
7777	801	H.sapiens	1.0	Q52WX2	100%	801	M.musculus	1.0	Q8QZX0	100%
7778	801	H.sapiens	1.0	Q9BQ90	100%	801	M.musculus	1.0	Q8VEM9	100%
7779	801	H.sapiens	1.0	Q9NX61	100%	801	M.musculus	1.0	Q8VCA6	100%
7780	801	H.sapiens	1.0	Q9UJT1	100%	801	M.musculus	1.0	Q9R1K7	100%
7781	800	H.sapiens	1.0	P24394	100%	800	M.musculus	1.0	P16382	100%
7782	800	H.sapiens	1.0	P24530	100%	800	M.musculus	1.0	P48302	100%
7783	800	H.sapiens	1.0	P36383	100%	800	M.musculus	1.0	P28229	100%
7784	800	H.sapiens	1.0	A6NDA9	100%	800	M.musculus	1.0	Q6PFC5	100%
7785	800	H.sapiens	1.0	A0PJZ3	100%	800	M.musculus	1.0	Q810K9	100%
7786	800	H.sapiens	1.0	P60842	100%	800	M.musculus	1.0	P60843	100%
7787	800	H.sapiens	1.0	P55107	100%	800	M.musculus	1.0	P97737	100%
7788	800	H.sapiens	1.0	Q15645	100%	800	M.musculus	1.0	Q3UA06	100%
7789	800	H.sapiens	1.0	P43353	100%	800	M.musculus	1.0	Q80VQ0	91%
7790	800	H.sapiens	1.0	Q8IV38	100%	800	M.musculus	1.0	Q3TPE9	100%
7791	800	H.sapiens	1.0	O75800	100%	800	M.musculus	1.0	Q99ML0	100%
7792	800	H.sapiens	1.0	Q99611	100%	800	M.musculus	1.0	P97364	100%
7793	800	H.sapiens	1.0	Q9UKI9	100%	800	M.musculus	1.0	P31362	100%
7794	800	H.sapiens	1.0	Q9NUV7	100%	800	M.musculus	1.0	Q8BG54	100%
7795	800	H.sapiens	1.0	Q9Y2Z4	100%	800	M.musculus	1.0	Q8BYL4	100%
7796	800	H.sapiens	1.0	Q9NY57	100%	800	M.musculus	1.0	Q9JJX8	100%
7797	800	H.sapiens	1.0	Q9UIK5	100%	800	M.musculus	1.0	Q9QYM9	100%
7798	799	H.sapiens	1.0	Q13888	100%	799	M.musculus	1.0	Q9JIB4	100%
7799	799	H.sapiens	1.0	O76013	100%	799	M.musculus	1.0	B1AQ75	100%
7800	799	H.sapiens	1.0	P01106	100%	799	M.musculus	1.0	P01108	100%
7801	799	H.sapiens	1.0	P31153	100%	799	M.musculus	1.0	Q3THS6	100%
7802	799	H.sapiens	1.0	O43916	100%	799	M.musculus	1.0	Q9EQC0	100%
7803	799	H.sapiens	1.0	Q9UBB4	100%	799	M.musculus	1.0	P28658	100%
7804	799	H.sapiens	1.0	Q6AZZ1	100%	799	M.musculus	1.0	Q8K243	100%
7805	799	H.sapiens	1.0	P08138	100%	799	M.musculus	1.0	Q9Z0W1	100%
7806	799	H.sapiens	1.0	Q04695	100%	799	M.musculus	1.0	Q9QWL7	100%
7807	799	H.sapiens	1.0	Q9UNH7	100%	799	M.musculus	1.0	Q6P8X1	100%
7808	798	H.sapiens	1.0	O00744	100%	798	M.musculus	1.0	P48614	100%
7809	798	H.sapiens	1.0	O15374	100%	798	M.musculus	1.0	Q8R0M8	100%
7810	798	H.sapiens	1.0	Q6UXH8	100%	798	M.musculus	1.0	Q3MI99	100%
7811	798	H.sapiens	1.0	Q68EN5	100%	798	M.musculus	1.0	Q810A5	100%
7812	798	H.sapiens	1.0	Q96CU9	100%	798	M.musculus	1.0	Q3TQB2	100%
7813	798	H.sapiens	1.0	P15169	100%	798	M.musculus	1.0	Q9JJN5	100%
7814	798	H.sapiens	1.0	Q9NVH6	100%	798	M.musculus	1.0	Q91ZE0	100%
7815	798	H.sapiens	1.0	Q96SQ9	100%	798	M.musculus	1.0	Q9DBX6	100%
