proteinID_x,proteinID_y,%_identity,%_similarity,%_gaps,software
G5BCW8,Q9QZS5,91.5,95.9,0.0,matcher
G5C9D7,Q9JKK7,91.7,96.0,0.0,matcher
G5AX71,A1L317,69.1,81.1,2.8,matcher
G5AMS0,P56450,94.0,97.9,0.0,matcher
G5BW64,D3YY91,77.5,85.3,1.9,matcher
G5AQK8,Q9D4B1,81.4,91.5,0.3,matcher
G5C641,Q3UTH8,99.4,99.4,0.0,matcher
G5B9Y8,Q9DB16,95.8,97.9,0.0,matcher
G5BX36,Q80V26,89.9,94.1,0.6,matcher
G5AL87,Q8K0T2,89.1,94.8,0.0,matcher
G5BLA6,P21279,100.0,100.0,0.0,matcher
G5B0X3,Q8K2D0,97.8,98.8,0.0,matcher
G5BWZ6,P57791,95.1,96.4,0.0,matcher
G5B9S4,Q9QXV8,94.0,95.3,0.6,matcher
G5BWI6,Q9Z1L3,97.5,98.4,0.0,matcher
G5AU66,P59268,91.6,92.8,5.7,matcher
G5AUJ8,Q78JE5,83.6,88.7,0.8,matcher
G5B4J3,Q7TML3,86.1,91.7,0.0,matcher
G5AXW5,Q8C569,97.0,98.2,0.0,matcher
G5BZS5,O54851,97.8,98.1,0.0,matcher
G5ANF5,Q9QXA6,88.6,94.9,0.0,matcher
G5B2L5,Q9EP64,93.1,96.5,0.0,matcher
G5BSU8,Q8BVU5,89.4,92.8,2.0,matcher
G5C0H2,Q6PEE3,93.5,96.1,0.6,matcher
G5BXE8,Q80WT2,89.2,93.2,0.9,matcher
G5BLA9,Q99K85,90.0,96.3,0.0,matcher
G5C7E0,Q8C7H1,86.9,93.2,0.0,matcher
G5BV63,Q9JJV5,98.4,99.7,0.0,matcher
G5AKP4,Q9QXV1,87.6,89.3,6.3,matcher
G5AVP0,O88968,75.5,83.9,1.2,matcher
G5B6G3,Q05AH6,81.4,86.1,2.1,matcher
G5BSA1,O08915,91.8,96.4,0.0,matcher
G5AVT0,Q8R1Z9,98.7,100.0,0.0,matcher
G5BP22,P49138,97.1,98.4,0.0,matcher
G5B6C1,Q8VDI7,88.0,94.2,1.1,matcher
G5BG64,Q8C1E7,94.8,97.8,0.0,matcher
G5BDQ2,Q91VC9,90.8,94.8,0.0,matcher
G5B2H9,Q9WUI1,94.8,97.0,0.3,matcher
G5BGR6,Q91V04,94.9,96.4,0.3,matcher
G5BIG1,Q9JK81,87.6,93.1,0.3,matcher
G5C941,Q8K1I7,73.1,76.9,16.2,matcher
G5BX95,Q9QXK2,64.0,75.6,2.6,matcher
G5CAJ5,D3Z291,87.9,92.0,1.1,matcher
G5BE81,Q8BT07,71.4,84.8,2.4,matcher
G5C8M3,P14152,96.1,98.5,0.0,matcher
G5BN02,Q8C5Q4,80.5,86.3,8.4,matcher
G5C904,Q32MG2,72.4,81.1,2.7,matcher
G5CB43,Q00690,62.6,72.1,10.9,matcher
G5CBI3,Q505F5,81.0,89.5,0.5,matcher
G5BNX9,Q99J09,89.2,94.2,0.0,matcher
G5BZ02,Q9ERP3,87.1,87.9,10.7,matcher
G5BEP1,B2RWK3,70.5,81.7,0.2,matcher
G5ATF5,A6H6E2,49.1,60.0,17.4,matcher
G5AYH7,P58158,91.9,95.5,0.0,matcher
G5B893,O70354,97.8,99.0,0.0,matcher
G5BF71,Q64442,84.9,93.8,0.0,matcher
G5AQU1,Q9QZ39,79.0,85.2,2.9,matcher
G5C6Q6,O54775,82.7,87.6,0.0,matcher
G5BQB4,Q6NVD9,79.8,86.5,0.2,matcher
G5BGH2,Q9QUT0,78.6,85.1,2.6,matcher
G5CAN2,Q8BFZ2,95.4,98.2,0.0,matcher
G5C9Z0,Q8R4E6,96.2,98.1,0.0,matcher
G5BJP9,O08918,90.4,95.6,0.0,matcher
G5BSJ4,O35367,88.1,93.2,0.8,matcher
G5BHG0,Q3UHK1,90.7,96.1,0.0,matcher
G5ARU1,Q99P21,65.9,73.4,13.2,matcher
G5AQK4,Q9CXP9,82.8,90.9,0.0,matcher
G5BEQ2,Q68FF7,88.2,92.2,3.7,matcher
G5CBC4,P09084,92.1,93.9,0.3,matcher
G5C290,Q7TNK4,83.1,89.2,2.2,matcher
G5BUL0,Q8R2Y0,92.9,96.4,0.3,matcher
G5BFL0,Q9WV03,93.3,95.3,3.2,matcher
G5BUF0,Q9D1H7,99.0,99.4,0.0,matcher
G5AYJ5,Q8VCG3,80.5,88.1,0.3,matcher
G5B9P0,O70469,76.0,82.2,1.9,matcher
G5AQI5,Q8BVF4,69.9,82.6,0.0,matcher
G5ASA5,Q8BX43,76.2,80.8,8.9,matcher
G5BQJ4,G3X912,68.1,77.0,5.0,matcher
G5BIE6,P31313,97.7,98.4,0.7,matcher
G5AY12,Q8VE88,68.2,76.7,12.7,matcher
G5BEN2,Q8BGR9,98.4,99.7,0.0,matcher
G5B7N8,Q99LB0,93.0,95.4,0.3,matcher
G5C3M6,Q3UHH8,89.6,94.6,0.0,matcher
G5C9J5,Q64261,96.3,98.2,0.0,matcher
G5BJM4,Q9Z0U9,85.9,91.9,0.5,matcher
G5BNQ8,Q9QYS1,82.7,86.3,9.3,matcher
G5C8X0,Q8R1F9,83.8,90.4,0.5,matcher
G5C2I4,Q9D8Z1,87.7,93.3,0.3,matcher
G5C6R4,Q9R226,94.2,95.4,0.0,matcher
G5AU97,O54915,75.2,81.9,2.6,matcher
G5AL15,Q60754,63.5,73.8,3.1,matcher
G5B2K3,Q80X95,99.7,99.7,0.0,matcher
G5C8E9,A2ABX0,59.6,66.9,4.2,matcher
G5B8B6,Q8C0F9,74.9,86.0,1.4,matcher
G5B5I7,Q99KS6,88.1,94.7,0.0,matcher
G5B404,Q9QZN3,95.6,97.5,0.0,matcher
G5BY85,Q8CIB9,68.2,80.4,8.1,matcher
G5AQ88,O35652,96.6,98.0,0.0,matcher
G5AWN8,P49429,80.4,87.0,5.9,matcher
G5B933,Q3UYI1,70.7,80.6,3.1,matcher
G5B022,Q8BKW4,81.2,88.4,0.3,matcher
G5AZQ0,Q8CGW9,81.5,85.8,0.5,matcher
G5AQK9,Q9CX98,76.4,86.7,4.3,matcher
G5AZS4,Q8R3I9,78.6,83.4,2.0,matcher
G5BXS1,P97470,99.0,99.3,0.0,matcher
G5C237,P97946,82.2,87.2,1.7,matcher
G5BHC0,Q8CIC2,73.9,81.9,2.4,matcher
G5C479,Q91VI7,69.7,84.6,0.0,matcher
G5CBB1,Q921X6,97.8,99.4,0.0,matcher
G5AUY3,P35584,86.4,89.3,1.1,matcher
G5BJ04,P28229,95.2,98.7,0.0,matcher
G5BDR7,Q922M3,98.1,99.0,0.0,matcher
G5CAJ4,Q8VEC4,94.4,97.2,0.0,matcher
G5CBM8,Q9QYA2,93.1,95.2,0.0,matcher
G5BG28,O88829,83.8,91.9,0.0,matcher
G5B1J1,Q5U4D9,94.6,96.8,0.0,matcher
G5BT04,Q8BM14,75.3,87.7,0.3,matcher
G5BWY9,Q8CDL9,60.1,76.7,0.2,matcher
G5C1A2,Q922K9,81.7,85.3,3.3,matcher
G5C204,Q9DBL9,89.8,94.9,0.0,matcher
G5C6P9,Q9Z0L3,67.4,74.5,5.5,matcher
G5AR30,P11862,96.8,99.4,0.0,matcher
G5BVN5,O70479,97.5,99.1,0.0,matcher
G5C6Q2,O88978,78.6,85.1,1.4,matcher
G5BVP7,Q5NCR9,74.3,83.0,2.8,matcher
G5AZY9,Q9WV56,73.4,82.7,4.3,matcher
G5BKF5,Q8K0C9,85.8,87.5,10.4,matcher
G5BRS8,Q8C3Q9,75.2,85.3,0.2,matcher
G5C910,Q69ZC8,85.5,90.5,3.6,matcher
G5C7Y2,Q6ZWX6,99.7,99.7,0.0,matcher
G5BVG8,Q9WUM5,90.5,96.7,0.0,matcher
G5B2P9,Q8R368,74.6,84.8,0.5,matcher
G5ALY6,Q3UY90,61.4,68.6,3.8,matcher
G5B6Q1,O88454,81.1,86.1,2.8,matcher
G5AZJ9,Q3TYX8,58.0,67.8,11.9,matcher
G5AZF0,Q61098,62.1,76.3,1.7,matcher
G5B211,Q8BK72,79.2,87.2,2.0,matcher
G5B9V6,Q6NS65,92.0,95.0,0.3,matcher
G5BX96,P97926,83.0,85.1,6.4,matcher
G5BUQ3,Q4KL13,96.8,98.1,0.0,matcher
G5BMT1,Q8VCM4,79.9,90.3,0.0,matcher
G5BPS5,Q9D8S3,71.1,77.3,14.1,matcher
G5C7Y1,Q9WV52,81.9,86.1,10.8,matcher
G5BAV8,P26954,44.0,54.5,12.4,matcher
G5BMQ9,P11725,88.7,92.9,0.0,matcher
G5BT32,O35593,100.0,100.0,0.0,matcher
G5BU17,P28359,91.7,96.0,1.5,matcher
G5B540,Q8CB87,52.5,62.4,9.1,matcher
G5ALN7,Q9Z130,99.3,99.3,0.0,matcher
G5C2Y9,P47930,94.2,96.0,0.6,matcher
G5B343,Q9Z1D1,94.7,96.0,2.2,matcher
G5BG20,Q9D517,82.4,87.0,9.8,matcher
G5BV58,Q8CBB2,62.3,73.3,1.3,matcher
G5BUJ3,Q8VCY8,96.2,97.2,0.0,matcher
G5BSD8,Q9ER75,75.8,80.0,2.1,matcher
G5BVJ3,Q9D826,80.0,86.2,0.3,matcher
G5BYM1,Q9CWK3,90.1,92.7,1.5,matcher
G5C668,Q9Z101,91.4,93.4,0.3,matcher
G5CA94,Q9QXP0,72.1,82.9,2.5,matcher
G5AN14,O88545,99.7,100.0,0.0,matcher
G5AMX4,P35412,93.1,96.4,0.0,matcher
G5AU31,O54950,96.1,98.2,0.0,matcher
G5AJS7,Q62086,85.3,94.6,0.0,matcher
G5AL66,Q9ERN0,90.9,95.7,0.0,matcher
G5ATH0,Q9EPK2,86.9,92.0,0.9,matcher
G5BBX6,Q8C152,79.2,83.6,8.2,matcher
G5B6V8,Q8VCH5,79.8,87.4,0.5,matcher
G5B8A4,Q8VD26,76.7,82.2,10.6,matcher
G5B7G8,Q9JHJ5,78.9,88.4,0.0,matcher
G5CA71,Q8K157,88.0,92.1,0.0,matcher
G5C5L5,Q9WU01,92.5,96.2,0.0,matcher
G5APX7,O54863,86.8,91.3,1.1,matcher
G5B068,O35465,79.6,84.1,3.4,matcher
G5AX62,Q6IFX3,73.5,82.2,2.7,matcher
G5AS54,Q8BLX4,87.7,90.7,0.5,matcher
G5B5Q7,Q8BWU5,85.6,87.7,8.7,matcher
G5AZF3,Q9D7N3,77.3,85.1,1.5,matcher
G5C3R0,Q8CEZ4,71.2,84.0,0.0,matcher
G5BP03,Q9JMB0,86.3,92.3,0.3,matcher
G5BPI6,Q9QY61,75.5,82.1,4.0,matcher
G5AP16,P52787,74.8,84.7,0.0,matcher
G5ANJ3,Q80WQ4,71.5,80.0,2.0,matcher
G5BGF9,P62915,99.4,100.0,0.0,matcher
G5AYJ4,Q8K1E0,89.6,94.1,0.0,matcher
G5BCD4,Q6XBJ3,98.0,98.7,0.0,matcher
G5BPJ7,Q0P5X5,50.4,67.4,3.2,matcher
G5C9R0,Q570Y9,77.0,83.1,11.8,matcher
G5BHH9,Q9WV74,93.4,97.5,0.0,matcher
G5ATK5,P55086,81.4,88.5,1.0,matcher
G5C9A8,Q8R4B8,61.9,74.3,6.8,matcher
G5AV69,Q640N2,82.4,90.7,1.6,matcher
G5AUX5,Q8BH73,82.4,88.6,0.0,matcher
G5AX38,Q9JII6,92.0,96.0,0.0,matcher
G5BFE4,Q8K4T1,82.5,91.5,0.0,matcher
G5AY35,Q9Z2B2,89.3,90.7,9.3,matcher
G5BI52,Q9CXT8,91.0,96.4,0.0,matcher
G5BZS7,Q99MK9,88.5,92.1,0.6,matcher
G5BXZ9,Q9D1A4,92.4,95.4,0.0,matcher
G5B8A2,Q3UX62,53.9,68.3,8.3,matcher
G5AU19,Q8K1N4,88.4,92.0,0.3,matcher
G5AY03,Q8BZ39,80.0,88.4,0.0,matcher
G5ASB7,Q9ER39,88.7,94.5,3.5,matcher
G5C031,P47941,97.0,99.0,0.0,matcher
G5BLG7,Q8C1F5,53.1,67.1,7.7,matcher
G5BBB2,Q99JW1,94.8,97.7,0.0,matcher
G5BJL2,Q8K342,77.3,84.5,3.6,matcher
G5C5A8,Q9JM58,90.8,92.4,0.0,matcher
G5ARV6,E9Q963,73.8,85.1,0.2,matcher
G5AZ99,Q3UCV8,86.9,90.6,0.9,matcher
G5BIV2,P51680,83.1,92.8,0.0,matcher
G5BYC2,P56959,79.1,81.8,3.5,matcher
G5BAL0,Q9CXT6,72.9,84.5,1.5,matcher
G5BDR4,Q9R008,78.5,87.6,0.0,matcher
G5BYD2,Q9EQC1,82.7,89.2,3.0,matcher
G5ATI3,A2RTS7,67.0,76.4,2.1,matcher
G5B133,A2AVJ5,85.8,91.4,1.3,matcher
G5AUS6,O35685,91.6,96.7,0.0,matcher
G5AT77,Q61458,93.8,97.2,0.0,matcher
G5B5H5,Q5IXF8,81.6,87.9,0.0,matcher
G5APA0,Q9DCS3,83.9,90.9,0.0,matcher
G5AT48,Q9DB40,98.7,100.0,0.0,matcher
G5B6L7,Q9QY66,76.9,81.2,5.8,matcher
G5C5I9,Q5SU73,61.5,71.9,5.6,matcher
G5BBQ6,Q9DB85,70.9,78.9,3.0,matcher
G5B6W9,Q9Z0S2,85.2,86.6,4.4,matcher
G5C1D9,Q8K202,73.2,81.9,11.1,matcher
G5C3M9,Q8K2H1,79.7,85.8,1.8,matcher
G5BYS5,Q9Z0G0,93.4,94.9,0.0,matcher
G5B2L7,A0A2R8VJU7,84.6,90.8,1.4,matcher
G5AWF1,P23591,94.1,96.6,0.0,matcher
G5B5Q8,P28352,94.3,96.5,0.3,matcher
G5B5V3,P61793,97.8,99.4,0.0,matcher
G5AN68,Q9CQC8,97.7,99.3,0.0,matcher
G5AVU5,Q8R349,82.2,84.0,14.8,matcher
G5B023,Q8CBQ5,85.9,93.8,0.0,matcher
G5B3Y5,Q8BJM5,69.4,72.2,20.0,matcher
G5B6V9,Q9CQR6,99.6,100.0,0.0,matcher
G5C8U1,Q8BFZ1,80.4,90.1,0.6,matcher
G5B2I0,O08911,93.5,97.2,0.0,matcher
G5ALD6,Q80XN0,87.2,93.0,0.0,matcher
G5AL63,Q8VCD3,64.1,73.9,3.3,matcher
G5BXU2,O08858,86.3,89.9,0.8,matcher
G5BFE9,Q60866,85.7,93.1,0.0,matcher
G5BLZ1,Q80V53,89.2,93.7,0.6,matcher
G5AX95,Q9Z1D9,62.9,72.9,4.5,matcher
G5C120,Q5QD13,87.2,93.0,0.0,matcher
G5BIN5,Q3U2K5,70.7,80.3,0.2,matcher
G5CAP7,P16858,93.4,95.5,2.4,matcher
G5BTZ8,Q8BG05,98.0,98.3,0.3,matcher
G5AK36,P26516,96.3,97.5,0.9,matcher
G5AUI5,Q4FK66,94.7,95.6,1.9,matcher
G5ATC0,Q8BR93,86.2,92.8,0.0,matcher
G5AM28,Q921W4,88.5,93.7,0.3,matcher
G5B813,Q61805,65.6,80.3,0.2,matcher
G5B0Y6,Q9Z0M5,74.4,85.9,0.0,matcher
G5C7D7,Q5PT53,94.0,97.6,0.0,matcher
G5BT22,Q91WM2,78.4,86.2,2.8,matcher
G5C7T4,Q9EPC1,98.4,99.7,0.0,matcher
G5B0C6,P41969,74.2,78.4,13.0,matcher
G5ALC0,Q80XJ2,58.3,73.1,2.8,matcher
G5B936,P57757,82.9,90.3,0.0,matcher
G5AJV5,Q9JHX3,61.1,71.3,2.5,matcher
G5AUU2,Q922G2,92.9,92.9,5.8,matcher
G5BVL6,P61809,98.7,99.3,0.0,matcher
G5AWR3,Q9EP66,84.4,90.8,0.3,matcher
G5CBN1,Q80XL1,76.5,85.2,0.5,matcher
G5BVD2,Q9JM55,88.4,92.2,2.6,matcher
G5C8H0,Q93092,91.4,95.3,0.0,matcher
G5AN74,A0A1L1ST07,70.5,78.3,12.8,matcher
G5AQV8,O88854,87.3,90.4,0.3,matcher
G5B7J6,A0A2I3BRN2,68.6,76.5,0.7,matcher
G5B8P5,Q8BH97,91.2,93.6,0.9,matcher
G5BXV0,Q61468,55.7,68.5,6.4,matcher
G5CAJ0,Q8C092,97.1,98.8,0.0,matcher
G5C6P3,Q9CZJ0,98.3,99.3,0.0,matcher
G5BZN7,Q9Z0L0,74.4,81.5,5.6,matcher
G5BCJ1,E9PV82,74.8,80.4,4.2,matcher
G5BFE5,O55055,79.3,86.3,2.7,matcher
G5B4M1,Q9Z1P7,65.3,71.7,11.2,matcher
G5C2G7,Q80UC8,92.9,96.3,0.0,matcher
G5BW99,Q9CR62,98.1,99.4,0.0,matcher
G5BEH5,P24288,81.3,90.9,0.0,matcher
G5ATS4,D3Z3C6,52.4,60.2,20.4,matcher
G5BBV0,P32233,84.2,84.2,15.3,matcher
G5AME3,Q9CWU9,88.0,94.8,0.0,matcher
G5B8X3,Q8R3J4,77.9,86.6,1.2,matcher
G5BVJ0,Q5SS80,85.1,91.3,0.6,matcher
G5BAT7,Q91W90,90.2,95.8,1.0,matcher
G5B7F0,Q9CXA2,85.9,91.8,0.0,matcher
G5BID4,Q8VD12,95.1,97.1,0.0,matcher
G5BFX6,Q99J39,82.8,90.3,0.0,matcher
G5BM78,Q9ES74,97.7,99.3,0.0,matcher
G5BQT4,Q9QYK9,90.0,91.7,5.6,matcher
G5BXV9,Q9WUD1,97.4,98.4,0.3,matcher
G5AKU0,Q8CDV6,70.6,86.8,1.6,matcher
G5B369,Q60612,94.1,96.9,0.0,matcher
G5BK93,Q5XJY6,51.9,72.2,2.3,matcher
G5B4Y1,Q9CZP7,88.2,92.3,1.2,matcher
G5BKQ9,Q8CE08,78.4,88.9,0.5,matcher
G5BRD0,Q8VBT6,44.2,52.4,12.0,matcher
G5C6G3,Q8BHW2,82.7,90.0,0.0,matcher
G5C518,Q8R1Q3,85.3,92.9,0.6,matcher
G5BN30,Q9Z1F6,88.1,92.2,0.6,matcher
G5ASC4,P58389,94.2,98.1,0.0,matcher
G5AR82,Q6P5H2,52.6,65.1,5.7,matcher
G5AXJ7,Q8R121,69.8,83.4,2.9,matcher
G5B1U1,Q8R1K1,89.9,94.6,0.0,matcher
G5BA26,Q8CFG4,65.7,73.6,5.7,matcher
G5B9A3,Q8VBV9,96.8,99.0,0.0,matcher
G5AZF2,Q9EQQ4,83.4,87.1,3.5,matcher
G5BLH4,Q9JIF3,84.3,90.8,0.3,matcher
G5BZB3,Q91XE9,71.2,79.0,3.9,matcher
G5C0M7,Q91ZM9,96.7,98.0,0.0,matcher
G5CAH8,Q9Z0P7,72.9,74.6,24.9,matcher
G5AKR3,P21278,96.5,98.7,0.0,matcher
G5APZ4,P35550,95.4,95.7,2.2,matcher
G5BAQ1,A0A087WPJ1,76.6,84.3,1.2,matcher
G5AUA2,P54923,80.0,90.6,0.0,matcher
G5B965,Q4G5Y1,87.1,89.2,8.4,matcher
G5BBV2,Q3UZY0,48.5,56.9,29.5,matcher
G5BCH0,Q9D2V8,78.9,84.6,3.5,matcher
G5BSD1,Q8R1C6,78.2,85.6,1.8,matcher
G5C1N7,Q8VDQ1,86.6,93.8,0.0,matcher
G5BV85,A0A140LI11,81.8,89.0,3.2,matcher
G5AW83,Q8CBR6,87.6,91.1,0.0,matcher
G5BGZ8,Q6GV12,93.1,97.9,0.0,matcher
G5BC23,Q8CFE2,87.2,93.9,0.0,matcher
G5BWR7,Q2TPA8,74.9,81.4,14.7,matcher
G5C069,Q9CWZ7,97.1,98.1,0.3,matcher
G5B8D3,Q3UEZ8,95.6,98.1,0.0,matcher
G5BQ98,O09174,79.3,89.5,0.3,matcher
G5BKR5,P61939,74.8,84.8,0.7,matcher
G5BBM1,Q9D0C1,93.5,96.7,0.3,matcher
G5C4G8,Q61496,73.0,77.1,17.4,matcher
G5AL37,B8ZXI1,76.0,81.4,11.4,matcher
G5B782,P14869,95.9,97.5,0.0,matcher
G5AUN5,Q61312,92.3,95.8,0.3,matcher
G5BAJ0,P35576,82.6,89.9,0.0,matcher
G5BLP3,E9Q343,92.3,95.4,0.0,matcher
G5BMT2,E9Q3M9,53.6,59.9,22.8,matcher
G5AQC8,Q8JZV7,89.9,94.7,0.0,matcher
G5BLA5,P30677,94.6,98.4,0.0,matcher
G5AP38,Q9D2L9,55.0,71.3,1.6,matcher
G5C0X6,O08641,87.9,95.0,0.0,matcher
G5BTE7,Q5XJY4,78.9,86.6,1.3,matcher
G5C4P7,Q7TNF9,79.4,82.5,8.8,matcher
G5C9M2,Q9D032,98.9,98.9,0.0,matcher
G5APB6,Q50H33,90.8,92.6,2.1,matcher
G5AWC8,Q3UXZ6,89.9,96.0,0.9,matcher
G5BMU5,Q24JP3,71.0,81.7,1.1,matcher
G5BPY1,P97292,85.8,89.4,0.3,matcher
G5AXX0,Q91Y74,89.6,96.3,0.0,matcher
G5B2K8,Q8VEM8,91.4,95.4,0.3,matcher
G5B8Y9,Q8CAL5,86.0,93.5,0.0,matcher
G5BTJ9,Q0II04,67.1,79.3,0.4,matcher
G5BTW2,Q810F8,78.8,84.6,0.0,matcher
G5BEW1,Q9Z1B7,90.5,95.4,0.0,matcher
G5C517,Q9DC60,91.7,95.3,0.6,matcher
G5AUZ5,P43252,78.9,84.8,0.3,matcher
G5AX74,P47774,82.5,90.6,1.1,matcher
G5B2V4,O70628,62.1,64.6,32.8,matcher
G5AK09,Q9CZA6,89.1,92.3,1.4,matcher
G5B1Q2,Q8BPM6,83.2,87.5,1.4,matcher
G5BHN0,Q4VA36,86.7,90.7,0.0,matcher
G5C149,O70400,90.8,95.1,0.6,matcher
G5BT96,P62996,99.3,100.0,0.0,matcher
G5C9U0,Q62232,98.3,98.6,0.3,matcher
G5C721,Q8R1T4,95.4,97.5,0.0,matcher
G5BSB0,Q9Z0F6,78.1,85.0,1.0,matcher
G5B5D6,P02340,78.0,83.6,1.0,matcher
G5B8S4,O09043,73.3,81.0,0.5,matcher
G5BSU5,O55188,64.0,75.2,6.2,matcher
G5BQI5,P11859,66.5,78.2,0.0,matcher
G5AS83,Q99KQ4,79.0,82.7,12.8,matcher
G5CBH9,A2ALI5,71.1,77.1,12.2,matcher
G5BBU4,Q8BZT7,62.3,69.9,8.2,matcher
G5B6M7,Q91WE1,88.7,91.4,0.3,matcher
G5BWJ1,Q61069,97.7,99.0,0.0,matcher
G5AXP6,Q9Z2I8,94.7,99.1,0.0,matcher
G5C843,Q8BY68,85.4,91.5,0.0,matcher
G5CB07,Q8C351,77.1,84.5,7.2,matcher
G5B1H6,B9EJW5,73.3,81.7,1.0,matcher
G5AKI6,Q04997,80.7,85.6,0.3,matcher
G5BAF2,A0A1L1SR47,47.3,65.8,0.7,matcher
G5AUP8,Q80ZE4,85.1,90.4,0.0,matcher
G5BEH7,Q6TDU8,50.9,64.4,13.9,matcher
G5C9R1,Q14AI0,83.7,91.7,0.0,matcher
G5BH07,Q99JB0,98.0,98.7,0.3,matcher
G5BSY1,Q91W52,89.3,93.2,0.0,matcher
G5C034,Q8VCZ3,92.3,94.6,1.0,matcher
G5BWH7,Q9CZR3,96.1,98.4,0.0,matcher
G5C0R4,Q9DBG5,71.5,84.6,0.5,matcher
G5AQR8,Q9WTP2,93.0,95.0,0.3,matcher
G5BBB5,Q8BVP5,72.3,76.1,9.8,matcher
G5AUT7,P35413,90.6,94.8,0.0,matcher
G5AMA1,Q60778,84.0,89.2,1.9,matcher
G5ANU3,Q5RJI4,91.8,95.3,0.3,matcher
G5AUW2,Q33DR2,75.1,83.5,10.6,matcher
G5B7V1,Q3UI43,86.7,91.7,1.5,matcher
G5AM73,Q99N95,84.4,90.2,0.3,matcher
G5B7F1,Q8BI36,96.4,98.7,0.0,matcher
G5ARI1,Q9JJ04,84.9,91.0,0.0,matcher
G5BVR4,P70390,98.0,98.3,0.7,matcher
G5C6Q9,P54751,84.3,93.8,0.0,matcher
G5BPA3,Q8BW74,97.6,99.3,0.0,matcher
G5B6W8,Q9ES70,85.1,86.3,10.6,matcher
G5BJF4,Q91WU6,85.0,88.0,9.7,matcher
G5BQ16,Q8R087,90.2,93.7,0.0,matcher
G5BCU2,Q9QZX7,90.1,94.3,0.0,matcher
G5BVM4,Q8R2V5,73.3,79.7,13.7,matcher
G5BZL6,Q8CG76,66.3,72.3,18.6,matcher
G5BMP8,Q9QXY7,81.9,90.4,1.1,matcher
G5BWF6,Q9R060,90.0,96.9,0.0,matcher
G5API2,P31428,73.6,83.5,0.0,matcher
G5BIZ4,A2AWT3,95.4,97.1,2.3,matcher
G5AR96,Q6TCG5,85.4,89.8,0.0,matcher
G5C2Z7,E9Q649,83.0,92.4,0.0,matcher
G5AKG0,Q9R118,88.3,90.5,9.2,matcher
G5BLF5,Q6PFD7,92.0,93.9,0.0,matcher
G5BFL8,Q8CIA5,90.1,93.7,0.9,matcher
G5BH75,Q8R4H4,69.6,81.9,2.1,matcher
G5B7B5,Q9QWU6,92.6,95.4,0.0,matcher
G5BVE4,Q8K4R4,78.3,79.8,19.2,matcher
G5C759,Q8VDS4,96.8,98.1,0.0,matcher
G5AP65,Q149L6,89.7,93.6,0.0,matcher
G5B4Q4,F6YQT7,67.3,79.5,0.0,matcher
G5BE55,O09105,88.8,94.0,0.6,matcher
G5AZN1,Q60991,63.5,80.9,0.0,matcher
G5B4J1,Q3V1U8,97.0,98.3,0.0,matcher
G5B759,Q8R1N0,83.2,88.3,2.4,matcher
G5AXF9,Q9R0D8,88.6,94.3,0.0,matcher
G5BW86,Q924K1,87.8,96.0,0.0,matcher
G5C5X8,Q91V45,84.1,87.5,0.6,matcher
G5AT93,A0A0B4J1F4,90.2,93.7,0.0,matcher
G5ATU8,P43241,92.6,94.6,0.6,matcher
G5AV93,Q8BH47,96.1,97.7,0.0,matcher
G5BGL0,P49442,77.1,86.1,0.5,matcher
G5AMI4,Q922M5,78.2,85.9,3.6,matcher
G5AUK7,Q9ERF3,97.3,99.0,0.0,matcher
G5BFY1,Q8BTX9,87.9,93.9,0.0,matcher
G5BP14,Q8BI29,56.3,66.6,5.5,matcher
G5CBD1,P28663,99.7,100.0,0.0,matcher
G5C4Y9,Q9QZH3,97.0,98.3,0.0,matcher
G5ANM7,Q8R173,86.9,88.4,9.1,matcher
G5BN49,Q3UHD2,95.8,97.1,0.0,matcher
G5BPC8,Q8BZH0,82.7,90.5,3.2,matcher
G5C3D1,Q7TPC1,60.5,68.4,14.3,matcher
G5C146,Q8BIA3,85.6,90.1,1.7,matcher
G5C1E5,Q9JHH6,86.3,93.3,0.3,matcher
G5AS29,P10107,86.7,94.2,0.0,matcher
G5APU0,Q6HA09,70.7,78.6,0.5,matcher
G5BAV2,P16297,58.8,68.6,2.9,matcher
G5AVG6,Q7M759,99.3,100.0,0.0,matcher
G5AWK4,Q80XA0,94.0,96.2,0.3,matcher
G5AN67,Q9D799,82.7,89.5,0.8,matcher
G5B354,Q9EPX5,89.9,93.6,0.0,matcher
G5B728,Q9D2C9,91.2,96.1,0.0,matcher
G5CA56,Q1JRP2,75.0,84.1,3.5,matcher
G5BZ88,Q8BSE0,73.7,81.5,4.4,matcher
G5BUD3,Q925I7,87.3,94.4,0.0,matcher
G5C0Y8,Q925F3,94.2,96.9,0.0,matcher
G5C6I1,Q9R059,93.4,95.2,3.1,matcher
G5B3X5,A2AG58,56.9,68.8,5.4,matcher
G5AXU9,O70273,93.7,96.3,0.0,matcher
G5AUN3,P23359,97.3,99.3,0.0,matcher
G5AZA6,O35701,77.9,84.5,10.7,matcher
G5AUS3,Q8VEJ1,94.8,97.1,0.0,matcher
G5C7X6,O08691,83.9,91.5,0.3,matcher
G5ASG5,Q9WUP7,85.8,87.8,10.5,matcher
G5BD65,Q8K013,83.1,92.7,0.0,matcher
G5AY23,Q9JL56,86.4,92.7,0.0,matcher
G5B2V3,Q9EP82,73.3,78.5,9.7,matcher
G5C4P6,P97858,93.2,96.3,0.0,matcher
