proteinID_x,proteinID_y,%_identity,%_similarity,%_gaps,software
G5C8Q2,A0JLY1,70.4,83.7,3.1,stretcher
G5BYW1,P14211,87.6,92.1,1.2,stretcher
G5AS53,Q9EQC0,92,94.7,0.2,stretcher
G5BIU5,Q8BH16,89.4,93.4,3.1,stretcher
G5C9D9,P47867,83.9,89.6,0.4,stretcher
G5BLS0,Q8R3E3,85.7,89.2,9.2,stretcher
G5C187,Q8K2Q7,90.3,95.1,0,stretcher
G5C416,Q8K5B1,58.9,69.5,3.7,stretcher
G5AY17,P51174,85.8,90.5,5.8,stretcher
G5B3W9,P23242,97.4,98.7,0,stretcher
G5AME7,Q8BHE5,80.2,86.7,1.5,stretcher
G5AVA5,Q8C0L6,73.4,81.5,10.9,stretcher
G5BD20,Q640N4,66,76.5,4.3,stretcher
G5BD08,Q8K2I1,80.3,84.3,7.2,stretcher
G5BFB5,Q8QZV4,76.8,78.5,18.2,stretcher
G5C7U7,Q68EF0,82.9,86.1,8.5,stretcher
G5C072,Q8CGK7,86.3,86.3,13.4,stretcher
G5BUM8,Q8CI11,72.3,81.4,2.7,stretcher
G5AXE7,P70295,92.7,94.9,0,stretcher
G5AMH2,Q8BJA3,89.5,90.2,9.1,stretcher
G5B6Y5,Q3U186,68.9,76,17.5,stretcher
G5AUJ6,Q8BZB3,60.5,65.1,26.9,stretcher
G5B3R9,Q8BMC3,46.8,49.4,44.6,stretcher
G5BQ62,P42866,93.5,95.8,0.5,stretcher
G5BPZ1,Q3UHJ8,84.2,86.8,7.3,stretcher
G5BYJ0,P49582,75.1,77.1,20.1,stretcher
G5BJ87,Q8R116,73.7,78.3,13.2,stretcher
G5AQ20,P40749,80.2,85.2,10.3,stretcher
G5B5P1,P02772,61.7,75.5,3,stretcher
G5B0E8,Q3TIR1,92.3,94,5,stretcher
G5APQ4,Q80W65,55.2,60,29.1,stretcher
G5AKY7,Q8C1A9,82.3,86.6,8.4,stretcher
G5BIZ6,O08576,80.2,83.5,8.2,stretcher
G5ANZ2,Q8CDI2,64.1,74.7,9.5,stretcher
G5B664,Q8CE94,89.3,95.1,0,stretcher
G5B2N0,Q9JJ43,88.4,90.8,6.2,stretcher
G5B189,Q9R1N9,51.2,55.7,29.2,stretcher
G5BJZ5,Q91WD4,92.2,96.7,0,stretcher
G5CBQ5,Q3TYX3,87.9,93.1,1,stretcher
G5BZY9,Q9D8U0,88,92.5,0.5,stretcher
G5ASN6,Q3V3A3,82.4,88.4,2.2,stretcher
G5AWK9,Q6DFX2,77.3,84.9,5.3,stretcher
G5AQL4,Q8BWU8,75.4,86.6,1,stretcher
G5BXK2,O35453,84.4,89,4.6,stretcher
G5BJA5,Q3U4H6,62.9,67.9,21.6,stretcher
G5AYP3,Q9JJN5,81.5,89.1,1.1,stretcher
G5AKP7,P30658,74.1,78.2,11.3,stretcher
G5BRT1,A2ADY9,95,96.5,1.3,stretcher
G5B0N4,Q61765,88.2,93.8,0,stretcher
G5ANX5,Q8CEE0,75.8,80.6,9.6,stretcher
G5AZ44,Q8BYM8,68.2,79.1,8.7,stretcher
G5BZB6,O88939,64.6,65.5,29.8,stretcher
G5BX45,P41158,82.6,87.6,6.5,stretcher
G5BEV7,Q8CDD8,88.1,93.1,0.2,stretcher
G5C2U1,Q3U308,74.3,81,3,stretcher
G5CBM1,Q04863,69.6,73.6,14.2,stretcher
G5C4P5,Q6ZWS8,100,100,0,stretcher
G5ANK3,Q60755,69.8,78.9,9.5,stretcher
G5B2D1,P18762,89.7,94,0,stretcher
G5ASL2,Q80W88,66.4,72.5,12.8,stretcher
G5BN40,O89112,91,95,0,stretcher
G5AT47,Q8R4F1,64.9,66.6,29.9,stretcher
G5BBG6,Q80V42,84.2,90.3,0,stretcher
G5AUH0,Q9CWY3,79,86.2,2.7,stretcher
G5ASL5,Q9D9E0,59.1,60.5,38.3,stretcher
G5AS89,Q9EQ28,84.3,90.1,1.3,stretcher
G5B0V0,Q921R8,58.9,67.4,24.1,stretcher
G5BHS4,Q8BGX7,43.1,51.7,32.8,stretcher
G5B2F8,Q9ERE9,44.1,45.8,51,stretcher
G5BL57,Q99KR8,77.8,86.6,0.6,stretcher
G5BN00,Q9JI13,82.4,91.3,0.8,stretcher
G5BNL6,Q9JM73,61.5,62,20.5,stretcher
G5BZS8,Q99ML0,85.2,91.4,0,stretcher
G5C8S8,Q9JJF9,71.8,81.9,8.2,stretcher
G5C9G4,Q9Z0Z3,86,90.8,2.8,stretcher
G5BPE9,O88746,71.4,76.4,10.3,stretcher
G5C682,P16301,83.2,90.2,0.9,stretcher
G5BVL7,Q8BG32,92.7,92.9,7.1,stretcher
G5BEQ3,Q9EQG3,60.4,74.9,6.1,stretcher
G5CB47,Q9EQN9,75.7,80.9,13.9,stretcher
G5APT9,P30545,84.2,87.8,1.3,stretcher
G5AK49,Q61235,71,73.8,26.2,stretcher
G5AS94,Q8BVQ5,95.4,97.2,1.3,stretcher
G5BHN6,P42867,92.9,95.9,0.5,stretcher
G5BJJ2,Q64092,74.9,75.8,21.3,stretcher
G5BYF7,Q61121,89.6,94,0,stretcher
G5BC69,Q9ER69,96.5,98,0,stretcher
G5BUL6,Q9Z131,78.7,82,12.6,stretcher
G5AS86,E9Q7F2,57.6,63.9,24.5,stretcher
G5B6B5,A2AIV8,75.2,81.6,9.1,stretcher
G5AVV2,Q08639,92.7,96.3,1,stretcher
G5BE53,P21614,73.3,84.6,4.6,stretcher
G5AT09,Q8C0N2,84.5,87,11.4,stretcher
G5BCD5,Q64689,97.6,98.7,0,stretcher
G5AM29,Q9QXP4,68.9,75,12.5,stretcher
G5BAN0,Q8BMT9,74.7,81.6,6.8,stretcher
G5BUJ7,Q8BSN3,67.9,78.4,3,stretcher
G5BL28,Q91WN4,77.4,86,1.4,stretcher
G5BDD3,Q9ERK7,74.3,76.2,21.6,stretcher
G5C648,Q810A5,82,86.8,2.1,stretcher
G5BKT1,Q9Z1A1,92.3,92.8,1,stretcher
G5C4H9,Q91X83,93.9,97.5,0,stretcher
G5CB83,Q91XL3,84,85.7,10.7,stretcher
G5BZS9,Q9WUE4,98.2,99.2,0,stretcher
G5ARC2,P63006,90.6,91.9,0,stretcher
G5ASW8,Q8JZM4,48.3,50.7,45.2,stretcher
G5BKL8,P47740,66.4,72.2,17,stretcher
G5B6Q2,Q80ZU9,95.2,96.5,0,stretcher
G5BL95,Q0VBK2,85.9,92.5,0.4,stretcher
G5AS69,Q9DCV3,94.3,97.7,0,stretcher
G5BGF8,Q71RI9,81.5,90.1,0.2,stretcher
G5ASH7,Q9R111,83.7,92.3,1.1,stretcher
G5B0B3,Q9ERS5,87.3,90.8,0.7,stretcher
G5BYH4,Q8BGQ6,79.8,89.7,2.2,stretcher
G5C3S2,Q8BGE6,77.1,79.6,17.3,stretcher
G5C306,Q9WVK5,94.8,97.4,0,stretcher
G5BQL6,Q8CGQ2,51.2,65.1,7.4,stretcher
G5AJS6,O70571,90.3,95.4,0,stretcher
G5BD02,G3UW50,85.6,91.1,0.9,stretcher
G5B2D6,Q8BX09,70.4,72.1,25.2,stretcher
G5BSA9,Q8C9V1,84.5,88.1,5.2,stretcher
G5BLC2,Q8VIB5,95.1,95.8,0.8,stretcher
G5BY95,Q8C006,68.5,77.2,10.2,stretcher
G5C1A5,Q9QXQ1,77.1,80.7,11.6,stretcher
G5AKA1,Q61187,94.4,97.7,0,stretcher
G5AZY8,P97737,78.4,85.7,1.5,stretcher
G5BCD3,P22315,86.8,90.5,2.6,stretcher
G5BLI0,O88609,92.5,93.5,3.5,stretcher
G5BPC3,P24638,86.1,90.7,1.9,stretcher
G5BBN4,Q8BG60,93.2,96.7,1.5,stretcher
G5BFD7,Q7TS68,80.3,87.6,0,stretcher
G5AZ86,Q9EQF5,70.3,76.1,17,stretcher
G5CBC6,P15306,64.6,71.8,5.1,stretcher
G5BF52,Q99LL3,87.6,92.4,0,stretcher
G5BQT5,Q8VBW1,58.4,58.6,40.6,stretcher
G5B0Z9,P32304,83.3,83.9,15,stretcher
G5AUJ1,Q811Q9,99.2,100,0,stretcher
G5AU39,Q8VHI7,79,86.6,2.2,stretcher
G5CA99,Q402B2,56.2,69,10.8,stretcher
G5C7G2,Q6NSV7,67,74.7,11.1,stretcher
G5AUW4,Q5XG73,70.7,77.7,7.7,stretcher
G5BBD8,O88888,69.1,77.5,4.3,stretcher
G5AZJ2,Q69ZP3,95.8,96.9,0,stretcher
G5APE7,Q8K0X8,95.2,97.7,0,stretcher
G5BTK2,Q61712,68.8,75.2,17.9,stretcher
G5AXE3,Q9Z0E1,73.3,82.2,0.4,stretcher
G5B2R6,Q9DBL2,71.9,73.2,23.6,stretcher
G5CPH5,P03921,62.6,79.1,0.7,stretcher
G5C6C1,Q4PJX1,83,91.3,2.8,stretcher
G5B505,Q9Z2L7,84.2,88.5,9.7,stretcher
G5C1J2,Q8BUY9,77.3,79,19.3,stretcher
G5C5Z2,Q8C0D9,57.7,68,4.8,stretcher
G5C5D1,Q9JL18,72.2,75.9,19.3,stretcher
G5B7X9,Q8JZS6,66.7,75.6,8.1,stretcher
G5B7T9,O88708,86.9,94.5,0.5,stretcher
G5ANT3,Q80Y56,66.6,73.4,16.9,stretcher
G5BVC2,B7ZMP1,71.8,78.5,16.8,stretcher
G5B2M6,Q921Q3,77.6,85.1,3.7,stretcher
G5BNQ4,Q61743,95.9,96.9,0,stretcher
G5BHE7,Q8BH27,58.8,62.8,32.2,stretcher
G5AZI2,Q9QZR0,80.4,84.9,1.7,stretcher
G5C381,Q3T9M1,77.9,85.2,1.8,stretcher
G5C9Y5,P47791,74.4,79,17.4,stretcher
G5C2B3,Q8C522,75.3,85.7,0.4,stretcher
G5BNP7,Q9D2C2,80,87.8,0.2,stretcher
G5C1N4,Q8R1S0,81.1,85.9,6.9,stretcher
G5AMM2,G3X8R7,75.1,81.3,4.6,stretcher
G5ASH8,P54987,76.2,84,5.9,stretcher
G5B2R5,Q5SSF7,95.4,97.4,0.3,stretcher
G5BFQ2,P37242,79.9,84.1,3.6,stretcher
G5BCG6,Q80Y34,67.1,73.9,9,stretcher
G5BI97,Q6A152,72.2,80.3,7.1,stretcher
G5BIW6,Q80WP8,68.4,73.7,22.4,stretcher
G5B8Q4,Q9JIF0,99.5,99.7,0,stretcher
G5BAL3,Q9EQQ3,89.2,92.5,1.4,stretcher
G5BSI5,Q9DBB1,98.2,98.7,0,stretcher
G5B0M9,Q61414,84.7,90.4,2.6,stretcher
G5B596,Q3UPH1,85.4,89.9,1.1,stretcher
G5ATR8,Q8C886,60.4,70.6,14.6,stretcher
G5B558,Q7TNC4,94.6,94.9,5.1,stretcher
G5BZ40,P35486,94.6,95.6,2.3,stretcher
G5ASQ9,Q9JIW4,78,84.1,0.6,stretcher
G5BPM5,Q80WS1,96.9,98.4,0.3,stretcher
G5BJF5,Q8R0A7,89.4,93.9,0,stretcher
G5BCK2,Q9CXY1,78.9,84,2,stretcher
G5C9W6,Q91YE2,87.4,91.2,3.1,stretcher
G5BP38,A0A1Y7VNZ0,70.5,80,7.7,stretcher
G5AV00,P51912,75.2,81.6,5.2,stretcher
G5ALG4,Q80WV3,75.1,75.5,23.6,stretcher
G5BLW3,O08689,96,97.9,0.8,stretcher
G5B4S3,Q6P1Z5,81.4,85.4,6.3,stretcher
G5BXW8,E0CXQ2,45.8,49.2,35.5,stretcher
G5BPD0,P12672,90,93.4,0,stretcher
G5BUJ8,O08795,64.7,71.6,20.6,stretcher
G5AYL9,Q921T2,67.4,76.9,4.2,stretcher
G5C4U2,Q3TCT4,60.7,63.7,33.7,stretcher
G5BSI7,Q8BHD1,77.6,85.4,7.1,stretcher
G5CBF5,Q8CCF0,63.1,65.1,25.8,stretcher
G5BUP4,Q9JIP3,74.5,83.8,2,stretcher
G5C1N3,Q9WUZ9,86.9,93.2,0.2,stretcher
G5B1I6,P10754,67.4,72.2,15.1,stretcher
G5AZ02,P35821,83.8,89.8,0,stretcher
G5AV78,Q3UIR3,54.3,69,5.4,stretcher
G5AY33,Q6A058,56.3,61.2,25.9,stretcher
G5B6T0,Q64104,85.4,85.4,13.5,stretcher
G5BSV5,P59280,58.5,61.5,36.1,stretcher
G5B7R4,Q8VHD6,74.9,81.5,0.9,stretcher
G5BGA6,Q9D3W5,70.5,80.6,3.4,stretcher
G5C2A7,Q8K1L0,61.7,62.4,37.3,stretcher
G5C4I7,Q8K070,88.7,91.4,3.4,stretcher
G5BUC5,P28862,77.8,86.2,1.3,stretcher
G5BDX1,Q8BW22,76,80,14.5,stretcher
G5C2H0,P97821,77.5,87,0.4,stretcher
G5BJQ2,Q8BZW2,57.1,66.3,4.8,stretcher
G5B314,Q9JJX8,87.9,91.3,5.1,stretcher
G5BNM4,Q8K1E3,89.6,92.7,0.3,stretcher
G5BWN0,Q99N28,87.4,90,8.1,stretcher
G5C006,Q91W59,89.9,91.4,6.7,stretcher
G5AWI1,A0JNU3,68.3,75.3,11.3,stretcher
G5AUA4,Q8BYB9,90.1,95.2,0,stretcher
G5BPZ0,Q3TDN2,81.3,83.4,15.7,stretcher
G5C2U9,O70324,68.4,69.2,29,stretcher
G5ARC3,Q9JKX4,70.8,75.1,13.3,stretcher
G5BRD1,Q61124,86.3,91.1,0.2,stretcher
G5AZ66,Q9EPK6,83.4,89.7,0,stretcher
G5BI83,Q8CFD4,80.9,84.5,11.6,stretcher
G5BR70,Q8BVR6,65.1,66.3,31.8,stretcher
G5BAJ2,Q9ERQ3,63.3,67.4,28.2,stretcher
G5BVB3,Q9DAT5,84.3,89.1,3.7,stretcher
G5AYS2,Q04888,74.9,75.5,23,stretcher
G5B7G9,P23979,77.6,84.1,3.1,stretcher
G5B453,Q3TTP0,61.7,67.9,23.7,stretcher
G5C3H4,O70348,87.7,94.2,0.3,stretcher
G5BNF4,Q8BTJ4,80.5,88.8,0.7,stretcher
G5BX50,Q8C165,73.9,85.2,1.8,stretcher
G5C0C3,Q9ESG8,93.9,95.2,4.2,stretcher
G5B2Z8,D3Z4Z0,89.3,89.5,8.8,stretcher
G5AKA0,Q3U1V6,69.5,77.6,14.2,stretcher
G5B8H8,Q3UDF0,75.1,82.1,8.4,stretcher
G5AUA1,Q8VI78,81.1,87.9,0.2,stretcher
G5BQY5,Q501P1,80.5,88,0.9,stretcher
G5C8R3,Q8C172,91.8,94.6,2,stretcher
G5B195,E9Q468,80.2,83.8,7.9,stretcher
G5AZF1,P14719,64.7,75.8,6.1,stretcher
G5AWX3,Q07417,91.8,94.7,0.2,stretcher
G5BCY3,P30731,87.3,91.7,0.5,stretcher
G5AVH3,Q8CG85,71.9,76.8,15,stretcher
G5BAZ0,Q6PI62,97.1,97.3,0.3,stretcher
G5BTF8,P48964,72.5,78.1,12.6,stretcher
G5BK37,Q6PFY9,72.3,78.3,11.4,stretcher
G5BTC7,Q8K2A8,85.2,89,2.3,stretcher
G5BLG4,Q99J95,98.9,100,0,stretcher
G5BRG6,Q91W67,97.9,98.9,0,stretcher
G5BJW3,Q9ERV1,85.6,91.8,0.7,stretcher
G5AM46,O35942,84.4,91.6,1.6,stretcher
G5AWR6,E9PVD1,56.3,63.2,17.3,stretcher
G5AYR6,O88986,89.5,94,0.7,stretcher
G5B248,Q6P1G0,33.3,37.2,57.5,stretcher
G5BI63,P36993,75.8,79.5,18.6,stretcher
G5AXN0,Q8JZX3,89.4,94.6,0.5,stretcher
G5BLB9,Q8BGT8,96.3,98.9,0.3,stretcher
G5C1E8,Q3TD16,60.1,71.6,3.6,stretcher
G5C9P9,P36552,81.3,88.7,0.5,stretcher
G5B2X4,O89017,82.8,89.4,0.2,stretcher
G5B364,P50608,95.2,98.1,0.5,stretcher
G5B064,Q03249,91.6,95.8,0,stretcher
G5BFZ0,Q80SU6,51.7,55.7,34,stretcher
G5B376,Q91VH1,95.7,97.1,0,stretcher
G5C9N8,P0C6A2,44.4,50.5,29,stretcher
G5BRQ4,Q80UY2,95.3,97.1,1.6,stretcher
G5B353,G3X996,70.1,77.4,9.1,stretcher
G5AYJ8,P12657,77.2,78.7,18.9,stretcher
G5AT45,Q62187,46.2,57.4,12.9,stretcher
G5BDT4,O35655,56.5,69.4,6.5,stretcher
G5BQC9,O88819,98.3,99.4,0,stretcher
G5BZB9,O54784,84.6,90.7,1.3,stretcher
G5BDW8,Q8BX94,75.8,80.2,13.8,stretcher
G5B590,Q99L60,89,93.7,0,stretcher
G5BED0,Q99KJ8,94.8,97.3,0,stretcher
G5BC25,Q9D3X9,90.5,94.6,0,stretcher
G5BB36,Q9QZI9,76.5,87.9,0.2,stretcher
G5C6Y2,Q91ZR2,61.6,63.2,31.4,stretcher
G5C0T0,Q9DBA8,85.9,93.2,0,stretcher
G5ANB7,E9Q7L6,86.2,91.6,0.5,stretcher
G5B673,D3Z6A3,63.4,68.8,15.6,stretcher
G5B0I6,P81117,86,93.3,0,stretcher
G5B929,P51576,91,94.7,0,stretcher
G5AX18,Q9CX83,83.6,89,0.4,stretcher
G5BLR9,Q9DBC7,97.4,98.4,0,stretcher
G5C1L7,Q8R2S1,54.5,59.8,30.9,stretcher
G5BLS2,B1AT66,63.1,69.2,23.4,stretcher
G5AN81,Q9D8E6,89.3,91,0.2,stretcher
G5B8L4,Q8CIN6,77.5,77.7,22.3,stretcher
G5BU73,Q3ULL6,78,85.1,4.1,stretcher
G5BLY9,Q9JHI5,87.8,92.5,2.1,stretcher
G5BER8,O88561,54.6,58.8,36.6,stretcher
G5AUK0,Q8R493,76.4,82.7,7.3,stretcher
G5BWK7,O09165,90.9,94.6,4.4,stretcher
G5BUB5,P46938,74,78.1,19,stretcher
G5C0U7,Q5NCM1,52.4,61.8,31.1,stretcher
G5BJK3,Q99JB6,75.4,79.6,10.8,stretcher
G5C5Y2,Q8CIV2,62.6,65.5,28.4,stretcher
G5C0F1,Q923W1,42.7,51.6,38.1,stretcher
G5BWL2,Q9JM63,98.7,99.5,0,stretcher
G5C9W0,O55071,73.3,85.5,0.8,stretcher
G5AME2,Q6IRT3,68.2,79.1,1,stretcher
G5BHQ2,P31362,85.2,88,1.6,stretcher
G5BBF9,Q3TZI6,94.8,96.9,1,stretcher
G5B8S3,Q63959,54.5,56.6,36.7,stretcher
G5B554,Q8BS45,66.6,67.5,31.8,stretcher
G5BVN8,P29788,62.2,69.8,20.2,stretcher
G5BZQ1,Q05A56,73,85.9,0,stretcher
G5B2P8,Q9JJQ0,67.2,74.4,11.4,stretcher
G5C5B8,Q8BNU0,80.3,88,0,stretcher
G5BNY7,Q9R229,85.8,91.7,0.7,stretcher
G5C5I8,Q920A5,80.8,89.6,0,stretcher
G5C550,Q99JZ7,79.2,85.7,1.3,stretcher
G5C2G4,Q9DAN1,63.4,76.4,6.1,stretcher
G5C671,Q9CYH5,96.1,98.4,0,stretcher
G5BCM3,Q99N48,65,72.8,14.7,stretcher
G5BUX5,Q8BUB4,87.2,88.8,11.2,stretcher
G5C294,Q91VN1,96.2,97.8,0,stretcher
G5CBA4,Q9D8U8,92.1,94.6,4,stretcher
G5BC50,B1AUC7,51.9,62,24.7,stretcher
G5B3R0,P21552,96.4,97.5,0,stretcher
G5BGA4,Q3UFB7,65.5,70.3,22.2,stretcher
G5AVF7,Q8VCF1,89.1,93.3,0.5,stretcher
G5BUP8,Q1LZI2,79.2,83.3,10.8,stretcher
G5C913,P18406,91.1,93.5,1.6,stretcher
G5BDB8,Q9Z0K8,69.3,78.8,10.9,stretcher
G5C9E1,Q8BMF8,65.6,72.5,18.8,stretcher
G5BZX6,Q8VIG6,78.7,88.9,0.2,stretcher
G5AZ14,P12849,96.1,98.7,0,stretcher
G5B5P9,P70266,76.4,77.5,20.8,stretcher
G5ANN3,Q9QXD8,42.5,47,42.8,stretcher
G5BWD3,P48281,86.3,92.2,0.9,stretcher
G5B0M4,Q9QWL7,87.7,91.1,3,stretcher
G5B9Z6,Q9CYB0,89.2,94.3,0.5,stretcher
G5B832,Q9QYF9,93.8,95.1,3.4,stretcher
G5C808,Q8VE08,65.2,68.3,29.3,stretcher
G5BYK5,Q9DB30,89.4,93.1,0,stretcher
G5CBP6,Q8R464,94.3,94.8,4.4,stretcher
G5B7F9,O35696,97.1,98.7,0,stretcher
G5AXZ7,Q8BU14,90.7,94,3.3,stretcher
G5BCU6,Q5NCQ5,81.3,84.7,5.4,stretcher
G5BH80,Q6PAR0,80,81.1,17.3,stretcher
G5AXE6,Q9JIY5,84.9,87.3,0.9,stretcher
G5B9Q2,Q91WD1,92,96,0.8,stretcher
G5B850,Q9CQE7,95.8,97.1,1.3,stretcher
G5BC87,Q9JHE4,85.1,90.8,0,stretcher
G5BH64,Q8BGW4,78,84.9,1.1,stretcher
G5B093,O09161,88.4,94,2.2,stretcher
G5BBI5,Q3UWW6,55,63.1,13.7,stretcher
G5AMM5,Q9JJK2,63.4,69.7,22.4,stretcher
G5BT48,Q8BMN3,81.5,87.1,4.3,stretcher
G5B0N6,Q8K0Y2,87.4,94.3,0,stretcher
G5ASS5,P07934,92.5,96.6,0.5,stretcher
G5AVY9,O70299,100,100,0,stretcher
G5BB08,P21958,54.7,63,21.4,stretcher
G5BLG2,Q63961,58.5,68.4,14.2,stretcher
G5BUG4,Q3UFJ6,85.2,90.1,0,stretcher
G5BWF1,Q62513,85.1,90.7,0.5,stretcher
G5BLM7,Q91YP0,77.8,87.9,2.4,stretcher
G5BSQ1,Q8K4B4,58,72.3,5.1,stretcher
G5BNN9,Q91ZN5,87.6,90.8,1.8,stretcher
G5BBD5,E9Q5M4,44,53.6,32.7,stretcher
G5C2H2,O08750,79.9,89.4,0.2,stretcher
G5C5I1,G3UVW3,80.3,87.5,5.9,stretcher
G5BMH8,Q6A0D4,68.4,77.1,4.4,stretcher
G5CBN3,E9QA28,83.6,88.4,3.2,stretcher
G5BCK8,Q8CE47,67.8,76.3,12.7,stretcher
G5AX89,Q9WV32,94.9,96.8,0,stretcher
G5BPV8,Q80ZU7,82.5,90.1,0.4,stretcher
G5CB48,Q80ZU5,74.1,85.7,0.6,stretcher
G5C4U4,Q8R0Z5,97.5,98.9,0,stretcher
G5BIU8,D3Z286,82.8,88.8,0,stretcher
G5BD43,O88569,99.2,99.7,0.3,stretcher
G5BQQ7,A2AJB1,71.5,83.5,0.2,stretcher
G5BRD9,P25918,67.1,75.5,1.8,stretcher
G5CA49,Q00420,95.2,96.7,3,stretcher
G5AKJ3,P31001,79.1,80.8,18.3,stretcher
G5B2S8,Q6A039,51.7,53.2,46.4,stretcher
G5BST6,Q78ZA7,93,94,3.9,stretcher
G5BJG5,Q9D4J7,96.4,98.1,0.3,stretcher
G5C1K1,Q8BPP1,100,100,0,stretcher
G5BRG4,Q9QZ82,69.3,78.2,10,stretcher
G5BZB7,Q9JM05,63.4,66.2,29.9,stretcher
G5AR91,Q8BUX5,80.6,88,2.4,stretcher
G5B586,P11157,92.6,95.9,0.3,stretcher
G5BHY7,P56931,80.2,84.6,5,stretcher
G5AR24,Q922H1,66.8,72.1,9.1,stretcher
G5B1D3,Q921R7,84,90.4,3.4,stretcher
G5C565,Q8K0Z9,59.6,62.1,32.5,stretcher
G5C9M1,Q921S7,84.4,91,0,stretcher
G5BR03,A2APC3,80.9,85.2,9.1,stretcher
G5BD31,Q00493,73.7,75.4,23.5,stretcher
G5C265,P61372,100,100,0,stretcher
G5AUS7,A2A9F4,87.9,91.2,1,stretcher
G5BHV0,Q04573,94.3,97.7,0.5,stretcher
G5BCG0,Q61644,83.8,86,5.2,stretcher
G5BYC5,O55028,87.4,88.8,9.5,stretcher
G5BAY1,Q7TQE7,68.4,74.5,17.7,stretcher
G5BNW2,Q149T7,72.8,76.9,16.2,stretcher
G5BKK0,Q5SP85,72,74.4,19.8,stretcher
G5BFX7,Q8VC10,77.8,85.8,1,stretcher
G5C9D3,P62881,78.3,80.1,19.1,stretcher
G5BP50,Q8R2W9,98.9,99.5,0,stretcher
G5BMG2,Q8VHI3,59.8,63.3,29.7,stretcher
G5BY23,Q8VCA8,85,89.9,0.2,stretcher
G5C7L6,Q8K0G5,91.7,95.9,0.3,stretcher
G5C5C0,Q8VCA6,77.9,86.9,1.5,stretcher
G5C486,Q8VHF2,35.8,41.6,38.3,stretcher
G5B7Z5,D3Z3N4,99.4,99.7,0,stretcher
G5BUJ5,P14753,74.6,80.1,1.4,stretcher
G5BN32,Q3UZZ4,72,81.9,1,stretcher
G5AZT1,Q9DBX6,74.3,84,5,stretcher
G5B1B4,Q9QUK0,66.4,72.7,16.6,stretcher
G5BKM8,Q8R574,99.2,100,0,stretcher
G5BXB6,Q80TL4,89.2,93.8,1.2,stretcher
G5BXN9,Q8VCZ9,79.9,87.2,1.3,stretcher
G5C7G7,Q9D5Z5,76.7,85,2.8,stretcher
G5AQP5,Q3U564,66.1,72.9,5.5,stretcher
G5AV66,Q8BFV3,84.1,86.7,8.5,stretcher
G5APP3,Q9D8H7,70.9,82.3,1.9,stretcher
G5BPI5,Q3TFD2,43,47.4,45.9,stretcher
G5BF75,Q8K4R9,51.8,64.3,6.9,stretcher
G5BLP4,Q8R180,77,81.9,13.8,stretcher
G5CBN0,Q9R069,59.2,69.3,15.4,stretcher
G5B5L4,B1AYM9,62.4,71.1,10.9,stretcher
G5AX66,P02535,67.3,72.9,14.3,stretcher
G5B9N9,O08842,71.1,74.2,20.3,stretcher
G5ALP8,Q8R127,83.7,93,0,stretcher
G5AJW2,Q99JT2,79.2,80.9,16.1,stretcher
G5C1K6,P01101,93.2,97.4,0,stretcher
G5BEP5,Q8BZ34,81.4,87.1,0.9,stretcher
G5C0F2,P62515,97.2,98.1,0,stretcher
G5B0V2,Q9EPW2,84.1,89.4,0.2,stretcher
G5BZT6,Q3UMW7,93.5,95.6,0,stretcher
G5BG70,Q8K4F6,76.4,83.4,7.4,stretcher
G5APA5,P16882,57.8,67.9,16.7,stretcher
G5AM90,Q8VH37,93.7,96,1.8,stretcher
G5AQR3,Q9DCV6,73.5,80.9,1.7,stretcher
G5BCB8,Q8BHK3,44.9,49.5,44.8,stretcher
G5B8F2,Q8CHS8,90.7,94.2,0,stretcher
G5BLF6,Q78T81,93.4,94.9,1.8,stretcher
G5BAS5,Q99M01,78,82.3,10,stretcher
G5BYW3,Q60759,83.5,88.9,1.6,stretcher
G5BH29,Q9JIY0,89,91.7,2,stretcher
G5BUH7,Q9JMA2,88.6,93.1,0.2,stretcher
G5BGF1,Q8CFB4,60.8,71.8,8.6,stretcher
G5AVW1,O88947,58.1,65.9,22.7,stretcher
G5BBD6,P41242,72.6,76.8,16.5,stretcher
G5AV96,Q8BFQ6,76.2,77.4,22.4,stretcher
G5B8Q8,Q3UYI6,86,92.8,0,stretcher
G5BUF4,E9Q816,71.8,78.5,5.8,stretcher
G5B5X3,Q7TNG8,76,82.9,8.9,stretcher
G5BAD4,Q9QY84,81.4,88,3.2,stretcher
G5AZN2,E9Q7M2,75.4,78.4,14.8,stretcher
G5BK51,A2AI76,67.6,72.4,17.4,stretcher
G5BBT1,P51943,85.9,91.5,2.5,stretcher
G5BJ18,O70451,75.1,87,0.8,stretcher
G5AXN1,Q91Z46,86.5,87.9,4.7,stretcher
G5BH76,Q6P8K8,84.1,92.4,0.2,stretcher
G5BJR9,Q62280,75.8,78.5,19.6,stretcher
G5ATB5,Q9Z125,58.4,61.5,31.9,stretcher
G5BNC1,Q8R480,62.6,65.8,30.5,stretcher
G5BJV7,Q9D7N9,85.3,92.5,0,stretcher
G5BXW1,Q8VC82,94.4,96,2.7,stretcher
G5CB84,Q76K27,70.1,77,4.8,stretcher
G5C4W7,Q99MQ3,64.4,70.4,20.8,stretcher
G5C6M3,Q9D9I4,74.1,76.7,19.3,stretcher
G5C3Z9,Q9JLF1,60.3,73.2,5.5,stretcher
G5AMA3,Q80UW3,63.7,72.3,12.2,stretcher
