proteinID_y	domain_id	dom_start_y	dom_end_y	dom_agg_score_y	dom_length_y	proteinID_x	dom_start_x	dom_end_x	dom_agg_score_x	dom_length_x
Q9Z111	PF01248	24	106	7.444361445783132	82	G5BZ45	25	107	7.691819277108435	82
Q8R2V5	PF00169	134	230	2.4292474226804117	96	G5BVM4	244	340	4.0051030927835045	96
Q8R2V5	PF00169	257	358	0.1938627450980392	101	G5BVM4	392	524	0.15422556390977446	132
Q8R2V5	PF01412	25	122	4.425367346938773	97	G5BVM4	135	231	4.428618556701031	96
Q8BIY1	PF01585	410	455	0.0	45	G5AUS4	407	452	0.0	45
Q3KQP7	PF15162	10	170	14.143509316770196	160	G5AZX2	11	170	14.390012500000005	159
P80206	PF00046	38	94	0.5009649122807017	56	G5ANI6	47	105	0.4668813559322034	58
P80206	PF03529	152	233	0.0	81	G5ANI6	163	244	0.0	81
Q9D786	PF14817	7	614	1.5749539473684218	607	G5BXH9	8	629	1.816458199356913	621
P51642	PF01110	0	192	0.5218393782383418	192	G5AP46	1	191	0.5596335078534029	190
P47941	PF00017	13	87	1.0654666666666663	74	G5C031	14	88	1.1212399999999996	74
P47941	PF00018	129	174	10.568195652173912	45	G5C031	130	175	10.718434782608695	45
P47941	PF07653	238	292	0.14581818181818182	54	G5C031	239	293	0.14581818181818182	54
Q08761	PF00008	120	151	0.4421875	31	G5AV68	121	151	0.2669354838709677	30
Q08761	PF00054	328	451	5.745137096774191	123	G5AV68	329	451	5.894869918699192	122
Q08761	PF00594	45	84	0.0142	39	G5AV68	46	85	0.048450000000000014	39
Q08761	PF07645	200	240	0.0	40	G5AV68	201	241	0.0	40
Q08761	PF07645	242	281	0.0	39	G5AV68	243	282	0.0	39
Q08761	PF14670	165	198	0.0	33	G5AV68	166	199	0.0	33
Q9CPW9	PF00557	95	321	1.3148590308370047	226	G5ANG2	111	326	1.719453703703704	215
Q3UHD6	PF00595	62	129	7.148102941176472	67	G5B8L5	1	68	8.393279411764706	67
Q3UHD6	PF00787	187	261	0.05786666666666665	74	G5B8L5	126	200	0.05800000000000001	74
Q3UHD6	PF00788	273	357	5.629282352941177	84	G5B8L5	212	296	5.985200000000002	84
Q3UPH1	PF01931	261	374	6.625219298245616	113	G5B596	261	374	6.480815789473687	113
Q8K2B3	PF00890	62	456	1.5062202531645574	394	G5BPG8	64	458	1.5076759493670882	394
Q8K2B3	PF02910	511	663	0.7925163398692808	152	G5BPG8	513	665	2.1464868421052627	152
Q9D125	PF05047	43	93	3.486	50	G5ANT2	44	94	9.748392156862746	50
P58022	PF00530	67	161	0.042368421052631576	94	G5B9R8	68	162	0.04511578947368421	94
P58022	PF00530	203	303	0.2887821782178218	100	G5B9R8	207	307	0.6511782178217822	100
P58022	PF00530	332	427	1.6020208333333334	95	G5B9R8	336	431	1.58484375	95
P58022	PF00530	441	544	2.8307884615384635	103	G5B9R8	445	547	2.4544174757281545	102
P58022	PF01186	549	749	3.2822587064676614	200	G5B9R8	552	756	2.932507317073172	204
Q6P4T0	PF09333	1815	1907	3.1046774193548385	92	G5B6N4	1931	2023	2.174784946236559	92
Q6P4T0	PF12624	13	111	0.3478787878787877	98	G5B6N4	13	111	0.04458585858585858	98
D3Z070	PF15876	22	128	0.04658878504672897	106	G5B8T3	9	114	0.7454056603773584	105
Q6P6I6	PF15328	27	238	0.2273349056603774	211	G5BP56	2	214	0.02253521126760563	212
P25911	PF07714	246	495	6.092748000000002	249	G5B336	247	496	6.043815999999999	249
P25911	PF00017	128	210	1.4699759036144575	82	G5B336	129	211	0.8790843373493977	82
P25911	PF00018	68	114	4.582425531914893	46	G5B336	69	115	3.0747446808510634	46
Q8BH04	PF00821	277	635	1.1515403899721444	358	G5B2A0	278	636	1.9220974930362116	358
Q8BH04	PF17297	45	273	1.699956331877729	228	G5B2A0	46	274	0.9262576419213974	228
Q62177	PF00047	578	654	7.028857142857143	76	G5BZY7	580	656	1.5491948051948052	76
Q62177	PF01403	57	493	5.993363844393595	436	G5BZY7	58	495	6.379664383561644	437
Q7TSG3	PF00646	232	261	0.9891666666666666	29	G5BQ68	255	284	1.0617333333333336	29
Q8K2M3	PF07985	109	162	20.226000000000006	53	G5BGM4	81	134	15.956296296296287	53
Q6KAU8	PF00400	333	367	1.5748571428571427	34	G5AS65	334	368	1.7091142857142858	34
Q6KAU8	PF00400	419	453	0.0	34	G5AS65	420	454	0.0	34
Q6KAU8	PF08614	19	210	0.1526927083333333	191	G5AS65	20	211	0.21787500000000004	191
Q6NV66	PF00096	66	88	0.010869565217391304	22	G5BYC8	75	97	0.0	22
Q6NV66	PF00096	230	252	0.0	22	G5BYC8	239	261	0.0	22
Q6NV66	PF00096	365	387	0.0	22	G5BYC8	373	395	0.0	22
Q6NV66	PF00096	605	627	0.0	22	G5BYC8	614	636	0.0	22
Q6NV66	PF00096	1169	1191	0.0	22	G5BYC8	1182	1204	0.0	22
Q6NV66	PF00096	1224	1246	0.0	22	G5BYC8	1237	1259	0.0	22
Q6NV66	PF00096	1292	1314	0.0	22	G5BYC8	1305	1327	0.0	22
Q6NV66	PF00096	1694	1716	0.0	22	G5BYC8	1647	1669	0.0	22
Q6NV66	PF13912	832	855	0.0	23	G5BYC8	843	865	0.0	22
Q80U58	PF00806	729	763	0.051857142857142866	34	G5AZA3	723	757	0.026142857142857145	34
Q80U58	PF00806	767	794	9.793928571428566	27	G5AZA3	761	788	9.795964285714279	27
Q80U58	PF00806	801	828	0.07307142857142858	27	G5AZA3	795	822	0.07307142857142858	27
Q80U58	PF00806	839	870	4.614875	31	G5AZA3	833	864	5.4561875	31
Q80U58	PF00806	875	909	10.613057142857144	34	G5AZA3	869	903	9.737885714285714	34
Q80U58	PF00806	914	944	0.14696774193548387	30	G5AZA3	908	938	0.15516129032258064	30
Q80U58	PF00806	948	981	0.24444117647058825	33	G5AZA3	942	975	0.2503529411764706	33
Q80U58	PF00806	992	1023	2.7455	31	G5AZA3	986	1017	2.58409375	31
Q91YR7	PF06424	59	168	0.9171272727272728	109	G5C8B0	1	110	0.9158363636363636	109
Q91YR7	PF13432	683	740	0.15612068965517245	57	G5C8B0	584	641	0.22172413793103452	57
Q91YR7	PF14559	620	677	13.0125	57	G5C8B0	521	578	13.005	57
Q91WG5	PF00571	355	405	13.722529411764707	50	G5AMU5	354	404	14.383705882352944	50
Q91WG5	PF00571	430	477	4.885833333333333	47	G5AMU5	429	476	5.065229166666667	47
Q91WG5	PF00571	504	550	10.513872340425532	46	G5AMU5	503	549	11.251382978723408	46
F2Z461	PF00415	42	86	0.028711111111111107	44	G5BZ77	9	52	0.05640909090909092	43
F2Z461	PF00415	92	141	0.3794800000000001	49	G5BZ77	59	106	3.0253958333333317	47
F2Z461	PF00415	145	194	0.3278200000000001	49	G5BZ77	7	55	0.08836734693877553	48
F2Z461	PF00632	709	998	10.391634482758624	289	G5BZ77	599	887	8.169214532871965	288
F2Z461	PF13540	239	265	5.969222222222222	26	G5BZ77	45	71	5.474740740740741	26
Q8QZX2	PF14932	28	280	2.151154150197628	252	G5BCH9	29	281	1.4266956521739134	252
Q6PJN8	PF05746	398	536	4.980374100719426	138	G5BZU9	397	536	5.857521428571428	139
Q3TBL6	PF05527	21	200	2.1837111111111107	179	G5C8S6	105	284	4.957466666666666	179
Q9D5V5	PF00888	42	671	4.3270761904761885	629	G5BXQ9	18	581	4.049101063829784	563
Q9D5V5	PF10557	710	771	1.9539193548387104	61	G5BXQ9	620	681	2.0545161290322587	61
Q9D2N9	PF00995	33	590	3.98097670250896	557	G5AWQ7	34	589	4.036230215827338	555
E9PYY5	PF00400	662	690	2.175448275862069	28	G5BSP7	673	701	10.608413793103447	28
Q3TFK5	PF01585	18	53	0.0	35	G5AR85	19	54	0.0	35
O35231	PF00225	448	765	5.719122641509434	317	G5AUF6	451	768	5.8906446540880495	317
Q922R0	PF00069	109	299	10.84601047120419	190	G5BQR8	141	331	7.772387434554973	190
Q64267	PF01286	101	131	0.0	30	G5C1C5	82	112	0.0	30
Q64267	PF05181	133	184	0.0	51	G5C1C5	114	165	0.0	51
Q61140	PF12026	658	867	6.558338095238095	209	G5B5X8	717	926	6.63556666666667	209
Q61140	PF00018	8	55	5.0927291666666665	47	G5B5X8	85	132	5.084770833333334	47
Q61140	PF08824	457	610	0.8315194805194803	153	G5B5X8	516	669	0.22588311688311685	153
Q8BGE7	PF00622	353	471	8.397932773109245	118	G5BS54	353	471	7.476478991596638	118
Q8BGE7	PF00643	94	129	18.81683333333334	35	G5BS54	94	129	17.314361111111108	35
Q8BGE7	PF15227	14	58	1.4165111111111108	44	G5BS54	15	58	0.04486363636363636	43
Q812E0	PF16366	444	506	0.8019047619047617	62	G5AYP6	510	572	0.8021269841269845	62
Q812E0	PF16367	262	351	7.516422222222221	89	G5AYP6	328	417	7.5167222222222225	89
Q8CCB5	PF13383	169	295	0.04357480314960629	126	G5ARK1	107	233	0.043889763779527566	126
Q99JB6	PF00250	336	412	6.115	76	G5BJK3	337	413	5.816792207792206	76
Q99JB6	PF16159	191	258	0.02088235294117647	67	G5BJK3	193	260	0.020735294117647057	67
Q9D8Z6	PF07855	8	170	5.719478527607364	162	G5BL93	9	171	5.696963190184054	162
Q8BUG2	PF01546	102	214	5.140672566371683	112	G5BAR2	197	309	5.587805309734511	112
Q8BUG2	PF07687	215	373	1.8631383647798747	158	G5BAR2	310	468	2.087182389937107	158
Q4VAC9	PF00169	316	392	12.299363636363633	76	G5BD05	309	385	8.286805194805186	76
Q4VAC9	PF00621	96	269	4.69162068965517	173	G5BD05	89	262	4.686597701149426	173
A1A547	PF01510	76	184	12.462403669724765	108	G5BUZ6	68	177	7.661199999999999	109
A1A547	PF01510	205	330	8.107484126984126	125	G5BUZ6	198	323	8.807960317460319	125
P70365	PF08832	634	711	0.9321410256410254	77	G5C390	632	709	0.9323333333333332	77
P70365	PF14598	259	368	4.17869090909091	109	G5C390	260	369	4.1792	109
P70365	PF00010	28	79	0.0	51	G5C390	29	80	0.0	51
P70365	PF00989	114	171	16.99551724137931	57	G5C390	115	172	16.99622413793103	57
P70365	PF07469	1154	1209	0.0	55	G5C390	1150	1205	0.0	55
P70365	PF07469	1217	1272	0.0	55	G5C390	1213	1268	0.03901785714285715	55
P70365	PF08815	929	974	2.5891739130434783	45	G5C390	925	970	2.589695652173913	45
P70365	PF16665	471	590	0.15573333333333336	119	G5C390	472	591	0.19673333333333332	119
Q8K3V4	PF03068	280	678	2.6132456140350864	398	G5BZN1	279	657	0.956614775725594	378
Q8K3V4	PF08526	0	111	10.633883928571432	111	G5BZN1	1	112	21.9295	111
Q8K3V4	PF08527	113	268	5.701256410256407	155	G5BZN1	114	267	6.841298701298702	153
Q9QX66	PF00628	327	337	0.0	10	G5AMC4	335	344	0.0078	9
Q9QX66	PF14051	12	82	2.6591126760563384	70	G5AMC4	20	90	2.6622957746478875	70
Q6GQR8	PF00096	183	205	0.03804347826086957	22	G5B7L1	356	378	0.03804347826086957	22
Q6GQR8	PF00096	211	233	0.3065217391304348	22	G5B7L1	384	406	0.7459565217391304	22
Q6GQR8	PF00096	239	261	0.0	22	G5B7L1	412	434	0.0	22
Q6GQR8	PF00096	267	289	0.03565217391304347	22	G5B7L1	440	462	0.03543478260869565	22
Q6GQR8	PF00096	295	317	0.0	22	G5B7L1	468	490	0.0	22
Q6GQR8	PF00096	323	345	0.0	22	G5B7L1	496	518	0.0	22
Q6GQR8	PF00096	351	373	0.0	22	G5B7L1	524	546	0.0	22
Q6GQR8	PF00096	379	401	0.9019565217391304	22	G5B7L1	552	574	0.9015217391304348	22
Q6GQR8	PF00096	435	457	0.0	22	G5B7L1	608	630	0.0	22
Q6GQR8	PF00096	463	485	0.0	22	G5B7L1	636	658	0.0	22
Q6GQR8	PF00096	492	513	0.0	21	G5B7L1	665	686	0.0	21
P48193	PF00373	293	401	4.661504587155962	108	G5AP97	293	401	4.671266055045872	108
P48193	PF04382	660	708	0.0	48	G5AP97	660	708	0.0	48
P48193	PF05902	746	853	2.5300462962962964	107	G5AP97	746	853	2.5401203703703703	107
P48193	PF08736	499	542	0.0910227272727273	43	G5AP97	499	542	0.09147727272727274	43
P48193	PF09379	214	276	0.8721428571428571	62	G5AP97	214	276	1.6122539682539685	62
P48193	PF09380	407	491	6.384047058823531	84	G5AP97	407	491	6.3997764705882325	84
Q99NH2	PF00595	279	346	0.1331911764705882	67	G5BI20	395	462	0.1311470588235294	67
Q99NH2	PF00595	461	543	8.301975903614457	82	G5BI20	575	657	9.307433734939758	82
Q99NH2	PF00595	594	664	4.3943802816901405	70	G5BI20	708	778	4.369492957746481	70
Q99NH2	PF12053	66	82	20.98394117647059	16	G5BI20	184	200	34.02811764705883	16
P53368	PF00293	7	124	4.8458474576271175	117	G5BI84	8	125	4.0919745762711885	117
Q9QY15	PF00270	122	286	5.861206060606057	164	G5AXW2	118	282	5.204521212121211	164
Q9QY15	PF00271	327	439	11.508345132743365	112	G5AXW2	323	435	11.448858407079644	112
B1AVY7	PF00225	27	357	3.854380664652567	330	G5AMI1	1	331	3.7626404833836857	330
B1AVY7	PF00498	479	543	4.7750153846153855	64	G5AMI1	453	517	4.759615384615387	64
O54927	PF00400	161	198	13.30186842105263	37	G5BFG1	112	149	14.459868421052635	37
O54927	PF00400	204	241	12.483684210526313	37	G5BFG1	155	192	12.949236842105265	37
O54927	PF00400	248	283	0.4502500000000001	35	G5BFG1	199	234	0.44380555555555545	35
O54927	PF00400	309	337	0.0546551724137931	28	G5BFG1	260	288	0.0	28
O54927	PF00400	355	377	14.13282608695652	22	G5BFG1	306	328	17.32517391304348	22
O54927	PF07525	383	418	12.189777777777778	35	G5BFG1	334	369	8.192222222222222	35
Q9QZW9	PF00046	241	297	0.2504210526315789	56	G5C8R9	77	133	0.2597894736842106	56
Q9CV28	PF13898	28	298	8.987649446494471	270	G5BAI7	29	300	8.953334558823533	271
Q8K2T1	PF05368	6	246	5.58785477178423	240	G5C0J5	7	237	6.381030303030302	230
Q76KJ5	PF08208	37	247	0.1025829383886256	210	G5BKU5	38	250	0.047370892018779344	212
P01101	PF00170	134	193	0.1358833333333333	59	G5C1K6	135	194	0.9451	59
Q924D0	PF08240	70	144	0.3897999999999999	74	G5BMN5	71	145	0.3708933333333333	74
Q924D0	PF13602	246	392	7.125149659863945	146	G5BMN5	247	393	4.6899795918367335	146
Q9JKY0	PF04078	54	282	6.038262008733626	228	G5AZI6	1	229	6.02479912663756	228
Q9WVF6	PF00068	20	128	0.34337614678899075	108	G5C4W1	28	136	6.718559633027527	108
Q5SFM8	PF00076	614	666	4.42556603773585	52	G5C841	597	649	4.4245660377358496	52
Q5SFM8	PF00642	275	298	1.215	23	G5C841	256	279	1.2145833333333331	23
Q5SFM8	PF01480	20	73	11.32168518518518	53	G5C841	1	54	11.327981481481476	53
Q9EQP2	PF00350	88	222	7.90554814814815	134	G5BM21	1	135	7.909762962962966	134
Q9EQP2	PF12763	449	533	0.6261764705882352	84	G5BM21	362	446	0.6268235294117647	84
Q9EQP2	PF18150	291	396	2.6567264150943406	105	G5BM21	204	309	2.8485660377358486	105
P17532	PF00351	108	437	3.002869696969698	329	G5BNP8	106	435	2.857736363636362	329
Q3U129	PF00535	44	185	3.2112464788732398	141	G5BJB5	1	141	1.0591702127659577	140
Q8C7V8	PF15002	26	222	2.2010355329949216	196	G5BPQ4	27	223	2.923675126903552	196
D3YY23	PF02190	556	752	5.990817258883246	196	G5ANJ5	329	525	6.233350253807106	196
D3YY23	PF13445	117	143	0.038074074074074066	26	G5ANJ5	240	266	0.0	26
D3YY23	PF13923	466	504	0.0	38	G5ANJ5	239	277	0.0	38
Q80WB5	PF09764	24	201	3.8971460674157314	177	G5C2Z9	24	201	3.97479213483146	177
Q9JHG0	PF00386	64	193	2.028253846153845	129	G5BDS2	73	202	1.9886538461538457	129
B7ZMP1	PF00557	253	480	2.9619692982456147	227	G5BVC2	175	398	4.440183035714289	223
B7ZMP1	PF05195	79	197	6.882789915966388	118	G5BVC2	1	119	5.228025210084034	118
Q9EQ61	PF06732	6	276	7.062988929889296	270	G5AVP2	7	277	7.1688929889298905	270
Q9EQ61	PF16589	322	411	5.690466666666665	89	G5AVP2	319	408	5.6918	89
O08576	PF02759	59	186	4.459039062500001	127	G5BIZ6	62	189	7.9500625	127
Q61085	PF00595	501	573	9.010698630136984	72	G5AWF9	503	575	9.116150684931506	72
Q61085	PF02185	43	105	0.0	62	G5AWF9	37	99	0.0	62
Q61085	PF03097	132	473	2.2343099415204684	341	G5AWF9	118	457	2.0204176470588244	339
Q7TNI7	PF06083	74	152	0.027417721518987345	78	G5BC80	132	210	6.422949367088608	78
E9PV87	PF15324	268	1344	1.6083259052924779	1076	G5C0A1	260	1334	0.7781934883720926	1074
Q6NZM9	PF00850	671	983	7.353811501597447	312	G5BHI3	668	985	7.744210691823904	317
Q6NZM9	PF12203	89	132	0.0915681818181818	43	G5BHI3	85	127	0.0	42
Q9D824	PF05182	152	194	0.0	42	G5C9V2	98	140	0.0	42
Q9EQZ6	PF00027	66	143	7.239641025641028	77	G5ALR1	236	308	14.723726027397255	72
Q9EQZ6	PF00027	377	457	13.289469135802472	80	G5ALR1	233	313	13.28892592592592	80
Q9EQZ6	PF00617	774	951	6.1218258426966266	177	G5ALR1	631	808	6.2253820224719085	177
Q9EQZ6	PF00618	499	604	5.718179245283017	105	G5ALR1	355	461	4.254654205607476	106
Q9EQZ6	PF00610	221	288	0.7211029411764707	67	G5ALR1	77	144	0.7378235294117649	67
P47856	PF01380	378	506	11.388379844961245	128	G5BNZ1	437	565	11.575472868217053	128
P47856	PF01380	548	678	5.792954198473284	130	G5BNZ1	616	746	5.7976488549618335	130
P47856	PF13522	85	188	8.341653846153845	103	G5BNZ1	160	263	7.869971153846151	103
Q8BVZ1	PF03036	34	395	0.1762099447513812	361	G5BZ98	1	363	1.1414132231404963	362
Q9Z0L4	PF00019	289	390	1.6905882352941175	101	G5C852	299	400	1.5624803921568624	101
P97297	PF00214	0	148	8.719268456375843	148	G5BFH3	1	145	9.949441379310343	144
O88811	PF00018	207	252	1.231739130434783	45	G5BIX5	195	240	9.023739130434778	45
O88811	PF00790	13	139	2.650685039370079	126	G5BIX5	1	127	2.0792519685039363	126
O88811	PF02809	165	180	0.0	15	G5BIX5	153	168	0.0	15
Q3UIZ8	PF00069	492	745	6.298287401574802	253	G5C3N4	506	759	6.259350393700785	253
Q8VD33	PF00515	153	185	0.2488787878787879	32	G5B0E9	154	186	0.21715151515151512	32
Q8VD33	PF13414	91	131	0.21475609756097566	40	G5B0E9	92	132	0.7068292682926829	40
Q8VD33	PF16546	4	62	8.319949152542371	58	G5B0E9	5	63	8.025101694915254	58
O35280	PF00069	10	263	7.1492952755905534	253	G5APF0	83	336	6.951913385826772	253
Q8BWP5	PF00650	96	247	11.87000657894737	151	G5BIT1	97	248	11.18376315789474	151
Q8BWP5	PF03765	47	71	0.43272	24	G5BIT1	48	72	0.34824000000000005	24
P97489	PF00320	195	228	0.0	33	G5C8E8	15	48	0.0	33
P97489	PF00320	259	282	0.0	23	G5C8E8	79	102	0.0	23
Q80VL3	PF00412	185	244	15.472533333333335	59	G5BJJ9	96	155	16.364616666666667	59
Q80VL3	PF00412	250	305	0.0	55	G5BJJ9	161	216	0.0	55
Q80VL3	PF00412	310	363	0.05055555555555556	53	G5BJJ9	221	274	0.05	53
Q80VL3	PF06297	104	174	0.715619718309859	70	G5BJJ9	15	85	3.5301408450704224	70
P47931	PF07648	117	163	0.0	46	G5C6Y7	118	164	0.0	46
P47931	PF07648	191	238	0.34810416666666666	47	G5C6Y7	192	239	0.3489583333333333	47
P47931	PF07648	269	315	0.07782978723404255	46	G5C6Y7	270	316	0.8460851063829788	46
P47931	PF09289	94	115	0.0	21	G5C6Y7	95	116	0.0	21
Q5NCC9	PF00622	343	448	13.327632075471705	105	G5ARG2	234	339	12.554358490566035	105
Q5NCC9	PF13765	291	339	0.4499183673469387	48	G5ARG2	182	230	0.3853673469387756	48
Q8R3P0	PF04952	9	298	3.263351724137931	289	G5B939	6	295	5.693955172413796	289
Q9DCS3	PF00107	194	326	6.7897593984962406	132	G5APA0	195	327	8.576924812030075	132
Q9DCS3	PF08240	71	130	1.5178166666666664	59	G5APA0	72	131	1.6459500000000005	59
Q9DB98	PF10197	7	43	0.08027027027027027	36	G5CBF7	8	44	0.0	36
P70168	PF03810	33	100	0.8791764705882352	67	G5BY29	51	118	0.8312499999999999	67
P70168	PF13513	379	434	3.891767857142857	55	G5BY29	397	452	3.888553571428572	55
P07356	PF00191	37	101	17.93666153846154	64	G5AWC0	168	232	18.44924615384615	64
P07356	PF00191	108	173	0.2880303030303031	65	G5AWC0	239	304	0.31636363636363635	65
P07356	PF00191	192	258	2.439567164179105	66	G5AWC0	323	389	2.6942686567164182	66
P07356	PF00191	268	333	6.7825454545454535	65	G5AWC0	399	515	1.8683418803418803	116
D3YUG0	PF00536	29	85	3.135736842105264	56	G5C930	30	86	3.20180701754386	56
Q9D0S9	PF01230	63	156	1.069872340425532	93	G5BKY9	64	157	1.0859468085106379	93
Q8BG71	PF02475	164	315	2.0815263157894743	151	G5AY93	166	317	2.319848684210524	151
Q66L42	PF07714	97	356	7.7327923076923035	259	G5AK34	98	357	7.749057692307693	259
Q66L42	PF14604	22	76	3.1276181818181827	54	G5AK34	23	77	2.065618181818182	54
Q6TYB5	PF07763	96	265	2.0858	169	G5BDS8	1	169	4.544260355029585	168
Q64191	PF01112	35	323	4.404889273356402	288	G5C3P6	36	324	3.3245951557093423	288
E9Q5L8	PF06021	0	191	3.322770833333333	191	G5BFM1	1	190	2.9954315789473687	189
E9Q5L8	PF08444	193	280	1.4575909090909092	87	G5BFM1	192	279	3.545977272727271	87
O70299	PF03281	62	342	4.226900355871888	280	G5AVY9	63	343	4.226900355871888	280
A2ANX9	PF00096	382	404	0.0	22	G5AYN7	441	463	0.0	22
A2ANX9	PF00096	504	526	0.0	22	G5AYN7	563	585	0.0	22
A2ANX9	PF00096	532	555	0.0	23	G5AYN7	591	614	0.054375000000000014	23
A2ANX9	PF00096	589	612	0.0	23	G5AYN7	648	671	0.0	23
A2ANX9	PF00096	618	640	0.0	22	G5AYN7	677	699	0.0	22
A2ANX9	PF00096	676	697	0.0	21	G5AYN7	735	756	0.0	21
A2ANX9	PF00096	703	726	0.0	23	G5AYN7	762	785	0.0	23
A2ANX9	PF04704	65	305	4.034921161825728	240	G5AYN7	66	317	3.7100317460317456	251
A2ANX9	PF04704	319	367	0.14957142857142858	48	G5AYN7	378	426	0.9176122448979591	48
A2ANX9	PF13909	475	500	0.0	25	G5AYN7	534	559	0.0	25
Q91V76	PF08925	19	302	0.9142605633802818	283	G5C3X9	20	303	1.9903556338028163	283
P22682	PF00627	864	898	1.8179428571428573	34	G5BHP2	804	838	1.8224000000000005	34
P22682	PF02262	62	172	0.9810900900900901	110	G5BHP2	1	111	0.9784414414414412	110
P22682	PF02761	176	259	0.6236547619047615	83	G5BHP2	115	198	0.6253690476190477	83
P22682	PF02762	261	346	5.554558139534883	85	G5BHP2	200	285	5.538999999999998	85
P22682	PF14447	378	425	0.0	47	G5BHP2	317	364	0.0	47
Q9R1A9	PF00929	10	200	5.944706806282718	190	G5B4W7	11	201	5.403879581151831	190
Q3UZZ4	PF02191	243	496	9.500074803149609	253	G5BN32	246	499	8.740728346456692	253
Q7TMY8	PF00627	1317	1351	0.0	34	G5C9Y4	1317	1351	0.0	34
Q7TMY8	PF00632	4071	4375	6.0122426229508195	304	G5C9Y4	4080	4387	7.810068181818186	307
Q7TMY8	PF02825	1616	1677	1.9775	61	G5C9Y4	1616	1677	2.3269354838709684	61
Q7TMY8	PF06012	89	366	11.717928057553962	277	G5C9Y4	90	367	11.717219424460433	277
Q7TMY8	PF06025	429	813	5.719927272727271	384	G5C9Y4	430	814	5.591942857142855	384
Q7TMY8	PF14377	2962	2989	0.03125	27	G5C9Y4	2975	3002	0.03125	27
Q7TMY8	PF14377	3010	3042	0.0	32	G5C9Y4	3023	3055	0.0	32
Q7TMY8	PF14377	3051	3081	0.5258709677419355	30	G5C9Y4	3064	3094	0.5630000000000001	30
Q9WV54	PF02275	141	379	9.653502092050212	238	G5AP74	117	355	7.186443514644356	238
Q9WV54	PF15508	43	103	2.391032786885245	60	G5AP74	19	79	0.4523934426229508	60
Q9D0R4	PF00270	30	206	1.989892655367232	176	G5BIK9	31	207	2.035881355932204	176
Q9D0R4	PF00271	242	379	8.733260869565223	137	G5BIK9	243	380	8.022514492753624	137
Q922S4	PF00233	653	886	8.514615384615384	233	G5AS68	665	898	8.521213675213673	233
Q922S4	PF01590	407	546	3.3234571428571424	139	G5AS68	419	558	3.3691928571428567	139
Q922S4	PF13185	236	372	5.969255474452554	136	G5AS68	252	384	7.379503759398495	132
Q8R088	PF05719	47	258	3.94092924528302	211	G5BH44	48	259	3.9374009433962263	211
Q62245	PF00125	58	167	7.461727272727272	109	G5CA65	59	168	7.447554545454547	109
Q62245	PF00169	448	543	2.865239583333333	95	G5CA65	449	544	3.094333333333333	95
Q62245	PF00617	782	961	12.227183333333342	179	G5CA65	783	962	12.224605555555565	179
Q62245	PF00618	600	716	2.940282051282052	116	G5CA65	601	717	3.8107863247863256	116
Q62245	PF00621	212	384	1.5138959537572252	172	G5CA65	213	385	1.5017803468208093	172
Q9JHW4	PF00009	7	186	6.504316666666668	179	G5BII3	8	186	5.7698603351955295	178
Q9JHW4	PF03144	223	275	1.3067358490566041	52	G5BII3	223	275	1.2709811320754718	52
Q8BHE5	PF00019	364	466	3.805728155339806	102	G5AME7	372	474	3.5787184466019424	102
O08523	PF00094	321	476	3.246705128205128	155	G5APF4	322	477	3.8298141025641033	155
O08523	PF00094	712	865	3.797506493506493	153	G5APF4	713	866	2.3993051948051938	153
O08523	PF00094	1099	1256	13.363702531645574	157	G5APF4	1100	1257	13.854518987341779	157
O08523	PF00094	1486	1637	8.969486842105265	151	G5APF4	1487	1638	8.945368421052637	151
O08523	PF00100	1805	2055	4.606597609561753	250	G5APF4	1806	2056	4.605872509960162	250
O08523	PF01826	596	649	0.2362037037037037	53	G5APF4	597	650	0.235925925925926	53
O08523	PF01826	983	1035	0.0	52	G5APF4	984	1036	0.0	52
O08523	PF01826	1371	1424	0.07087037037037038	53	G5APF4	1372	1425	0.07077777777777777	53
