proteinID_x,Aggregation_x,clusterNumber,length_x,proteinID_y,Aggregation_y,length_y,diff_length,gene_name,Pasta_Aggregation_x,Pasta_Aggregation_y
G5AMH1,2.020833422890921,386,1861,A0A286YCV9,2.242674066053059,1847,14,Kif13b,0.053734551414134295,0.054141850723290794
G5BPF8,1.0457917586460639,2181,1359,Q32KG4,0.9735421956684094,1339,20,Rtl9,0.07358351648501843,0.0746825984539522
G5B6I0,4.087999999999999,2623,1022,Q69ZT1,3.518270588235298,1020,2,Fan1,0.09784735963621513,0.09803921675274528
G5BY92,4.9450872600349,5541,573,P34914,4.101081227436822,554,19,Ephx2,0.17452007097083777,0.18050541490608318
G5BEC8,6.493191588785041,6010,428,Q91XU3,5.4980570071258885,421,7,Pip4k2c,0.2336448571646029,0.23752969943828497
G5B2B2,4.721865853658531,5723,574,Q9JI70,2.9535350877192963,570,4,Mkks,0.17421602776749148,0.17543859706992962
G5B1Y5,2.8787784615384617,4455,650,Q9D2Z8,2.004883177570093,642,8,Kif12,0.15384615217744466,0.15576324247143253
G5APG7,1.1081779661016957,14074,118,Q9CRB3,4.329457627118645,118,0,Urah,0.847457565274576,0.8474576310159322
G5B5S5,2.748255961844199,3504,629,O88428,2.9765958132045105,621,8,Papss2,0.15898251098222582,0.16103059449249596
G5BL41,4.221070640176601,8771,453,Q3TLD5,1.3787325800376642,531,-78,Uri1,0.22075055063202523,0.18832391589042127
G5AME0,7.362987261146494,13580,157,P05017,7.358209150326796,153,4,Igf1,0.6369426645681525,0.6535947632203393
G5C6F5,3.1285242857142848,2441,700,P25318,2.859121602288986,699,1,Col8a2,0.14285714032703448,0.1430615177274258
G5ARB5,0.9774266211604092,76,2930,Q99MY8,0.9534628127112919,2958,-28,Ash1l,0.03412969324026486,0.033806625740221474
G5ATZ9,4.728812182741117,8105,394,Q9Z222,7.899670025188916,397,-3,B3GNT2,0.2538071043317005,0.25188917570387587
G5BTF0,5.130256666666665,3321,600,Q8BRG6,5.537248333333327,600,0,Klhl24,0.16666666441966677,0.16666666460100318
G5BFV9,0.0967545327754533,2727,717,Q6IQX8,0.1053085399449036,726,-9,Znf219,0.13947001533027611,0.13774104714296853
G5BSB5,2.830311145510836,2899,646,Q99MK8,3.072451378809867,689,-43,Grk2,0.15479876156130032,0.14513787971397685
G5B9T4,14.749696864111487,11256,287,Q9DAV9,15.229832191780835,292,-5,Tmem38b,0.34843205592777027,0.34246575423549175
G5BYV1,0.9828044444444447,8629,450,Q9D516,0.7898779220779223,385,65,Ccdc130,0.22222222635864683,0.2597402562081037
G5BUI8,4.382970460469151,453,2302,Q8VDR9,3.7296475961538444,2080,222,Dock6,0.04344048741392666,0.04807692383216973
G5C2T5,0.22204870129870127,12586,308,Q5XFR0,1.3558131868131866,273,35,Pabpn1l,0.3246753256614932,0.3663003640978023
G5AMY2,4.419332789559546,3684,613,Q8VE11,5.778719611021069,617,-4,Mtmr6,0.16313213768352366,0.1620745509136698
G5BG31,2.0072638522427444,2858,758,Q8CAQ8,2.255479524438573,757,1,Immt,0.13192612225580475,0.1321003961169881
G5BFX8,1.3008746177370032,9906,327,Q91ZP9,1.6148997429305914,389,-62,Necab2,0.305810404345321,0.25706940927268634
G5CAK2,2.257217391304348,13537,253,Q8BP27,0.011755485893416929,319,-66,Sfr1,0.39525692313162064,0.31347962067884017
G5B748,1.2411877133105804,3806,879,Q5SSG4,1.8037872093023246,860,19,Gas2l2,0.11376564186550794,0.11627906922032635
G5BM31,0.6155450236966823,11787,211,O09044,0.6524333333333333,210,1,Snap23,0.4739336517284352,0.47619046754776195
G5AW49,2.820900813008131,3670,615,P26041,3.0147937608318895,577,38,Msn,0.16260162118196714,0.1733102246589429
G5BUG3,3.20231875,13181,160,Q61827,3.2795769230769234,156,4,Mafk,0.6250000485563125,0.6410256341691473
G5APR2,2.457593448940269,4809,519,Q9CPY7,2.9622716763005763,519,0,Lap3,0.19267822658947975,0.19267822590262032
G5C8V8,3.2857982396750174,917,1477,P97820,3.7250348742903507,1233,244,Map4k4,0.06770480667093375,0.08110299992095009
G5BJZ7,5.0655478723404235,13164,188,Q9DCI9,1.3629732620320858,187,1,Mrpl32,0.5319148711096437,0.5347593692288771
G5BCD4,1.5906547231270365,8304,307,Q6XBJ3,1.0214000000000003,505,-198,Onecut2,0.32573289390032567,0.19801980131867328
G5B3J1,5.438065116279065,5646,430,Q61598,6.665665168539328,445,-15,Gdi2,0.2325581406849605,0.224719099501398
G5BBB8,5.59541666666667,11215,216,Q8BSU7,5.897981566820277,217,-1,Mob3a,0.4629629704189539,0.4608295077767427
G5BHK4,4.1172460901563985,282,2174,Q4VA61,4.012514369215788,2053,121,Dscaml1,0.045998159743508335,0.04870920597264234
G5B9S1,4.267893617021277,13729,235,P97436,1.8575316455696202,237,-2,Nkx3-1,0.42553191547302127,0.42194092210523215
G5APH8,2.0959032258064525,8732,341,Q8BNN1,2.8569061032863874,426,-85,Spata2l,0.2932551353394957,0.23474178678961707
G5B6K9,1.022655574043261,6234,601,Q61103,0.9977851662404094,391,210,Dpf2,0.16638935578658906,0.2557544776501791
G5BZX2,3.0691016166281764,5741,433,Q6PD10,3.0744503464203228,433,0,Ip6k1,0.2309468833239262,0.2309468781920323
G5AP53,2.6533131655372717,351,2066,Q8VBX6,2.7572632603406313,2055,11,Mpdz,0.048402711045803015,0.04866179953092202
G5BET5,3.1217847411444146,2352,734,Q91VR5,2.997110810810808,740,-6,Ddx1,0.13623978187055877,0.13513513438480274
G5BBL4,0.43093127629733524,470,1426,Q9D219,0.4298624561403506,1425,1,Bcl9,0.07012621981214459,0.07017543878032784
G5BLJ6,1.333811023622048,13202,127,Q65Z93,1.333811023622048,127,0,Ypel4,0.7874015879206296,0.7874015724472437
G5B3A1,0.4790541871921184,12107,203,Q9WUZ5,0.012545454545454545,187,16,Tnni1,0.4926108436445812,0.5347593514502674
G5BU95,0.9837486437613017,4602,553,Q6PAM1,0.9817238267148014,554,-1,Txlna,0.18083182696057853,0.18050541450703944
G5C4C9,4.733352040816326,3979,588,Q3UV70,5.066992565055766,538,50,Pdp1,0.1700680294270323,0.18587360658977917
G5BTC2,0.1804638888888889,7722,360,Q8BWU3,0.1647257617728532,361,-1,Fam131a,0.2777777801930552,0.2770083132656508
G5B6S4,8.094267277856126,592,1418,Q69ZJ7,7.261558368495079,1422,-4,Ric1,0.07052186031658154,0.07032348733609144
G5CAE9,3.924905109489047,3570,959,Q8CIW5,3.5550992700729913,685,274,Twnk,0.10427528673034059,0.14598539970694563
G5B1R1,3.5502036553524823,7694,383,Q8BZ52,2.1025712290502803,716,-333,Fsd2,0.26109660390287215,0.13966480499340794
G5B9P7,2.0302688719253608,1259,1179,Q61645,1.5836133671742811,1182,-3,Hr,0.08481764323214168,0.08460236960533299
G5BYZ3,4.434578947368419,12334,285,Q8R1U2,4.1250818505338085,281,4,Cgref1,0.3508771431222175,0.35587185828612816
G5B001,2.910891495601171,7836,343,P38585,3.108291777188329,377,-34,Ttl,0.2915451917050728,0.26525198637135267
G5BKZ3,4.395673758865248,13780,141,Q8VE01,2.505202127659575,188,-47,Dusp18,0.7092198631851062,0.5319148969824466
G5BJC0,4.116795202952029,4587,542,Q6PB75,4.589595940959406,542,0,Tent4a,0.18450184773874131,0.18450183863807
G5BBP4,6.481813620071684,12308,279,Q8BG18,0.6371079545454542,352,-73,Necab1,0.35842293504255,0.28409091594204555
G5BX53,10.536498721227622,7942,391,P70269,8.793455919395466,397,-6,Ctse,0.2557544766038617,0.25188916727242416
G5BNZ3,0.0449075907590759,11369,303,Q6PIU9,0.017161016949152546,354,-51,,0.3300329990597361,0.2824858757251413
G5BI71,5.665820895522387,1653,1072,Q69Z89,5.754844404003637,1099,-27,Radil,0.09328358350767654,0.09099181154998516
G5C6F3,0.5796122448979592,7086,441,Q922G7,0.9413883720930236,430,11,Tekt2,0.22675737360997741,0.23255814297767455
G5ALZ1,2.4291253672869746,1434,1021,Q8BSS9,0.8858599840891004,1257,-236,Ppfia2,0.09794319514260301,0.07955449464349248
G5BBZ2,0.9148061224489797,10659,294,A3KMN5,0.7779605263157895,304,-10,Prr16,0.34013605303659833,0.32894737023575
G5B013,2.6229290123456783,11891,324,O35717,2.9133484848484867,198,126,Socs2,0.30864198144938254,0.5050505055870709
G5BZI5,2.7353105446118207,3698,863,P30561,2.0382216981132064,848,15,Ahr,0.11587485449720752,0.117924528156739
G5BMR9,3.7760471567267655,2986,721,Q9CWF6,2.508263522884881,721,0,Bbs2,0.13869625435194866,0.1386962544255525
G5BEH3,0.937059793814433,4711,485,P35710,0.767146788990826,763,-278,Sox5,0.20618556797665985,0.13106159691760155
G5AN17,1.5598700147710503,2787,677,Q62311,1.5582728613569308,678,-1,Taf6,0.14771048578360543,0.1474926237322146
G5C3M9,0.598875930521092,8351,403,Q8K2H1,0.6323228346456693,381,22,Pphln1,0.24813895710124068,0.2624671916551444
G5BI65,5.58591746905089,2739,727,Q8C167,5.866819310344826,725,2,Prepl,0.13755158665246228,0.1379310369618662
G5ATX9,8.756855185909982,5653,511,Q61288,7.006619521912349,502,9,Acvrl1,0.1956947123252056,0.1992031867271773
G5AWB8,5.750127845884409,4911,571,P51448,6.1505258126195,523,48,Rora,0.1751313461649562,0.1912045843308633
G5C0I0,4.08607364620939,1851,1385,Q9QWK5,4.14681111903065,1403,-18,Naip1,0.0722021675597834,0.07127583722781068
G5AUF8,2.593660194174757,13170,206,Q6IMH0,0.05231018518518518,216,-10,Tepp,0.48543689077669916,0.4629629644675928
G5B6Y7,0.47265700483091777,11862,207,B1AXD8,0.5433880597014924,201,6,Akirin2,0.4830917919000005,0.49751243690796
G5BQB0,2.3298644859813074,4463,642,Q9DBD0,3.3478999999999997,700,-58,Ica,0.1557632397538787,0.1428571427256412
G5B8T5,1.077228410008072,1569,1239,D3YZU1,0.712551453622521,2167,-928,Shank1,0.08071024999976012,0.04614674605307007
G5C4U6,1.6063814814814816,11944,270,P97334,0.15827900552486188,362,-92,Nkx2-3,0.3703703705105556,0.27624309416988946
G5BWA3,5.243196721311482,1683,915,P97813,4.547794212218652,933,-18,Pld2,0.10928961837475198,0.10718113595582413
G5BPR1,0.333303125,11625,320,Q9D529,2.4900947075208903,359,-39,Wbp2nl,0.3125000052007748,0.278551532407123
G5AW10,2.585786237188871,6504,683,Q08EC4,1.9056032338308457,804,-121,Cass4,0.14641288350240123,0.1243781109449527
G5C2M1,0.30353614457831335,7932,332,Q3TY60,0.3028825301204819,332,0,Fam131b,0.30120481546777095,0.30120481808463845
G5ARC5,2.280898989898991,11600,198,Q9JLY7,2.280681818181818,198,0,Dusp14,0.5050505072510096,0.5050505082886362
G5B987,0.1314053398058252,6173,412,Q8BWL5,0.12331786542923434,431,-19,Rbms3,0.24271845137427192,0.23201856009638755
G5AVX4,3.7826970443349768,7772,406,O70172,4.483076543209874,405,1,Pip4k2a,0.24630541991309537,0.24691357648396461
G5ALL8,0.17772058823529413,13404,136,Q9CQY6,0.18838235294117647,136,0,Uqcc2,0.7352941244558826,0.7352941154117646
G5AM99,2.329179856115108,5382,556,Q9JJL8,1.9167509652509658,518,38,Sars2,0.17985611166874108,0.19305019192311787
G5BSI7,2.8822860360360347,6721,446,Q8BHD1,3.0436176470588228,476,-30,Poc1b,0.22421524519215286,0.2100840345770799
G5BN84,0.05560240963855421,13492,166,Q9DAN9,0.08039024390243901,164,2,Cfap97d1,0.6024096220783131,0.6097561130920734
G5BP35,3.078760705289674,6049,397,Q9WUH2,3.4909874055415635,397,0,Lhx9,0.2518891666594206,0.25188917093397983
G5BD63,5.161470862470862,5585,429,O35495,4.748601279317694,469,-40,Cdk14,0.23310023774596755,0.21321961459060484
G5APV2,0.9692912988650702,1906,793,Q8K4Z5,0.4773944374209861,791,2,Sf3a1,0.12610340507754725,0.12642224877691183
G5C8T4,5.838473076923083,12569,260,Q8BRM6,8.409110539845756,389,-129,Mei4,0.3846153960774612,0.2570694128136582
G5APG1,1.0289382183908045,5069,696,Q9JKS4,1.1165477178423238,723,-27,Ldb3,0.14367815509035922,0.13831258596039803
G5CB53,4.29987,14666,100,P47993,14.668640350877192,114,-14,Xcl1,0.999999989034,0.8771929792254735
G5C041,0.7155185185185186,14238,135,Q9CQ25,4.516150943396225,159,-24,Mzt2,0.7407407506235558,0.6289308228492388
G5BF09,3.4189661921708208,7579,562,Q571B6,2.2834325346784357,793,-231,Whamm,0.17793594463508555,0.12610340775111648
G5BP13,5.458075907590761,9097,303,Q8CB27,4.837268221574343,343,-40,Yod1,0.33003300274722436,0.2915451833131688
G5BS34,4.801816326530611,13649,147,P04444,6.5766802721088435,147,0,Hbb-bh1,0.6802721497476192,0.6802721128462589
G5AV03,3.4238278985507247,5316,552,P97459,3.414629629629631,594,-42,Npas1,0.18115942010946545,0.16835016996240176
G5BDT3,7.546034118602754,854,1231,Q8BWJ3,6.757054251012147,1235,-4,Phka2,0.08123476855620126,0.0809716594993992
G5BMJ9,3.5522346298619825,3231,797,Q9ESN6,2.7347419354838736,744,53,Trim2,0.12547051389798,0.13440860460155515
G5AN90,5.259425952045134,2419,709,Q99LI7,5.197818688981865,717,-8,Cstf3,0.14104372302670934,0.13947001502993805
G5BMC8,1.319955102040816,4757,490,Q9CXG3,1.324258130081301,492,-2,Ppil4,0.20408162535397964,0.20325203288671925
G5C680,4.492754098360654,11326,244,Q9ER05,9.509238636363635,264,-20,Ctrl,0.40983607862057364,0.37878787908499983
G5C519,3.4753582766439894,1978,882,P56960,3.6778072153325825,887,-5,Exosc10,0.11337868127953757,0.11273957204135465
G5BJH9,3.2613504273504272,13982,117,Q9D8I3,5.833506756756754,148,-31,Glod5,0.8547008562051277,0.6756756728232431
G5BU53,0.6164823321554761,1237,1698,E9QAE1,0.6623881613410163,1909,-211,Nckap5,0.05889281437353361,0.05238344638668674
G5BD72,0.1659789156626506,9046,332,O70137,0.16286880466472295,343,-11,Alx3,0.301204827163735,0.2915451858049564
G5BF73,1.2845863539445628,7033,469,Q80X56,2.6321539999999994,500,-31,Trim69,0.21321961607014928,0.2000000006447562
G5AR98,0.21648666666666652,13389,300,Q9CPV5,1.1276881188118821,202,98,Pmf1,0.3333333437193332,0.4950494976312874
G5APU8,13.048000000000005,13134,166,Q9CRB8,10.063096385542165,166,0,Mtfp1,0.6024096395229763,0.602409628085339
G5AZ27,3.356384803921568,9460,408,Q562D6,3.239605568445476,431,-23,Trmo,0.24509803528203913,0.2320185583386294
G5BYZ9,3.3194650955980416,157,2249,B2RQC6,3.1739505617977577,2225,24,Cad,0.04446420658157,0.04494381950253408
G5BMX3,3.0533944348823927,59,3486,Q9QZZ4,3.0884918826545165,3511,-25,Myo15a,0.028686172852743098,0.028481914006800665
G5BL73,0.3347337758112096,681,1356,Q9Z180,0.2394911504424779,1582,-226,Setbp1,0.07374631322389678,0.06321112597429603
G5AP85,0.47304347826086945,9932,253,Q6NZB0,0.47304347826086945,253,0,Dnajc8,0.395256913983004,0.3952569083328064
G5BIE9,1.5896353111432708,3344,691,Q8CGU1,1.7113560057887116,691,0,Calcoco1,0.1447177959308826,0.14471779840773782
G5BBY8,0.44491701244813264,7199,482,Q9Z1X4,0.8521948775055679,898,-416,Ilf3,0.20746887669356842,0.1113585742806198
G5ASY0,6.179877952755903,10833,254,Q14BA6,5.561590759075908,303,-49,Medag,0.39370078671653524,0.3300330044303302
G5C676,4.07575590551181,13320,127,P61971,4.0929685039370085,127,0,Nutf2,0.7874015500789763,0.7874014684900005
G5BJ81,7.150330769230769,14791,130,Q8K4P1,6.792554621848736,119,11,Npb,0.7692307681101157,0.8403361421924368
G5BK19,2.154203180212014,4417,566,Q9Z1B8,2.1676583184257603,559,7,Phf1,0.17667844460886847,0.17889087584761973
G5AWS7,2.646466666666667,14018,210,Q99LE1,2.455532994923858,197,13,Rilpl2,0.47619047941571446,0.5076142121131468
G5BH80,2.9610413223140464,6875,363,Q6PAR0,2.2754669703872437,439,-76,Klhdc10,0.27548209575109917,0.22779043773155128
G5C834,1.3798197573656843,3535,577,Q69ZF8,1.3798197573656843,577,0,Msl2,0.1733102236511265,0.17331022418464484
G5C5E0,2.4890568181818185,14273,88,Q61845,4.254352272727274,88,0,Meig1,1.1363636424999999,1.1363636630795455
G5CAG5,2.2374088050314476,4505,636,Q8BLY7,4.399759006211182,805,-169,Hps6,0.15723270275685677,0.12422360399731582
G5BVD6,0.9130479115479125,407,1628,B1AWL2,1.269108216432864,2495,-867,Znf462,0.061425060390445006,0.04008016130946735
G5B131,2.489859195402299,1320,1044,P15919,1.7742403846153845,1040,4,Rag1,0.09578543768748478,0.09615384500617755
G5BGP5,4.213263779527558,4407,508,Q6NVG7,6.35620479999999,625,-117,Colgalt2,0.1968503947735217,0.16000000968792824
G5AXG9,1.5537333333333334,11662,270,Q9QX60,0.8741877256317692,277,-7,Dguok,0.37037036740370366,0.3610108263396028
G5B0E7,3.74020731707317,3579,574,Q8BGX0,3.5974076655052247,574,0,Trim23,0.17421603013867604,0.1742160273159584
G5B193,9.701707070707073,11656,198,P36536,8.998479797979794,198,0,Sar1a,0.5050505130494948,0.5050505018189395
G5AXQ3,0.3896256281407037,7712,398,E9Q1J0,0.07785012285012288,407,-9,Zfp558,0.2512562837311557,0.24570024337911514
G5C6L9,0.6878650519031141,13707,289,Q8BJX2,2.544838983050848,354,-65,6820408C15Rik,0.34602076353564026,0.28248588155460463
G5C7V4,1.0397865853658539,13233,164,Q8CAV0,1.2033963414634146,164,0,Ybey,0.6097561024733534,0.6097561062921887
G5AWR1,2.7748370786516863,11365,356,A2RTL5,1.3155797872340427,376,-20,Rsrc2,0.2808988758191012,0.26595745161183515
G5BZT4,3.828394117647057,9542,340,Q921L7,2.4466911764705888,340,0,Hemk1,0.29411764895232356,0.2941176428362056
G5AQ94,5.30798430688753,877,1147,E9PXF0,5.26989282627485,1157,-10,Pcdh17,0.08718395775496449,0.0864304216453671
G5B292,3.1565968992248075,9495,387,Q61179,3.3289498746867174,399,-12,Irf9,0.25839793035493785,0.2506265632239447
G5B945,3.2414312039312034,3124,814,Q3UIA2,2.1717624113475176,846,-32,Arhgap17,0.12285012357174975,0.11820331063336613
G5B529,8.508244318181822,12529,176,Q8QZZ8,7.1050663507108975,211,-35,Rab38,0.5681818115846592,0.47393364844407593
G5BPB1,14.786527472527473,14511,91,Q3V3I5,14.161888888888885,90,1,Gm525,1.0989010932789345,1.1111111071858328
G5BVD5,5.172031914893617,13099,188,Q9Z223,4.069037037037037,189,-1,Mocs2,0.5319149106877661,0.529100535861677
G5AU29,3.688613636363634,6329,396,Q61488,4.439343434343432,396,0,Dhh,0.252525248437096,0.2525252542539395
G5BWX0,2.6950884244372975,3836,622,O88448,3.3974674457429073,599,23,Klc2,0.16077170385309006,0.166944906004257
G5BGD1,7.364506516072979,2985,1151,Q7TSH2,7.5219760368663495,1085,66,Phkb,0.08688097236648804,0.09216589902359106
G5B9P6,11.210046439628485,9194,323,Q3U2V3,11.832752321981431,323,0,Nudt18,0.3095975262057149,0.3095975182723332
G5C2Y1,5.625390279823273,3506,679,Q6ZQL4,5.876610044313147,677,2,Wdr43,0.14727540422464805,0.1477104878224765
G5BCA6,4.710105052526258,205,1999,P59764,5.009888776541957,1978,21,Dock4,0.050025014029970956,0.05055611895174482
G5AY10,6.32034126984127,13691,126,Q5SQF8,4.38051098901099,182,-56,Sap30l,0.7936507490488888,0.5494505337407417
G5B0E5,2.844234200743494,11801,269,Q9ESN5,4.404848708487082,271,-2,Cenpk,0.37174721662498134,0.36900369097479685
G5BCM7,4.0965154639175285,2143,1067,Q9Z207,2.582007685738681,1171,-104,Diaph3,0.09372071353175795,0.08539709680706202
G5C4W7,2.9038937093275483,7004,461,Q99MQ3,3.9446327586206875,580,-119,Pink1,0.21691974436681147,0.17241379563582754
G5BAG8,2.1406274509803915,5878,459,Q02819,2.430601307189543,459,0,Nucb1,0.21786491888346865,0.21786492805638366
G5BPK8,6.471830708661416,12433,254,A0A1L1SUL6,3.6849027355623125,329,-75,Nme9,0.3937007795120867,0.30395137184720356
G5C7R5,7.768545321637427,5701,684,E9Q048,6.877726688102894,622,62,Ermard,0.14619883254443225,0.16077170226957702
G5AWX8,0.2849076305220883,13169,249,Q3UY34,0.11021093749999997,256,-7,Custos,0.40160639339867454,0.39062500139914075
G5B6W6,5.250533622559651,5193,461,P33242,4.899348484848485,462,-1,Nr5a1,0.21691974265740924,0.2164502157460179
G5BU94,0.03608571428571428,12446,175,Q8CEG5,0.031225000000000006,200,-25,Ccdc28b,0.5714285706714288,0.49999999688349994
G5AXV3,5.889138830897697,1592,958,Q8K224,6.019702148437499,1024,-66,Nat10,0.10438413408040174,0.09765625001752931
G5BKQ0,3.1348394584139254,7222,517,D3Z5V4,2.6111100746268647,536,-19,Fam124a,0.19342359831251263,0.18656716754436237
G5BN06,1.98165476190476,1972,840,Q61316,2.031875148632581,841,-1,Hspa4,0.11904761861889875,0.118906066962103
G5BSD8,2.880541304347826,8270,460,Q9ER75,1.5364931506849309,438,22,Irx6,0.2173913058542176,0.22831050382547027
G5BT31,0.21812529550827425,7974,423,P70347,0.5483325892857142,448,-25,Tank,0.236406627041371,0.22321428613035707
G5CBL6,10.72434254143647,14044,181,Q78XR0,3.6926226415094345,159,22,Trappc6a,0.5524861929088399,0.6289308126685095
G5C0R4,0.648012396694215,8522,484,Q9DBG5,0.5584485125858125,437,47,Plin3,0.20661157619078507,0.2288329522516135
G5CAY2,2.8741394557823114,11093,294,P70284,1.3050404411764704,272,22,Tgif1,0.34013605500845945,0.36764705954954063
G5C2Q0,0.13151071428571426,13366,280,Q99LQ1,0.7739442815249268,341,-61,Mbip,0.3571428450907143,0.29325512876753673
G5B5L1,5.769541343669253,5900,774,Q6QNU9,3.8542163355408383,906,-132,Tlr12,0.1291989681760659,0.11037527658218205
G5C8W8,5.301008379888272,10367,358,Q9WUR2,5.458163682864449,391,-33,Eci2,0.27932960552907804,0.2557544772703377
G5BPN4,1.0677226277372258,9480,274,Q9CR95,1.0635636363636372,275,-1,Necap1,0.3649635021836496,0.3636363613389856
G5BF81,2.409820224719101,2696,712,Q8CBY1,2.3803502109704637,711,1,Samd4a,0.14044943873161525,0.14064697418637095
G5AQM9,4.932558139534883,12917,215,E9PW74,5.3652073732718915,217,-2,Gimd1,0.4651162832093025,0.46082949451152094
G5C046,2.042141158989598,3683,673,P59222,2.3947046818727484,833,-160,Scarf2,0.14858840904971762,0.12004801971887466
G5BKF4,8.395669291338587,8911,381,Q5SUV5,4.32369170984456,386,-5,Mylk4,0.26246719103086064,0.25906735420935245
G5BUQ6,3.577237313432832,3066,670,Q8K2Z2,3.6135804511278193,665,5,Prpf39,0.14925373295047,0.15037593910345068
G5B0A6,0.38667763157894725,6370,456,Q8CI61,0.26031072210065653,457,-1,Bag4,0.21929824403771941,0.2188183830962715
G5B0J1,1.6060805084745762,10527,236,P83887,3.035159645232814,451,-215,Tubg1,0.4237287987983051,0.22172949094534372
G5C5N3,0.7247629146275146,1727,1839,O70373,1.0680301151461473,1129,710,Xirp1,0.054377378289040754,0.08857396075029038
G5BNL7,4.932892307692307,429,2535,Q80TT8,5.303319034852552,1865,670,Cul9,0.03944773294161839,0.0536193024399679
